year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,,,,,,,,,,,,
1985,Rural regions,,,,,,,,,,,,
1986,Urban regions,,,,,,,,,,,,
1986,Rural regions,,,,,,,,,,,,
1987,Urban regions,,,,,,,,,,,,
1987,Rural regions,,,,,,,,,,,,
1988,Urban regions,7863,3.3298794864282093,3.2075018844624146,3.452257088394004,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1988,Rural regions,2072,3.103477294502964,2.892688678910389,3.314265910095539,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1989,Urban regions,7658,3.303198551620731,3.175059273068732,3.4313378301727298,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Rural regions,1969,3.2756497761882715,3.0053080720156924,3.5459914803608505,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,Urban regions,8718,3.208954017665418,3.088080484114419,3.329827551216417,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Rural regions,4706,2.7694732534824547,2.634042221574701,2.9049042853902085,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Urban regions,8531,3.1802424278729813,3.06771185341233,3.2927730023336323,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1992,Rural regions,4508,2.826840296984585,2.6762100330661416,2.9774705609030288,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1993,Urban regions,,,,,,,,,,,,
1993,Rural regions,,,,,,,,,,,,
1994,Urban regions,,,,,,,,,,,,
1994,Rural regions,,,,,,,,,,,,
1995,Urban regions,8648,3.3277878681440995,3.2090698747752837,3.4465058615129154,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,Rural regions,4529,2.9993240823212233,2.8598084850877914,3.138839679554655,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1996,Urban regions,8441,3.17543449102515,3.065009499376563,3.285859482673737,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1996,Rural regions,4454,3.0430424123216446,2.907289042879457,3.1787957817638324,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1997,Urban regions,8328,3.0601782764161483,2.9594861152694083,3.160870437562888,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1997,Rural regions,4443,2.831630891988276,2.70818383400364,2.9550779499729125,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
