year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,5359,3.3512511301900894,3.1727428434788703,3.5170035150381844,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1988,No migration background,Rural regions,1703,3.0628781722251524,2.788869015866949,3.2927415563356086,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1988,Direct migration background,Urban regions,2317,3.1701585245080697,2.7736775633319852,3.510262092247532,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1988,Direct migration background,Rural regions,339,3.2434801702369493,2.4006367672696385,3.9530182153999474,0.0,2.0,3.3081117564154496,0.0,8.270279391038624,2.0,2.0,3.0
1988,Indirect migration background,Urban regions,187,3.2339735091080075,0.536907893069996,5.169424817734538,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
1988,Indirect migration background,Rural regions,30,8.821014354664362,-1.7985280724993231,16.401394176708997,1.0,2.0,8.91143800660462,0.0,20.77859501651155,2.0,-32.0,3.0
1989,No migration background,Urban regions,5184,3.352551200105265,3.163229620922366,3.5382651304752346,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,No migration background,Rural regions,1617,3.3075250579424136,2.8021159679676013,3.6011571375494187,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1989,Direct migration background,Urban regions,2253,2.976517589354878,2.667329895167885,3.2560541863732557,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Direct migration background,Rural regions,319,2.891853582297258,2.391969993182831,3.28573821760913,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1989,Indirect migration background,Urban regions,221,2.8606284109265148,0.5393601627965712,4.096996339945058,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1989,Indirect migration background,Rural regions,33,2.8092245547636505,1.5420644103812142,4.432415134886216,1.0,2.0,4.40487907355799,0.0,9.512197683894975,2.0,0.0,3.0
1990,No migration background,Urban regions,,,,,,,,,,,,
1990,No migration background,Rural regions,,,,,,,,,,,,
1990,Direct migration background,Urban regions,,,,,,,,,,,,
1990,Direct migration background,Rural regions,,,,,,,,,,,,
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,Urban regions,6229,3.2218880246407298,3.0422583940977352,3.3729235453969357,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,No migration background,Rural regions,4260,2.7916247963634335,2.5411489980027135,2.9906998601667936,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1991,Direct migration background,Urban regions,2192,3.112068225920913,2.800609470404583,3.408331098696086,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1991,Direct migration background,Rural regions,400,2.5149647297915085,2.111072664754356,2.9072182875733974,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1991,Indirect migration background,Urban regions,297,3.2870672107516463,1.6771314304719018,4.53040668070201,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1991,Indirect migration background,Rural regions,46,1.70178207464895,0.5062538688629687,2.6888767258437607,0.0,0.0,2.615689481924611,0.0,6.539223704811528,0.0,-1.0,0.0
1992,No migration background,Urban regions,6102,3.232877805715764,3.0329019726705795,3.376342986765235,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1992,No migration background,Rural regions,4046,2.7980118016369877,2.6101671693023762,2.9650574791852846,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Direct migration background,Urban regions,2088,2.86417663937879,2.5522670792382285,3.1381283435649014,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1992,Direct migration background,Rural regions,402,3.3264877980232743,2.1654413019904046,4.221040870857129,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Indirect migration background,Urban regions,341,2.9080891551929238,1.673772738666849,3.777925421041406,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1992,Indirect migration background,Rural regions,60,1.858057983026772,1.1276700397825201,2.6018875891201243,0.0,1.0,4.0,0.0,10.0,1.0,-0.025000000000005684,2.0
1993,No migration background,Urban regions,,,,,,,,,,,,
1993,No migration background,Rural regions,,,,,,,,,,,,
1993,Direct migration background,Urban regions,,,,,,,,,,,,
1993,Direct migration background,Rural regions,,,,,,,,,,,,
1993,Indirect migration background,Urban regions,,,,,,,,,,,,
1993,Indirect migration background,Rural regions,,,,,,,,,,,,
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,5936,3.391753332809593,3.2090680450888076,3.5263523340990233,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,No migration background,Rural regions,3981,3.074535453915468,2.8965776483453802,3.235847372580425,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1995,Direct migration background,Urban regions,2287,3.1120828038733426,2.797279562730018,3.4107450676918294,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1995,Direct migration background,Rural regions,471,2.3865241944120315,2.0467628177667345,2.775801895969117,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1995,Indirect migration background,Urban regions,425,2.589777168317905,1.3822837931107212,3.512827078713882,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1995,Indirect migration background,Rural regions,77,1.3542409583245811,0.7223550677184869,1.805689155379747,0.0,0.8791529012435891,2.0,0.0,5.0,1.0,1.0,2.0
1996,No migration background,Urban regions,5875,3.208231926578168,3.0649774190229815,3.3590946356287184,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1996,No migration background,Rural regions,3924,3.0321702096480005,2.850536860181636,3.2392743973682694,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1996,Direct migration background,Urban regions,2117,3.115914611892115,2.803870762583097,3.3985517733013793,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1996,Direct migration background,Rural regions,445,3.28937584593586,2.3145829107627653,4.005616500430049,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1996,Indirect migration background,Urban regions,449,2.460721212917578,1.852908057589389,3.0454031474836185,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1996,Indirect migration background,Rural regions,85,1.855887375989091,1.2643692244486977,2.4118867940598276,0.0,1.0,3.0,0.0,7.5,1.0,-0.025000000000005684,2.0
1997,No migration background,Urban regions,5828,3.131077004062064,2.928917909976499,3.2903805623781235,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1997,No migration background,Rural regions,3928,2.865133935282302,2.6863171542271176,3.042431833373409,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1997,Direct migration background,Urban regions,2022,2.8843028044018135,2.6334381062996615,3.148886991060378,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1997,Direct migration background,Rural regions,430,2.62683537804325,2.2368553441472625,3.0447351957407363,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1997,Indirect migration background,Urban regions,478,2.031630623825052,1.5832702187081162,2.4117587623980583,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1997,Indirect migration background,Rural regions,85,1.687583689638681,0.9404575400233002,2.2434129250200177,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
1998,No migration background,Urban regions,6721,2.922134658995386,2.793618485740084,3.0515135081347866,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1998,No migration background,Rural regions,4435,2.6928380574698028,2.544291118743421,2.8481990342626977,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1998,Direct migration background,Urban regions,1959,2.6794924526036903,2.387318130621578,2.90790435925628,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1998,Direct migration background,Rural regions,415,2.8715834651528644,2.394735202955444,3.281629458923286,0.0,2.0,3.0,0.0,7.5,2.0,1.0,2.0
1998,Indirect migration background,Urban regions,503,1.9386873960479893,1.582161650961707,2.2961885043443004,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0249999999999995
1998,Indirect migration background,Rural regions,93,1.472397659020086,0.8585897330644165,1.9372773088352895,0.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0
1999,No migration background,Urban regions,6485,2.970546972930036,2.832163633799796,3.107286313770971,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1999,No migration background,Rural regions,4336,2.717546316556375,2.581237272196948,2.8490084125136033,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1999,Direct migration background,Urban regions,1830,2.789045868514085,2.4900353787552505,3.1086167060147343,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1999,Direct migration background,Rural regions,362,2.7265662044046737,2.3172419710336336,3.0831731277771737,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1999,Indirect migration background,Urban regions,511,2.2859362398269645,1.6505893302790149,2.782919873127427,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1999,Indirect migration background,Rural regions,87,1.5112691760400658,1.0405601079013898,1.9803178277272973,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
2000,No migration background,Urban regions,12230,2.8531451936881838,2.741533941539454,2.9503657434402504,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2000,No migration background,Rural regions,7674,2.5964671562249415,2.4962401766899154,2.709893904889606,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2000,Direct migration background,Urban regions,2709,2.51282626091681,2.3373221089642566,2.691533457149689,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2000,Direct migration background,Rural regions,586,2.4858922246048807,2.197845421480334,2.8141682411226894,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2000,Indirect migration background,Urban regions,699,2.24796383910452,1.9164941282368875,2.5255025363398023,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2000,Indirect migration background,Rural regions,114,1.8987500304857452,1.3340910161947233,2.4090316170805903,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2001,No migration background,Urban regions,11196,2.9540393757550127,2.8414779619420716,3.066116826424759,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2001,No migration background,Rural regions,6975,2.6361780536562356,2.535913169562564,2.734753627346572,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2001,Direct migration background,Urban regions,2386,2.6819723198670657,2.4387807352363673,2.907182675805376,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2001,Direct migration background,Rural regions,519,2.205865155448486,1.9017371608722904,2.471380352478049,0.0,1.0,3.0,0.0,7.5,1.0,0.9749999999999943,1.0
