year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Hamburg,Urban regions,197,3.4989345945171406,2.7390915741028934,4.235057975923322,0.0,2.0,5.0,0.0,12.5,2.0,1.0,3.0
1988,Hamburg,Rural regions,,,,,,,,,,,,
1988,Lower Saxony,Urban regions,518,3.2860948472160234,2.807774295265844,3.768676921643559,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1988,Lower Saxony,Rural regions,530,3.0328429560165144,2.604434805123921,3.404076920107035,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,Bremen,Urban regions,100,4.023943001771976,2.714752426164324,5.011281393174844,1.0,2.170185911699487,6.0,0.0,13.5,2.0,1.0,2.0
1988,North Rhine-Westphalia,Urban regions,2611,3.293572235059994,3.1034062830184372,3.5001527094861844,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1988,North Rhine-Westphalia,Rural regions,71,2.177919191315803,1.1955056202645968,3.0065255168383214,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
1988,Hesse,Urban regions,858,3.115881544891211,2.686970833735823,3.467721682188964,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1988,Hesse,Rural regions,142,4.330401979737502,3.151172382585102,5.345437543815349,0.0,2.156137518488648,6.0,0.0,15.0,3.0,3.0,4.0
1988,"Rhineland-Palatinate, Saarland",Urban regions,603,3.6079763103633753,2.838951333117423,4.25873832532461,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1988,"Rhineland-Palatinate, Saarland",Rural regions,131,2.6028745391244277,1.7727279201885984,3.3581100925906093,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Baden-Wuerttemberg,Urban regions,1629,2.6742610740467434,2.41215671372521,2.9342165198222503,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Baden-Wuerttemberg,Rural regions,251,3.19246278991956,2.5031226265774134,3.852645448050849,0.0,1.1270120269166328,4.0,0.0,10.0,1.0,0.0,1.0
1988,Bavaria,Urban regions,870,3.5737087231269276,3.1717166419869747,3.9846462891054903,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1988,Bavaria,Rural regions,766,2.9313587153375513,2.434950860461044,3.292994530878127,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1988,Berlin,Urban regions,333,4.572309539032109,3.5864341233100596,5.432165327132932,0.0,2.0,6.0,0.0,15.0,2.0,2.0,3.0
1989,Schleswig-Holstein,Urban regions,148,3.925518094797555,2.199274684659545,5.264494231474274,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1989,Schleswig-Holstein,Rural regions,150,3.067583466137411,1.8633476344178037,3.937208211200817,1.0,1.0809350023130528,3.0,0.0,6.0,1.0,0.0,1.0
1989,Hamburg,Urban regions,196,3.134591255193202,2.39005288911013,3.7414311417499935,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1989,Lower Saxony,Urban regions,493,3.181499409157591,2.689428923505759,3.567566878299855,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1989,Lower Saxony,Rural regions,500,3.5609769578915014,3.0176863812837897,4.08161330725089,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Bremen,Urban regions,107,4.766727758251751,2.483039294510739,6.550698909578108,0.0,2.0,4.160425555787205,0.0,10.401063889468013,2.0,1.0,2.0249999999999995
1989,North Rhine-Westphalia,Urban regions,2538,3.217336693260988,2.950164419608729,3.4578280901853953,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1989,North Rhine-Westphalia,Rural regions,68,2.505089843323351,1.6883625872805248,3.173912617191502,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0249999999999995
1989,Hesse,Urban regions,861,3.6509223611238597,3.098888553267913,4.111671124357946,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Hesse,Rural regions,133,5.754903011020224,2.0326702145129634,8.114451407481951,0.6781749633839351,2.0,5.0,0.0,11.482737554924098,2.0,1.0,2.0
1989,"Rhineland-Palatinate, Saarland",Urban regions,578,3.2735046350755317,2.682544014310847,3.794700899711673,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1989,"Rhineland-Palatinate, Saarland",Rural regions,113,3.92704814966595,2.419560433729023,4.9619754822274675,0.006411276859239206,2.0,5.382633554016561,0.0,13.446966969752543,2.0,1.0,3.0
1989,Baden-Wuerttemberg,Urban regions,1571,2.714797156462278,2.4364691856390888,2.936091042120968,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1989,Baden-Wuerttemberg,Rural regions,240,3.733483967436052,1.8575638443167612,4.985150802907443,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1989,Bavaria,Urban regions,840,3.621214478481694,3.0048828767328564,4.144461996262998,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1989,Bavaria,Rural regions,765,2.6124055207389167,2.319356478849356,2.897161299555128,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1989,Berlin,Urban regions,326,4.1845730812467625,3.3177075123403927,4.9219024580346,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1990,Schleswig-Holstein,Urban regions,,,,,,,,,,,,
1990,Schleswig-Holstein,Rural regions,,,,,,,,,,,,
1990,Hamburg,Urban regions,,,,,,,,,,,,
1990,Lower Saxony,Urban regions,,,,,,,,,,,,
1990,Lower Saxony,Rural regions,,,,,,,,,,,,
1990,Bremen,Urban regions,,,,,,,,,,,,
1990,North Rhine-Westphalia,Urban regions,,,,,,,,,,,,
1990,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1990,Hesse,Urban regions,,,,,,,,,,,,
1990,Hesse,Rural regions,,,,,,,,,,,,
1990,"Rhineland-Palatinate, Saarland",Urban regions,,,,,,,,,,,,
1990,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1990,Baden-Wuerttemberg,Urban regions,,,,,,,,,,,,
1990,Baden-Wuerttemberg,Rural regions,,,,,,,,,,,,
1990,Bavaria,Urban regions,,,,,,,,,,,,
1990,Bavaria,Rural regions,,,,,,,,,,,,
1990,Berlin,Urban regions,,,,,,,,,,,,
1990,Brandenburg,Urban regions,,,,,,,,,,,,
1990,Brandenburg,Rural regions,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Urban regions,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Rural regions,,,,,,,,,,,,
1990,Saxony,Urban regions,,,,,,,,,,,,
1990,Saxony,Rural regions,,,,,,,,,,,,
1990,Saxony-Anhalt,Urban regions,,,,,,,,,,,,
1990,Saxony-Anhalt,Rural regions,,,,,,,,,,,,
1990,Thuringa,Urban regions,,,,,,,,,,,,
1990,Thuringa,Rural regions,,,,,,,,,,,,
1991,Schleswig-Holstein,Urban regions,145,3.5306783221355618,2.5959152417174973,4.311296082134762,1.0,2.0,4.0,0.0,8.5,2.0,2.0,3.0
1991,Schleswig-Holstein,Rural regions,149,3.3309186047539625,1.6858195935164053,4.377723357863674,0.0,1.9727307397387952,3.0,0.0,7.5,2.0,2.0,3.0
1991,Hamburg,Urban regions,160,3.302714516277488,2.533439823052685,4.028521803452195,0.0,2.0,3.298617554914983,0.0,8.246543887287457,2.0,2.0,2.0
1991,Lower Saxony,Urban regions,470,3.0355977033433006,2.666602965262923,3.4483029006701287,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Lower Saxony,Rural regions,497,3.407473250324647,2.6579784692226998,4.066874427397668,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Bremen,Urban regions,96,2.648184134144871,1.707334176456004,3.5304475806644575,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1991,North Rhine-Westphalia,Urban regions,2466,3.3026616374779127,3.0059855329363887,3.6282087664778304,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1991,North Rhine-Westphalia,Rural regions,67,2.379268692214418,0.1994741878968318,3.500073214028635,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
1991,Hesse,Urban regions,825,3.2162104535344085,2.7496392202182873,3.73016322791513,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1991,Hesse,Rural regions,136,4.128602364435734,2.7086170951187993,5.100120803725189,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0
1991,"Rhineland-Palatinate, Saarland",Urban regions,550,3.677883858611621,2.650281463178029,4.45718313740338,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1991,"Rhineland-Palatinate, Saarland",Rural regions,118,3.9994735099543854,3.117809409966715,4.853403912554843,0.0,2.0,6.0,0.0,15.0,2.0,0.0,3.0
1991,Baden-Wuerttemberg,Urban regions,1544,2.9829626046955764,2.655143594980046,3.3013033411048247,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1991,Baden-Wuerttemberg,Rural regions,236,2.898820281194498,2.192315321988775,3.4692298097416643,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1991,Bavaria,Urban regions,808,3.4874014221031873,3.011344486057653,3.8533029451067593,0.8917502738856674,2.0,4.0,0.0,8.662374589171499,2.0,2.0,2.0
1991,Bavaria,Rural regions,788,3.0436861079209954,2.667112775494993,3.4165818234932943,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1991,Berlin,Urban regions,588,3.968778698219334,3.262299611937266,4.690993867243436,0.0,2.0,4.0,0.0,10.0,2.0,1.0,2.0
1991,Brandenburg,Urban regions,40,1.9388588404269165,1.150526284985987,2.7705969362379435,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
1991,Brandenburg,Rural regions,626,1.9540425809662274,1.7171456556842566,2.2222722329382907,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1991,Mecklenburg-Western Pomerania,Urban regions,52,2.3271818774290765,1.4829266308232967,3.045496316293991,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1991,Mecklenburg-Western Pomerania,Rural regions,410,2.0859797451050954,1.7235633477119348,2.399152186889906,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1991,Saxony,Urban regions,615,1.8369785887529941,1.4909940564020472,2.1550421385686116,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1991,Saxony,Rural regions,587,1.7682115159669132,1.4162663947034853,2.0994784060941916,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1991,Saxony-Anhalt,Urban regions,171,2.261025061766024,1.710564966002587,2.775629079940482,0.0,1.0,3.0,0.0,7.5,1.0,-1.0,1.0
1991,Saxony-Anhalt,Rural regions,610,2.1291612407885108,1.7522819862058592,2.4632774916373665,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1991,Thuringa,Urban regions,188,2.4561017950625392,1.7510412314062398,3.0356541383476214,0.0,1.5679936376550592,3.0,0.0,7.5,1.0,0.0,1.0
1991,Thuringa,Rural regions,482,2.5654711563480155,2.053775187868142,2.939747646344266,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1992,Schleswig-Holstein,Urban regions,140,3.5331348925259904,2.233655708566232,4.423290215937346,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1992,Schleswig-Holstein,Rural regions,129,2.910848318275547,2.3010311215560986,3.4947291805603067,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1992,Hamburg,Urban regions,150,3.302329123380256,2.2247520506558836,3.963978133891423,0.0,2.0,4.0,0.0,10.0,2.0,1.0,2.0
1992,Lower Saxony,Urban regions,460,3.127515261568582,2.759036014428544,3.476365450432799,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0249999999999995
1992,Lower Saxony,Rural regions,486,3.280844560390844,2.5993660110136623,3.883040632642788,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Bremen,Urban regions,92,3.592100475717522,1.676379306137787,4.991179280830974,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0
1992,North Rhine-Westphalia,Urban regions,2417,3.2163266903877155,2.9190973560523683,3.4568948931052708,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,North Rhine-Westphalia,Rural regions,64,1.9060607049864444,0.9864300771547039,2.6834656491091224,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
1992,Hesse,Urban regions,805,3.2091678094585996,2.819451734450317,3.5453506108725783,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1992,Hesse,Rural regions,136,3.239541037032806,2.147013315769022,4.156379871961347,0.0,2.0,3.2199932814690704,0.0,8.049983203672676,2.0,2.0,3.0
1992,"Rhineland-Palatinate, Saarland",Urban regions,547,3.524474494711491,2.841237546552432,4.09835702396227,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,"Rhineland-Palatinate, Saarland",Rural regions,110,3.701945597298701,2.6496899259863227,4.484895615576287,0.0,2.0,5.0,0.0,12.5,2.0,0.9749999999999943,3.0
1992,Baden-Wuerttemberg,Urban regions,1503,2.807946938315159,2.5085378718282567,3.122189297751198,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Baden-Wuerttemberg,Rural regions,236,3.8523354511718155,2.367547792060699,5.039081594147531,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1992,Bavaria,Urban regions,810,3.5198866545463474,2.9705417916549184,3.9199387165123434,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1992,Bavaria,Rural regions,806,3.1418038625014155,2.5252580872026416,3.6115403934211856,0.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0
1992,Berlin,Urban regions,574,3.8589878347677087,3.227044551532753,4.345328866894153,0.0,2.0,5.0,0.0,12.5,2.0,2.0,2.0
1992,Brandenburg,Urban regions,63,2.2225527805173746,1.1094768385477987,2.987410433317649,0.0,2.0,2.0,0.0,5.0,2.0,2.0,3.0
1992,Brandenburg,Rural regions,580,2.434792922203234,2.156074758107208,2.729525055946327,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Mecklenburg-Western Pomerania,Urban regions,44,1.6093891607991613,1.0147958099933878,2.158061107181303,0.0,1.0,3.0,0.0,7.5,1.0,0.0,2.0
1992,Mecklenburg-Western Pomerania,Rural regions,358,2.2002284976129474,1.8843567916962574,2.4569930156776683,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Saxony,Urban regions,578,2.2475944572689213,1.957610260143586,2.512123164130073,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1992,Saxony,Rural regions,544,1.9977182273844265,1.823209562435851,2.263193400663977,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1992,Saxony-Anhalt,Urban regions,171,2.529406167350956,2.0035248397260155,3.035042447644088,0.0,2.0,3.0,0.0,7.5,2.0,1.0,2.0249999999999995
1992,Saxony-Anhalt,Rural regions,584,2.210691516270857,1.7922052533355735,2.5396322902951063,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1992,Thuringa,Urban regions,177,2.660589222649773,2.1058928732636755,3.130477966167779,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1992,Thuringa,Rural regions,475,2.401927170182643,1.9868218897571714,2.812942321965875,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1993,Schleswig-Holstein,Urban regions,,,,,,,,,,,,
1993,Schleswig-Holstein,Rural regions,,,,,,,,,,,,
1993,Hamburg,Urban regions,,,,,,,,,,,,
1993,Lower Saxony,Urban regions,,,,,,,,,,,,
1993,Lower Saxony,Rural regions,,,,,,,,,,,,
1993,Bremen,Urban regions,,,,,,,,,,,,
1993,North Rhine-Westphalia,Urban regions,,,,,,,,,,,,
1993,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1993,Hesse,Urban regions,,,,,,,,,,,,
1993,Hesse,Rural regions,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Urban regions,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Urban regions,,,,,,,,,,,,
1993,Baden-Wuerttemberg,Rural regions,,,,,,,,,,,,
1993,Bavaria,Urban regions,,,,,,,,,,,,
1993,Bavaria,Rural regions,,,,,,,,,,,,
1993,Berlin,Urban regions,,,,,,,,,,,,
1993,Brandenburg,Urban regions,,,,,,,,,,,,
1993,Brandenburg,Rural regions,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Urban regions,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,Rural regions,,,,,,,,,,,,
1993,Saxony,Urban regions,,,,,,,,,,,,
1993,Saxony,Rural regions,,,,,,,,,,,,
1993,Saxony-Anhalt,Urban regions,,,,,,,,,,,,
1993,Saxony-Anhalt,Rural regions,,,,,,,,,,,,
1993,Thuringa,Urban regions,,,,,,,,,,,,
1993,Thuringa,Rural regions,,,,,,,,,,,,
1994,Schleswig-Holstein,Urban regions,,,,,,,,,,,,
1994,Schleswig-Holstein,Rural regions,,,,,,,,,,,,
1994,Hamburg,Urban regions,,,,,,,,,,,,
1994,Lower Saxony,Urban regions,,,,,,,,,,,,
1994,Lower Saxony,Rural regions,,,,,,,,,,,,
1994,Bremen,Urban regions,,,,,,,,,,,,
1994,North Rhine-Westphalia,Urban regions,,,,,,,,,,,,
1994,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1994,Hesse,Urban regions,,,,,,,,,,,,
1994,Hesse,Rural regions,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Urban regions,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Urban regions,,,,,,,,,,,,
1994,Baden-Wuerttemberg,Rural regions,,,,,,,,,,,,
1994,Bavaria,Urban regions,,,,,,,,,,,,
1994,Bavaria,Rural regions,,,,,,,,,,,,
1994,Berlin,Urban regions,,,,,,,,,,,,
1994,Brandenburg,Urban regions,,,,,,,,,,,,
1994,Brandenburg,Rural regions,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Urban regions,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,Rural regions,,,,,,,,,,,,
1994,Saxony,Urban regions,,,,,,,,,,,,
1994,Saxony,Rural regions,,,,,,,,,,,,
1994,Saxony-Anhalt,Urban regions,,,,,,,,,,,,
1994,Saxony-Anhalt,Rural regions,,,,,,,,,,,,
1994,Thuringa,Urban regions,,,,,,,,,,,,
1994,Thuringa,Rural regions,,,,,,,,,,,,
1995,Schleswig-Holstein,Urban regions,139,2.9937285108126006,2.13748973084316,3.762825871868059,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1995,Schleswig-Holstein,Rural regions,143,3.0612521305039526,2.3461685581716947,3.6298320912011337,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1995,Hamburg,Urban regions,132,2.8860904086025023,2.041446065874886,3.60723828067731,0.0,1.0597514964726988,4.0,0.0,10.0,2.0,2.0,3.0
1995,Lower Saxony,Urban regions,516,2.8894225777567204,2.5119533780794643,3.21819213173758,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1995,Lower Saxony,Rural regions,518,3.355913941693331,2.728721680097126,3.9316953707889493,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,Bremen,Urban regions,92,3.3150626288511456,1.2712998354298577,4.6764736739962025,0.0,1.0,4.0,0.0,10.0,1.0,-1.0,1.0
1995,North Rhine-Westphalia,Urban regions,2494,3.4477081701176853,3.1013744237014222,3.7681086158689836,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,North Rhine-Westphalia,Rural regions,69,2.1865971194568976,1.456639600274356,2.783773999862232,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1995,Hesse,Urban regions,796,2.814320090833919,2.469983990787468,3.2232478972827763,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1995,Hesse,Rural regions,141,3.0389353956447143,2.1962792688674155,3.624478409107786,0.0,2.0,4.0,0.0,10.0,2.0,1.0,3.0
1995,"Rhineland-Palatinate, Saarland",Urban regions,568,3.631686759049611,2.78216721934223,4.203396696579415,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1995,"Rhineland-Palatinate, Saarland",Rural regions,135,4.188817773763321,2.4337630399713737,5.723984817464704,0.0,2.0,4.0,0.0,10.0,2.0,1.9749999999999943,3.0
1995,Baden-Wuerttemberg,Urban regions,1558,3.2132489820259225,2.7997734766212643,3.508456607939797,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,Baden-Wuerttemberg,Rural regions,220,3.1720012165917546,2.4626186878330283,3.916243839780591,0.0,2.0,3.923377210077994,0.0,9.808443025194984,2.0,2.0,3.0
1995,Bavaria,Urban regions,827,3.625782742279544,3.16670823098094,4.092505079010356,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
1995,Bavaria,Rural regions,850,3.250261198731741,2.858477692283168,3.669924545767145,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1995,Berlin,Urban regions,563,3.9642637419906257,3.4260249675112338,4.4560138101688995,0.0,2.0,5.0,0.0,12.5,2.0,1.0,2.0
1995,Brandenburg,Urban regions,,,,,,,,,,,,
1995,Brandenburg,Rural regions,561,2.5175897118537116,2.2600458771273533,2.7863842334159097,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1995,Mecklenburg-Western Pomerania,Urban regions,56,3.143395936104928,1.8269305873664337,4.189856143455083,1.0,2.0,3.0,0.0,6.0,2.0,1.0,3.0
1995,Mecklenburg-Western Pomerania,Rural regions,358,2.354235786741767,1.9603883547118377,2.734228705104961,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1995,Saxony,Urban regions,573,2.9096756018056023,2.426293395612493,3.2915578524996825,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1995,Saxony,Rural regions,521,2.791720107859449,2.2124079960179444,3.277771441108194,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1995,Saxony-Anhalt,Urban regions,128,3.230057083465372,2.588561207652319,3.7752871568241475,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0
1995,Saxony-Anhalt,Rural regions,554,2.846981670756569,2.3146644530775564,3.2430814686161833,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0249999999999995
1995,Thuringa,Urban regions,187,3.424536658074379,2.8977456050107375,4.003606534345186,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
1995,Thuringa,Rural regions,459,2.507335608406708,2.071655572082754,2.844799959125574,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1996,Schleswig-Holstein,Urban regions,137,3.5234761043460057,1.613392670094763,5.114769219009227,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1996,Schleswig-Holstein,Rural regions,136,3.917885147101259,2.5348823313513007,5.245860576866818,0.5361107660820145,2.0,5.0,0.0,11.695833850876978,2.0,2.0,3.0
1996,Hamburg,Urban regions,124,2.738209578824913,1.790636942805023,3.5166653108766717,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1996,Lower Saxony,Urban regions,508,2.9387155875466706,2.308093501288679,3.345681383336369,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1996,Lower Saxony,Rural regions,518,3.12817788500778,2.580942032312126,3.580678016599646,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
1996,Bremen,Urban regions,94,4.610249302887847,1.8120595488329831,6.528478892397434,0.0,2.0,4.0,0.0,10.0,2.0,1.9749999999999943,3.0
1996,North Rhine-Westphalia,Urban regions,2473,3.169432409186497,2.9078193137412143,3.4103697388744054,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
1996,North Rhine-Westphalia,Rural regions,63,1.7566199807508849,1.1193816250826631,2.3394935066613924,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0
