year,age_gr,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,46-65 y.,5th Quintile,,,,,,,,,,,,
1987,66 and older,1st Quintile,,,,,,,,,,,,
1987,66 and older,2nd Quintile,,,,,,,,,,,,
1987,66 and older,3rd Quintile,,,,,,,,,,,,
1987,66 and older,4th Quintile,,,,,,,,,,,,
1987,66 and older,5th Quintile,,,,,,,,,,,,
1988,0-16 y.,1st Quintile,,,,,,,,,,,,
1988,0-16 y.,2nd Quintile,,,,,,,,,,,,
1988,0-16 y.,3rd Quintile,,,,,,,,,,,,
1988,0-16 y.,4th Quintile,,,,,,,,,,,,
1988,0-16 y.,5th Quintile,,,,,,,,,,,,
1988,17-29 y.,1st Quintile,637,2.50563,2.11035,2.92540,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1988,17-29 y.,2nd Quintile,561,2.38333,1.99002,2.79696,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,17-29 y.,3rd Quintile,605,2.35715,1.93115,2.73961,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,17-29 y.,4th Quintile,626,2.26974,1.78572,2.60142,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,17-29 y.,5th Quintile,434,2.04768,1.72106,2.33340,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,30-45 y.,1st Quintile,535,2.50016,1.89378,3.02360,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,30-45 y.,2nd Quintile,644,2.45257,2.07898,2.81046,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,30-45 y.,3rd Quintile,595,2.43214,2.04540,2.87250,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,30-45 y.,4th Quintile,557,2.48760,1.99052,2.90462,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1988,30-45 y.,5th Quintile,610,1.90641,1.61160,2.17413,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,46-65 y.,1st Quintile,509,4.79386,3.90691,5.58284,1.00000,3.00000,5.00000,0.00000,11.00000,3.00000,3.00000,4.00000
1988,46-65 y.,2nd Quintile,510,4.33450,3.53760,5.15216,0.00000,2.00000,5.00000,0.00000,12.50000,2.00000,1.00000,2.00000
1988,46-65 y.,3rd Quintile,620,3.80227,3.27378,4.26454,0.00000,2.00000,5.00000,0.00000,12.50000,2.00000,2.00000,2.00000
1988,46-65 y.,4th Quintile,732,3.78152,3.30551,4.19584,0.00000,2.00000,5.00000,0.00000,12.50000,2.00000,2.00000,2.00000
1988,46-65 y.,5th Quintile,728,3.09693,2.64654,3.56377,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1988,66 and older,1st Quintile,279,4.39271,3.74505,5.00984,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1988,66 and older,2nd Quintile,263,5.20101,4.51964,5.91231,2.00000,3.00000,7.00000,0.00000,14.50000,3.00000,2.00000,3.00000
1988,66 and older,3rd Quintile,175,4.56076,3.53524,5.25254,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1988,66 and older,4th Quintile,158,5.11075,4.17143,5.93215,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,2.00000,3.00000
1988,66 and older,5th Quintile,155,5.43206,4.20925,6.42286,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,2.00000,3.00000
1989,0-16 y.,1st Quintile,,,,,,,,,,,,
1989,0-16 y.,2nd Quintile,,,,,,,,,,,,
1989,0-16 y.,3rd Quintile,,,,,,,,,,,,
1989,0-16 y.,4th Quintile,,,,,,,,,,,,
1989,0-16 y.,5th Quintile,,,,,,,,,,,,
1989,17-29 y.,1st Quintile,640,2.55579,1.81923,3.01394,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,17-29 y.,2nd Quintile,600,1.94358,1.53016,2.28184,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,17-29 y.,3rd Quintile,528,2.24558,1.86157,2.60895,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,17-29 y.,4th Quintile,628,2.33760,1.98442,2.69229,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1989,17-29 y.,5th Quintile,422,2.19320,1.83049,2.48707,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1989,30-45 y.,1st Quintile,507,2.91271,2.28555,3.45264,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1989,30-45 y.,2nd Quintile,615,2.81331,2.03882,3.40590,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,30-45 y.,3rd Quintile,590,2.33975,1.94032,2.65328,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,30-45 y.,4th Quintile,532,2.31248,1.90133,2.67962,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,30-45 y.,5th Quintile,588,1.91972,1.68802,2.18417,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1989,46-65 y.,1st Quintile,477,5.09867,4.18024,5.85138,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,4.00000
1989,46-65 y.,2nd Quintile,527,3.70386,3.05554,4.32675,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.02500
1989,46-65 y.,3rd Quintile,584,3.91003,3.40418,4.49288,0.00000,2.00000,5.00000,0.00000,12.50000,2.00000,1.00000,2.00000
1989,46-65 y.,4th Quintile,711,3.77219,3.21348,4.27336,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
1989,46-65 y.,5th Quintile,671,3.14634,2.76903,3.53813,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,3.00000
1989,66 and older,1st Quintile,285,4.80974,4.01641,5.55830,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,3.00000,3.00000
1989,66 and older,2nd Quintile,210,5.37103,4.34307,6.52278,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1989,66 and older,3rd Quintile,186,5.79932,3.85356,7.09191,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,3.00000,3.00000
1989,66 and older,4th Quintile,160,4.36428,3.51075,5.20381,1.00000,3.00000,5.81583,0.00000,13.03958,3.00000,3.00000,4.00000
1989,66 and older,5th Quintile,165,4.98274,3.76421,5.96485,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,2.00000,4.00000
1990,0-16 y.,1st Quintile,,,,,,,,,,,,
1990,0-16 y.,2nd Quintile,,,,,,,,,,,,
1990,0-16 y.,3rd Quintile,,,,,,,,,,,,
1990,0-16 y.,4th Quintile,,,,,,,,,,,,
1990,0-16 y.,5th Quintile,,,,,,,,,,,,
1990,17-29 y.,1st Quintile,,,,,,,,,,,,
1990,17-29 y.,2nd Quintile,,,,,,,,,,,,
1990,17-29 y.,3rd Quintile,,,,,,,,,,,,
1990,17-29 y.,4th Quintile,,,,,,,,,,,,
1990,17-29 y.,5th Quintile,,,,,,,,,,,,
1990,30-45 y.,1st Quintile,,,,,,,,,,,,
1990,30-45 y.,2nd Quintile,,,,,,,,,,,,
1990,30-45 y.,3rd Quintile,,,,,,,,,,,,
1990,30-45 y.,4th Quintile,,,,,,,,,,,,
1990,30-45 y.,5th Quintile,,,,,,,,,,,,
1990,46-65 y.,1st Quintile,,,,,,,,,,,,
1990,46-65 y.,2nd Quintile,,,,,,,,,,,,
1990,46-65 y.,3rd Quintile,,,,,,,,,,,,
1990,46-65 y.,4th Quintile,,,,,,,,,,,,
1990,46-65 y.,5th Quintile,,,,,,,,,,,,
1990,66 and older,1st Quintile,,,,,,,,,,,,
1990,66 and older,2nd Quintile,,,,,,,,,,,,
1990,66 and older,3rd Quintile,,,,,,,,,,,,
1990,66 and older,4th Quintile,,,,,,,,,,,,
1990,66 and older,5th Quintile,,,,,,,,,,,,
1991,0-16 y.,1st Quintile,,,,,,,,,,,,
1991,0-16 y.,2nd Quintile,,,,,,,,,,,,
1991,0-16 y.,3rd Quintile,,,,,,,,,,,,
1991,0-16 y.,4th Quintile,,,,,,,,,,,,
1991,0-16 y.,5th Quintile,,,,,,,,,,,,
1991,17-29 y.,1st Quintile,598,3.16488,2.19518,3.97756,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1991,17-29 y.,2nd Quintile,543,2.19182,1.89386,2.43580,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
1991,17-29 y.,3rd Quintile,548,2.54019,2.11503,2.91935,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1991,17-29 y.,4th Quintile,561,2.21614,1.87496,2.53759,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1991,17-29 y.,5th Quintile,417,2.40370,2.08428,2.71404,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1991,30-45 y.,1st Quintile,452,3.04708,2.49255,3.55154,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
1991,30-45 y.,2nd Quintile,627,2.31191,1.99841,2.66635,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1991,30-45 y.,3rd Quintile,600,2.28873,1.95023,2.59007,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.97500,1.00000
1991,30-45 y.,4th Quintile,517,2.21069,1.87615,2.49856,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1991,30-45 y.,5th Quintile,609,1.86970,1.58017,2.07174,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1991,46-65 y.,1st Quintile,472,5.16349,3.80938,6.39455,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,4.00000
1991,46-65 y.,2nd Quintile,466,3.75192,3.21217,4.23567,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,1.00000,2.00000
1991,46-65 y.,3rd Quintile,561,3.67761,3.14287,4.15150,0.26373,2.00000,5.00000,0.00000,12.10441,2.00000,1.00000,2.00000
1991,46-65 y.,4th Quintile,675,3.77108,3.20566,4.19910,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,1.00000,2.00000
1991,46-65 y.,5th Quintile,654,3.00384,2.58676,3.36639,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
1991,66 and older,1st Quintile,305,5.59731,4.07674,6.69789,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,3.00000,3.00000
1991,66 and older,2nd Quintile,242,4.55354,3.47779,5.40993,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,4.00000
1991,66 and older,3rd Quintile,186,4.75824,3.83165,5.59790,2.00000,3.00000,5.42926,0.00000,10.57315,3.00000,3.00000,3.00000
1991,66 and older,4th Quintile,175,5.37953,4.24414,6.47794,1.00000,3.00000,8.00000,0.00000,18.50000,3.00000,2.00000,3.02500
1991,66 and older,5th Quintile,141,5.65596,4.06425,7.03172,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,2.00000,3.00000
1992,0-16 y.,1st Quintile,,,,,,,,,,,,
1992,0-16 y.,2nd Quintile,,,,,,,,,,,,
1992,0-16 y.,3rd Quintile,,,,,,,,,,,,
1992,0-16 y.,4th Quintile,,,,,,,,,,,,
1992,0-16 y.,5th Quintile,,,,,,,,,,,,
1992,17-29 y.,1st Quintile,694,1.96860,1.55566,2.25994,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1992,17-29 y.,2nd Quintile,804,2.20850,1.91323,2.59762,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,17-29 y.,3rd Quintile,756,2.02630,1.72044,2.29611,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,17-29 y.,4th Quintile,734,2.07891,1.76144,2.37048,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,17-29 y.,5th Quintile,560,1.91061,1.67052,2.13031,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,30-45 y.,1st Quintile,814,2.19696,1.92472,2.47952,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,30-45 y.,2nd Quintile,1012,2.13509,1.84281,2.43213,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,30-45 y.,3rd Quintile,890,2.15571,1.87588,2.42437,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,30-45 y.,4th Quintile,771,2.52152,2.17591,2.87168,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1992,30-45 y.,5th Quintile,724,2.20672,1.88987,2.48699,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1992,46-65 y.,1st Quintile,741,4.17704,3.49720,4.81739,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,1.00000,2.00000
1992,46-65 y.,2nd Quintile,708,2.99702,2.61018,3.42502,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,3.00000
1992,46-65 y.,3rd Quintile,763,3.34640,2.72522,3.88139,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,3.00000
1992,46-65 y.,4th Quintile,882,3.87178,3.25322,4.30826,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
1992,46-65 y.,5th Quintile,873,2.90111,2.53197,3.19250,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
1992,66 and older,1st Quintile,503,4.56700,4.07670,5.01490,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,3.00000,3.00000
1992,66 and older,2nd Quintile,291,5.83275,4.79132,6.78928,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1992,66 and older,3rd Quintile,228,4.89500,3.85177,5.77818,1.00000,3.00000,5.00000,0.00000,11.00000,3.00000,3.00000,3.00000
1992,66 and older,4th Quintile,215,5.33213,4.02016,6.46356,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,4.00000
1992,66 and older,5th Quintile,190,4.34153,3.71261,4.98292,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,4.00000
1993,0-16 y.,1st Quintile,,,,,,,,,,,,
1993,0-16 y.,2nd Quintile,,,,,,,,,,,,
1993,0-16 y.,3rd Quintile,,,,,,,,,,,,
1993,0-16 y.,4th Quintile,,,,,,,,,,,,
1993,0-16 y.,5th Quintile,,,,,,,,,,,,
1993,17-29 y.,1st Quintile,,,,,,,,,,,,
1993,17-29 y.,2nd Quintile,,,,,,,,,,,,
1993,17-29 y.,3rd Quintile,,,,,,,,,,,,
1993,17-29 y.,4th Quintile,,,,,,,,,,,,
1993,17-29 y.,5th Quintile,,,,,,,,,,,,
1993,30-45 y.,1st Quintile,,,,,,,,,,,,
1993,30-45 y.,2nd Quintile,,,,,,,,,,,,
1993,30-45 y.,3rd Quintile,,,,,,,,,,,,
1993,30-45 y.,4th Quintile,,,,,,,,,,,,
1993,30-45 y.,5th Quintile,,,,,,,,,,,,
1993,46-65 y.,1st Quintile,,,,,,,,,,,,
1993,46-65 y.,2nd Quintile,,,,,,,,,,,,
1993,46-65 y.,3rd Quintile,,,,,,,,,,,,
1993,46-65 y.,4th Quintile,,,,,,,,,,,,
1993,46-65 y.,5th Quintile,,,,,,,,,,,,
1993,66 and older,1st Quintile,,,,,,,,,,,,
1993,66 and older,2nd Quintile,,,,,,,,,,,,
1993,66 and older,3rd Quintile,,,,,,,,,,,,
1993,66 and older,4th Quintile,,,,,,,,,,,,
1993,66 and older,5th Quintile,,,,,,,,,,,,
1994,0-16 y.,1st Quintile,,,,,,,,,,,,
1994,0-16 y.,2nd Quintile,,,,,,,,,,,,
1994,0-16 y.,3rd Quintile,,,,,,,,,,,,
1994,0-16 y.,4th Quintile,,,,,,,,,,,,
1994,0-16 y.,5th Quintile,,,,,,,,,,,,
1994,17-29 y.,1st Quintile,,,,,,,,,,,,
1994,17-29 y.,2nd Quintile,,,,,,,,,,,,
1994,17-29 y.,3rd Quintile,,,,,,,,,,,,
1994,17-29 y.,4th Quintile,,,,,,,,,,,,
1994,17-29 y.,5th Quintile,,,,,,,,,,,,
1994,30-45 y.,1st Quintile,,,,,,,,,,,,
1994,30-45 y.,2nd Quintile,,,,,,,,,,,,
1994,30-45 y.,3rd Quintile,,,,,,,,,,,,
1994,30-45 y.,4th Quintile,,,,,,,,,,,,
1994,30-45 y.,5th Quintile,,,,,,,,,,,,
1994,46-65 y.,1st Quintile,,,,,,,,,,,,
1994,46-65 y.,2nd Quintile,,,,,,,,,,,,
1994,46-65 y.,3rd Quintile,,,,,,,,,,,,
1994,46-65 y.,4th Quintile,,,,,,,,,,,,
1994,46-65 y.,5th Quintile,,,,,,,,,,,,
1994,66 and older,1st Quintile,,,,,,,,,,,,
1994,66 and older,2nd Quintile,,,,,,,,,,,,
1994,66 and older,3rd Quintile,,,,,,,,,,,,
1994,66 and older,4th Quintile,,,,,,,,,,,,
1994,66 and older,5th Quintile,,,,,,,,,,,,
1995,0-16 y.,1st Quintile,,,,,,,,,,,,
1995,0-16 y.,2nd Quintile,,,,,,,,,,,,
1995,0-16 y.,3rd Quintile,,,,,,,,,,,,
1995,0-16 y.,4th Quintile,,,,,,,,,,,,
1995,0-16 y.,5th Quintile,,,,,,,,,,,,
1995,17-29 y.,1st Quintile,753,2.04664,1.76851,2.30889,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,17-29 y.,2nd Quintile,715,2.07517,1.55389,2.48710,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1995,17-29 y.,3rd Quintile,689,1.92835,1.66550,2.13427,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1995,17-29 y.,4th Quintile,684,1.92676,1.67773,2.15376,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,17-29 y.,5th Quintile,492,1.93780,1.68473,2.20448,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,30-45 y.,1st Quintile,828,2.50585,2.03722,2.86258,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,30-45 y.,2nd Quintile,1010,2.26602,1.96018,2.52733,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,30-45 y.,3rd Quintile,952,2.39517,2.05903,2.67541,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1995,30-45 y.,4th Quintile,826,2.10737,1.82995,2.41136,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,30-45 y.,5th Quintile,794,2.25220,1.88467,2.67177,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1995,46-65 y.,1st Quintile,640,4.16124,3.49373,4.63303,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,1.00000,2.00000
1995,46-65 y.,2nd Quintile,715,4.11357,3.64153,4.58985,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,1.00000,2.00000
1995,46-65 y.,3rd Quintile,736,3.96098,3.22003,4.48815,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,2.00000,2.00000
1995,46-65 y.,4th Quintile,882,3.69817,3.24488,4.21166,0.00000,2.00000,4.84096,0.00000,12.10240,2.00000,2.00000,2.00000
1995,46-65 y.,5th Quintile,956,3.02265,2.70651,3.32499,0.00000,2.00000,4.00000,0.00000,10.00000,2.00000,2.00000,2.00000
1995,66 and older,1st Quintile,297,5.68258,4.31386,6.68037,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1995,66 and older,2nd Quintile,398,5.65820,4.41210,6.53165,2.00000,3.00000,6.00000,0.00000,12.00000,3.00000,3.00000,3.00000
1995,66 and older,3rd Quintile,321,4.11390,3.61100,4.55609,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,3.00000,3.00000
1995,66 and older,4th Quintile,268,5.46672,4.55478,6.22888,1.00000,3.00000,6.00000,0.00000,13.50000,3.00000,2.00000,3.00000
1995,66 and older,5th Quintile,217,5.44091,4.65498,6.27089,2.00000,3.00000,7.00000,0.00000,14.50000,3.00000,2.00000,3.00000
1996,0-16 y.,1st Quintile,,,,,,,,,,,,
1996,0-16 y.,2nd Quintile,,,,,,,,,,,,
1996,0-16 y.,3rd Quintile,,,,,,,,,,,,
1996,0-16 y.,4th Quintile,,,,,,,,,,,,
1996,0-16 y.,5th Quintile,,,,,,,,,,,,
1996,17-29 y.,1st Quintile,749,1.93935,1.70665,2.17191,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1996,17-29 y.,2nd Quintile,684,2.34491,1.93894,2.64032,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1996,17-29 y.,3rd Quintile,589,2.23285,1.65797,2.66310,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1996,17-29 y.,4th Quintile,656,1.92047,1.62912,2.19913,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1996,17-29 y.,5th Quintile,449,2.11371,1.78729,2.41338,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,0.00000,1.00000
1996,30-45 y.,1st Quintile,816,2.35580,2.00108,2.71585,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
