"plh0181","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Ganz und gar unzufrieden","2006","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hamburg","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hamburg","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hamburg","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Niedersachsen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Niedersachsen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bremen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bremen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bremen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hessen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hessen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Hessen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bayern","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bayern","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Bayern","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Saarland","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Saarland","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Saarland","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Berlin","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Berlin","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Berlin","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Brandenburg","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Brandenburg","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Brandenburg","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Thueringen","kein Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Thueringen","direkter Migrationshintergrund","","","",""
"Ganz und gar unzufrieden","2006","Thueringen","indirekter Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
