"plh0181","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ganz und gar unzufrieden","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ganz und gar unzufrieden","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ganz und gar unzufrieden","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"Ganz und gar unzufrieden","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ganz und gar unzufrieden","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ganz und gar unzufrieden","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"Ganz und gar unzufrieden","2006","66 und älter","(noch) kein Abschluss","","","",""
"Ganz und gar unzufrieden","2006","66 und älter","Hauptschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","66 und älter","Realschulabschluss","","","",""
"Ganz und gar unzufrieden","2006","66 und älter","(Fach-)Abitur","","","",""
"Ganz und gar unzufrieden","2006","66 und älter","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","66 und älter","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","66 und älter","Hauptschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","66 und älter","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","66 und älter","(Fach-)Abitur","","","",""
