"plh0181","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Ganz und gar unzufrieden","2006","Westdeutschland, alte Bundeslaender","maennlich","33","0.00539948766526551","0.00378778929907969","0.00701118603145134"
"Ganz und gar unzufrieden","2006","Westdeutschland, alte Bundeslaender","weiblich","36","0.00558708880969085","0.00402486105698137","0.00714931656240033"
"Ganz und gar unzufrieden","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Ganz und gar unzufrieden","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","34","0.0053160870342917","0.00379201051398418","0.00684016355459922"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","68","0.0106510174047726","0.00839338384327614","0.0129086509662691"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","107","0.0154471398139451","0.0128624302970073","0.0180318493308829"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","35","0.0152834051526329","0.0106958166799139","0.0198709936253518"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","157","0.0261985452899267","0.0226857167887212","0.0297113737911322"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","169","0.0244576826575245","0.0212202637896525","0.0276951015253965"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","44","0.025205263935308","0.0190852835104942","0.0313252443601219"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","49","0.0194692513839242","0.014302423480447","0.0246360792874013"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","184","0.0276576554928678","0.0240510351278981","0.0312642758578375"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","250","0.0334075759608767","0.029641298078515","0.0371738538432384"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","64","0.0241134798068726","0.0181241610932067","0.0301027985205386"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","84","0.0352748126321992","0.0283763402841059","0.0421732849802924"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","644","0.087675157809667","0.0814550748351986","0.0938952407841355"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","670","0.0830840520550584","0.0772992063218332","0.0888688977882836"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","259","0.115968119735713","0.10346693733192","0.128469302139507"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","245","0.0889603338464539","0.0783143548137768","0.099606312879131"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","688","0.0893767114031628","0.083102419619544","0.0956510031867817"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","653","0.0802815495709788","0.0745864213428743","0.0859766777990833"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","246","0.106233754786422","0.0942030502559589","0.118264459316886"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","254","0.0915055104322421","0.0807234059989297","0.102287614865555"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","maennlich","1424","0.182455464844094","0.173961366254775","0.190949563433412"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Westdeutschland, alte Bundeslaender","weiblich","1383","0.147232617504511","0.139806095178772","0.154659139830251"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","maennlich","503","0.198439408752031","0.182867926277824","0.214010891226238"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2006","Ostdeutschland, neue Bundeslaender","weiblich","518","0.17788123257138","0.163580736349617","0.192181728793143"
