year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,17-29 y.,No answer / don't know,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,179,7.98925,7.66492,8.31358,7.00000,9.00000,10.00000,2.50000,10,,,
1984,17-29 y.,Primary Level,206,6.16875,5.74823,6.58926,4.00000,6.00000,9.00000,0,10,,,
1984,17-29 y.,Lower Secondary Level,1022,7.46710,7.30177,7.63243,6.00000,8.00000,10.00000,0.00000,10,,,
1984,17-29 y.,Upper Secondary Level,1589,7.31041,7.18378,7.43704,5.00000,8.00000,10.00000,0,10,,,
1984,17-29 y.,Post-secondary Non-tertiary Level,125,7.31148,6.87188,7.75108,6.00000,8.00000,9.00000,1.50000,10,,,
1984,17-29 y.,First Stage of Tertiary Education,124,7.48592,7.07933,7.89251,5.55257,8.00000,9.27104,2,10,,,
1984,17-29 y.,Second Stage of Tertiary Education,128,6.88779,6.45790,7.31768,5.00000,7.61281,9.00000,0,10,,,
1984,30-45 y.,No answer / don't know,,,,,,,,,,,,
1984,30-45 y.,Primary Level,399,6.49815,6.20614,6.79016,5.00000,7.00000,9.00000,0,10,,,
1984,30-45 y.,Lower Secondary Level,802,7.43988,7.25980,7.61996,6.00000,8.00000,10.00000,0.00000,10,,,
1984,30-45 y.,Upper Secondary Level,1945,7.92382,7.82495,8.02268,7.00000,8.00000,10.00000,2.50000,10,,,
1984,30-45 y.,Post-secondary Non-tertiary Level,99,7.21512,6.68584,7.74439,5.00000,8.00000,9.00000,0,10,,,
1984,30-45 y.,First Stage of Tertiary Education,247,7.72084,7.43462,8.00706,7.00000,8.00000,10.00000,2.50000,10,,,
1984,30-45 y.,Second Stage of Tertiary Education,378,7.72984,7.49940,7.96028,7.00000,8.00000,10.00000,2.50000,10,,,
1984,46-65 y.,No answer / don't know,,,,,,,,,,,,
1984,46-65 y.,Primary Level,379,6.50993,6.21875,6.80111,4.00000,7.00000,9.00000,0,10,,,
1984,46-65 y.,Lower Secondary Level,1082,8.19919,8.07207,8.32632,7.00000,9.00000,10.00000,2.50000,10,,,
1984,46-65 y.,Upper Secondary Level,1574,8.24665,8.14449,8.34880,7.00000,9.00000,10.00000,2.50000,10,,,
1984,46-65 y.,Post-secondary Non-tertiary Level,65,8.41175,7.91234,8.91115,8.00000,9.00000,10.00000,5.00000,10,,,
1984,46-65 y.,First Stage of Tertiary Education,202,8.34986,8.06714,8.63259,8.00000,9.00000,10.00000,5.00000,10,,,
1984,46-65 y.,Second Stage of Tertiary Education,220,8.36363,8.11573,8.61152,7.10941,9.00000,10.00000,2.77352,10,,,
1984,66 and older,No answer / don't know,,,,,,,,,,,,
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,511,8.33755,8.16773,8.50737,8.00000,9.00000,10.00000,5.00000,10,,,
1984,66 and older,Upper Secondary Level,567,8.43355,8.27998,8.58712,8.00000,9.00000,10.00000,5.00000,10,,,
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,82,8.89792,8.53128,9.26456,8.00000,10.00000,10.00000,5.00000,10,,,
1984,66 and older,Second Stage of Tertiary Education,63,9.08713,8.69144,9.48283,9.00000,10.00000,10.00000,7.50000,10,,,
1985,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,No answer / don't know,57,7.60012,6.99363,8.20660,6.00000,8.00000,10.00000,0.00000,10,,,
1985,17-29 y.,Pre-primary Level,179,8.24703,7.95010,8.54396,7.00000,9.00000,10.00000,2.50000,10,,,
1985,17-29 y.,Primary Level,159,6.80656,6.35811,7.25502,5.00000,7.00000,9.00000,0,10,,,
1985,17-29 y.,Lower Secondary Level,928,7.50812,7.35218,7.66406,6.00000,8.00000,10.00000,0.00000,10,,,
1985,17-29 y.,Upper Secondary Level,1410,7.39113,7.26713,7.51513,6.00000,8.00000,9.00000,1.50000,10,,,
1985,17-29 y.,Post-secondary Non-tertiary Level,106,6.77602,6.28326,7.26878,5.00000,7.00000,9.00000,0,10,,,
1985,17-29 y.,First Stage of Tertiary Education,110,7.36309,6.95031,7.77586,6.03249,8.00000,9.00000,1.58123,10,,,
1985,17-29 y.,Second Stage of Tertiary Education,118,6.92960,6.48260,7.37660,5.00000,8.00000,9.00000,0,10,,,
1985,30-45 y.,No answer / don't know,32,7.53784,6.76423,8.31146,5.76270,8.00000,9.58866,1,10,,,
1985,30-45 y.,Primary Level,320,6.41197,6.08508,6.73887,4.00000,7.00000,9.00000,0,10,,,
1985,30-45 y.,Lower Secondary Level,676,7.47041,7.28249,7.65834,6.00000,8.00000,10.00000,0.00000,10,,,
1985,30-45 y.,Upper Secondary Level,1757,7.73920,7.63421,7.84419,7.00000,8.00000,10.00000,2.50000,10,,,
1985,30-45 y.,Post-secondary Non-tertiary Level,87,7.57098,7.00549,8.13646,7.00000,8.00000,10.00000,2.50000,10,,,
1985,30-45 y.,First Stage of Tertiary Education,233,8.05557,7.79921,8.31192,7.00000,8.00000,10.00000,2.50000,10,,,
1985,30-45 y.,Second Stage of Tertiary Education,362,7.54980,7.33564,7.76395,6.00000,8.00000,9.00000,1.50000,10,,,
1985,46-65 y.,No answer / don't know,,,,,,,,,,,,
1985,46-65 y.,Primary Level,334,6.73257,6.43379,7.03135,5.00000,7.00000,9.00000,0,10,,,
1985,46-65 y.,Lower Secondary Level,991,8.07812,7.94880,8.20745,7.00000,8.00000,10.00000,2.50000,10,,,
1985,46-65 y.,Upper Secondary Level,1466,8.11099,8.00935,8.21263,7.00000,8.00000,10.00000,2.50000,10,,,
1985,46-65 y.,Post-secondary Non-tertiary Level,61,8.14210,7.57125,8.71295,7.00000,9.00000,10.00000,2.50000,10,,,
1985,46-65 y.,First Stage of Tertiary Education,193,8.18003,7.89988,8.46017,7.00000,8.41285,10.00000,2.50000,10,,,
1985,46-65 y.,Second Stage of Tertiary Education,216,8.32902,8.08458,8.57347,8.00000,9.00000,10.00000,5.00000,10,,,
1985,66 and older,No answer / don't know,,,,,,,,,,,,
1985,66 and older,Primary Level,,,,,,,,,,,,
1985,66 and older,Lower Secondary Level,420,8.16209,7.98343,8.34076,7.00000,8.00000,10.00000,2.50000,10,,,
1985,66 and older,Upper Secondary Level,510,8.23429,8.06670,8.40188,7.00000,9.00000,10.00000,2.50000,10,,,
1985,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,66 and older,First Stage of Tertiary Education,80,8.81567,8.46230,9.16903,8.00000,10.00000,10.00000,5.00000,10,,,
1985,66 and older,Second Stage of Tertiary Education,56,9.10930,8.77449,9.44411,8.00000,10.00000,10.00000,5.00000,10,,,
1986,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1986,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,17-29 y.,No answer / don't know,61,7.90260,7.40719,8.39801,7.00000,8.00000,9.95630,3,10,,,
1986,17-29 y.,Pre-primary Level,186,8.01424,7.72633,8.30215,7.00000,8.00000,10.00000,2.50000,10,,,
1986,17-29 y.,Primary Level,159,6.74143,6.33186,7.15100,5.00000,7.00000,9.00000,0,10,,,
1986,17-29 y.,Lower Secondary Level,935,7.40415,7.25164,7.55667,6.00000,8.00000,9.00000,1.50000,10,,,
1986,17-29 y.,Upper Secondary Level,1387,7.26718,7.14484,7.38952,6.00000,8.00000,9.00000,1.50000,10,,,
1986,17-29 y.,Post-secondary Non-tertiary Level,106,7.15651,6.73954,7.57348,6.00000,8.00000,9.00000,1.50000,10,,,
1986,17-29 y.,First Stage of Tertiary Education,100,6.73015,6.28371,7.17659,5.00000,7.00000,8.00000,0.50000,10,,,
1986,17-29 y.,Second Stage of Tertiary Education,94,6.62441,6.13224,7.11659,5.00000,7.00000,9.00000,0,10,,,
1986,30-45 y.,No answer / don't know,,,,,,,,,,,,
1986,30-45 y.,Primary Level,278,6.51529,6.16753,6.86304,5.00000,7.00000,9.00000,0,10,,,
1986,30-45 y.,Lower Secondary Level,615,7.22561,7.04386,7.40735,6.00000,8.00000,9.00000,1.50000,10,,,
1986,30-45 y.,Upper Secondary Level,1653,7.67930,7.57729,7.78131,7.00000,8.00000,9.00000,4.00000,10,,,
1986,30-45 y.,Post-secondary Non-tertiary Level,95,7.26500,6.80030,7.72970,5.00000,8.00000,9.00000,0,10,,,
1986,30-45 y.,First Stage of Tertiary Education,213,7.82216,7.54269,8.10162,7.00000,8.00000,10.00000,2.50000,10,,,
1986,30-45 y.,Second Stage of Tertiary Education,374,7.49062,7.27867,7.70256,7.00000,8.00000,9.00000,4.00000,10,,,
1986,46-65 y.,No answer / don't know,,,,,,,,,,,,
1986,46-65 y.,Primary Level,317,6.58426,6.31486,6.85366,5.00000,7.00000,8.00000,0.50000,10,,,
1986,46-65 y.,Lower Secondary Level,944,8.03673,7.90619,8.16726,7.00000,8.00000,10.00000,2.50000,10,,,
1986,46-65 y.,Upper Secondary Level,1461,8.11202,8.01121,8.21284,7.00000,8.00000,10.00000,2.50000,10,,,
1986,46-65 y.,Post-secondary Non-tertiary Level,54,8.18527,7.68567,8.68487,7.00000,8.00000,10.00000,2.50000,10,,,
1986,46-65 y.,First Stage of Tertiary Education,193,7.88002,7.60140,8.15864,7.00000,8.00000,10.00000,2.50000,10,,,
1986,46-65 y.,Second Stage of Tertiary Education,226,8.17638,7.93472,8.41805,8.00000,8.00000,10.00000,5.00000,10,,,
1986,66 and older,Primary Level,,,,,,,,,,,,
1986,66 and older,Lower Secondary Level,389,8.32656,8.15506,8.49807,7.00000,8.91050,10.00000,2.50000,10,,,
1986,66 and older,Upper Secondary Level,471,8.24112,8.06566,8.41659,7.00000,8.00000,10.00000,2.50000,10,,,
1986,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,66 and older,First Stage of Tertiary Education,73,8.62028,8.23403,9.00652,8.00000,9.00000,10.00000,5.00000,10,,,
1986,66 and older,Second Stage of Tertiary Education,53,8.70831,8.23091,9.18571,8.00000,9.25429,10.00000,5.00000,10,,,
1987,0-16 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,0-16 y.,No answer / don't know,,,,,,,,,,,,
1987,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1987,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1987,17-29 y.,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,17-29 y.,No answer / don't know,45,7.28251,6.48334,8.08169,5.21417,8.00000,9.00000,0,10,,,
1987,17-29 y.,Pre-primary Level,154,7.84780,7.56399,8.13161,7.00000,8.00000,9.00000,4.00000,10,,,
1987,17-29 y.,Primary Level,48,7.17935,6.51240,7.84629,5.32477,8.00000,9.00000,1,10,,,
