year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,5913,7.86524,7.80704,7.92344,7.00000,8.00000,10.00000,2.50000,10,,,
1984,West,female,6173,7.96137,7.90329,8.01946,7.00000,9.00000,10.00000,2.50000,10,,,
1985,West,male,5363,7.80534,7.74685,7.86384,7.00000,8.00000,10.00000,2.50000,10,,,
1985,West,female,5552,7.88236,7.82421,7.94052,7.00000,8.00000,10.00000,2.50000,10,,,
1986,West,male,5211,7.73432,7.67639,7.79224,7.00000,8.00000,10.00000,2.50000,10,,,
1986,West,female,5315,7.81797,7.75989,7.87605,7.00000,8.00000,10.00000,2.50000,10,,,
1987,West,male,3796,7.85165,7.78690,7.91640,7.00000,8.00000,9.00000,4.00000,10,,,
1987,West,female,4115,7.93340,7.86845,7.99835,7.00000,8.00000,10.00000,2.50000,10,,,
1988,West,male,4908,7.69714,7.64007,7.75421,7.00000,8.00000,9.00000,4.00000,10,,,
1988,West,female,5019,7.78054,7.72219,7.83889,7.00000,8.00000,10.00000,2.50000,10,,,
1989,West,male,4741,7.68885,7.63111,7.74660,7.00000,8.00000,9.00000,4.00000,10,,,
1989,West,female,4864,7.73764,7.67800,7.79727,7.00000,8.00000,9.00000,4.00000,10,,,
1990,West,No answer / don't know,,,,,,,,,,,,
1990,West,male,4642,7.59689,7.53780,7.65598,7.00000,8.00000,9.00000,4.00000,10,,,
1990,West,female,4778,7.72911,7.66977,7.78845,7.00000,8.00000,9.00000,4.00000,10,,,
1990,East,male,2087,6.82017,6.69824,6.94210,5.00000,8.00000,9.00000,0,10,,,
1990,East,female,2298,7.00701,6.89135,7.12266,5.00000,8.00000,10.00000,0,10,,,
1991,West,male,4633,7.65304,7.59335,7.71272,7.00000,8.00000,9.00000,4.00000,10,,,
1991,West,female,4782,7.79904,7.74141,7.85667,7.00000,8.00000,9.00000,4.00000,10,,,
1991,East,male,1970,6.86313,6.75362,6.97263,5.00000,7.16193,9.00000,0,10,,,
1991,East,female,2154,6.87106,6.76488,6.97725,5.00000,7.00000,9.00000,0,10,,,
1992,West,male,4549,7.64176,7.58182,7.70171,7.00000,8.00000,9.00000,4.00000,10,,,
1992,West,female,4738,7.71285,7.65408,7.77161,7.00000,8.00000,9.00000,4.00000,10,,,
1992,East,male,1869,6.48360,6.37868,6.58852,5.00000,7.00000,8.00000,0.50000,10,,,
1992,East,female,2072,6.64900,6.54760,6.75040,5.00000,7.00000,8.00000,0.50000,10,,,
1993,West,male,4519,7.62373,7.56289,7.68458,7.00000,8.00000,9.00000,4.00000,10,,,
1993,West,female,4694,7.80877,7.74950,7.86804,7.00000,8.00000,9.00000,4.00000,10,,,
1993,East,male,1810,6.59216,6.48032,6.70401,5.00000,7.00000,8.00000,0.50000,10,,,
1993,East,female,1995,6.74169,6.63667,6.84671,5.00000,7.00000,8.00000,0.50000,10,,,
1994,West,male,4403,7.65591,7.59539,7.71643,7.00000,8.00000,9.00000,4.00000,10,,,
1994,West,female,4638,7.76711,7.70584,7.82838,7.00000,8.00000,9.00000,4.00000,10,,,
1994,East,male,1783,6.72932,6.62065,6.83799,5.00000,7.00000,8.00000,0.50000,10,,,
1994,East,female,1968,6.90774,6.80335,7.01213,5.00000,7.00000,9.00000,0,10,,,
1995,West,male,4620,7.60613,7.54773,7.66453,7.00000,8.00000,9.00000,4.00000,10,,,
1995,West,female,4884,7.71170,7.65246,7.77094,7.00000,8.00000,9.00000,4.00000,10,,,
1995,East,male,1724,6.73129,6.62311,6.83948,5.00000,7.00000,8.00000,0.50000,10,,,
1995,East,female,1919,6.85661,6.75329,6.95992,5.00000,7.00000,9.00000,0,10,,,
1996,West,male,4512,7.60291,7.54408,7.66175,7.00000,8.00000,9.00000,4.00000,10,,,
1996,West,female,4795,7.75574,7.69679,7.81468,7.00000,8.00000,9.00000,4.00000,10,,,
1996,East,male,1742,6.83191,6.72471,6.93911,5.00000,7.00000,8.00000,0.50000,10,,,
1996,East,female,1916,6.96240,6.85771,7.06709,5.00000,8.00000,9.00000,0,10,,,
1997,West,male,4422,7.54751,7.48974,7.60528,7.00000,8.00000,9.00000,4.00000,10,,,
1997,West,female,4695,7.68491,7.62528,7.74455,7.00000,8.00000,9.00000,4.00000,10,,,
1997,East,male,1726,6.95305,6.85256,7.05353,6.00000,7.00000,8.00000,3.00000,10,,,
1997,East,female,1875,7.01228,6.91108,7.11349,5.00000,8.00000,9.00000,0,10,,,
1998,West,male,4978,7.63381,7.57835,7.68927,7.00000,8.00000,9.00000,4.00000,10,,,
1998,West,female,5305,7.73580,7.68005,7.79156,7.00000,8.00000,9.00000,4.00000,10,,,
1998,East,male,1842,7.20939,7.11638,7.30241,6.00000,8.00000,9.00000,1.50000,10,,,
1998,East,female,1974,7.22635,7.13309,7.31960,6.00000,8.00000,9.00000,1.50000,10,,,
1999,West,male,4771,7.60203,7.54558,7.65848,7.00000,8.00000,9.00000,4.00000,10,,,
1999,West,female,5044,7.78864,7.73336,7.84391,7.00000,8.00000,9.00000,4.00000,10,,,
1999,East,male,1797,7.33240,7.24171,7.42308,6.00000,8.00000,9.00000,1.50000,10,,,
1999,East,female,1945,7.42131,7.33009,7.51253,6.00000,8.00000,9.00000,1.50000,10,,,
2000,West,male,8738,7.74419,7.70243,7.78596,7.00000,8.00000,9.00000,4.00000,10,,,
2000,West,female,9409,7.87356,7.83280,7.91432,7.00000,8.00000,9.00000,4.00000,10,,,
