year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,No answer / don't know,63,8.01908,7.39903,8.63913,7.00000,8.00000,10.00000,2.50000,10,,,
1984,Pre-primary Level,179,7.98925,7.66492,8.31358,7.00000,9.00000,10.00000,2.50000,10,,,
1984,Primary Level,999,6.47108,6.28861,6.65355,4.34207,7.00000,9.00000,0,10,,,
1984,Lower Secondary Level,3417,7.94473,7.86613,8.02332,7.00000,9.00000,10.00000,2.50000,10,,,
1984,Upper Secondary Level,5675,7.94749,7.88877,8.00621,7.00000,8.00000,10.00000,2.50000,10,,,
1984,Post-secondary Non-tertiary Level,309,7.66332,7.38277,7.94388,7.00000,8.00000,10.00000,2.50000,10,,,
1984,First Stage of Tertiary Education,655,8.07691,7.91033,8.24349,7.00000,9.00000,10.00000,2.50000,10,,,
1984,Second Stage of Tertiary Education,789,7.96777,7.81403,8.12152,7.00000,8.72509,10.00000,2.50000,10,,,
1985,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,No answer / don't know,112,7.84062,7.43295,8.24828,6.00000,8.00000,10.00000,0.00000,10,,,
1985,Pre-primary Level,179,8.24703,7.95010,8.54396,7.00000,9.00000,10.00000,2.50000,10,,,
1985,Primary Level,827,6.67865,6.48512,6.87218,5.00000,7.00000,9.00000,0,10,,,
1985,Lower Secondary Level,3015,7.87142,7.79284,7.95000,7.00000,8.00000,10.00000,2.50000,10,,,
1985,Upper Secondary Level,5143,7.84905,7.78961,7.90849,7.00000,8.00000,10.00000,2.50000,10,,,
1985,Post-secondary Non-tertiary Level,271,7.43766,7.12559,7.74973,6.00000,8.00000,9.00000,1.50000,10,,,
1985,First Stage of Tertiary Education,616,8.11564,7.95747,8.27382,7.00000,8.00000,10.00000,2.50000,10,,,
1985,Second Stage of Tertiary Education,752,7.88687,7.73828,8.03546,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,No answer / don't know,112,7.75065,7.33280,8.16851,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Pre-primary Level,186,8.01424,7.72633,8.30215,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Primary Level,773,6.71535,6.52804,6.90265,5.00000,7.00000,9.00000,0,10,,,
1986,Lower Secondary Level,2883,7.83881,7.76078,7.91684,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Upper Secondary Level,4972,7.80244,7.74329,7.86159,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Post-secondary Non-tertiary Level,274,7.50917,7.23796,7.78037,7.00000,8.00000,9.00000,4.00000,10,,,
1986,First Stage of Tertiary Education,579,7.81796,7.64932,7.98660,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Second Stage of Tertiary Education,747,7.74043,7.58976,7.89110,7.00000,8.00000,9.00000,4.00000,10,,,
1987,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,No answer / don't know,59,7.51332,6.86274,8.16390,6.83755,8.00000,9.00000,3.59388,10,,,
1987,Pre-primary Level,154,7.84780,7.56399,8.13161,7.00000,8.00000,9.00000,4.00000,10,,,
1987,Primary Level,83,7.46604,6.97465,7.95742,6.00000,8.00000,9.00000,1.50000,10,,,
