"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1985","(Fach-)Abitur","Ländlicher Raum","8.07","7.5","110","5","7","10","10","10","7.63","8.51","0","10","8","9"
"1985","(Fach-)Abitur","Städtischer Raum","7.29","7.5","668","3","6","9","10","10","7.09","7.49","0","10","7","8"
"1985","(noch) kein Abschluss","Ländlicher Raum","8.19","8.5","141","6","7","10","10","10","7.75","8.63","0","10","8","9"
"1985","(noch) kein Abschluss","Städtischer Raum","7.17","7.5","930","3","5","10","10","10","6.99","7.35","0","10","7","8"
"1985","AkademikerIn","Ländlicher Raum","8.35","8.5","122","5","8","10","10","10","7.99","8.71","1","10","8","9"
"1985","AkademikerIn","Städtischer Raum","7.79","7.5","630","5","7","9","10","10","7.62","7.96","0","10","8","8"
"1985","Hauptschule","Ländlicher Raum","8.06","7.5","1554","5","7","10","10","10","7.95","8.17","0","10","8","9"
"1985","Hauptschule","Städtischer Raum","7.85","7.5","4827","5","7","10","10","10","7.78","7.92","0","10","8","8"
"1985","Realschule","Ländlicher Raum","8.2","8.5","406","5","7","10","10","10","8.01","8.39","0","10","8","9"
"1985","Realschule","Städtischer Raum","7.8","7.5","1388","5","7","10","10","10","7.68","7.92","0","10","8","8"
"1986","(Fach-)Abitur","Ländlicher Raum","7.73","7.5","120","5","7","9","10","10","7.34","8.12","2","10","8","8"
"1986","(Fach-)Abitur","Städtischer Raum","7.28","7.5","684","4","6","9","10","10","7.09","7.47","0","10","7","8"
"1986","(noch) kein Abschluss","Ländlicher Raum","7.66","7.5","127","4","7","10","10","10","7.19","8.13","0","10","7","8"
"1986","(noch) kein Abschluss","Städtischer Raum","7.15","7.5","894","3","6","9","10","10","6.97","7.33","0","10","7","8"
"1986","AkademikerIn","Ländlicher Raum","8.02","7.5","125","5","7","9","10","10","7.71","8.33","0","10","8","9"
"1986","AkademikerIn","Städtischer Raum","7.68","7.5","622","5","7","9","10","10","7.51","7.85","0","10","8","8"
"1986","Hauptschule","Ländlicher Raum","8.01","7.5","1466","5","7","10","10","10","7.9","8.12","0","10","8","8"
"1986","Hauptschule","Städtischer Raum","7.82","7.5","4593","5","7","10","10","10","7.75","7.89","0","10","8","8"
"1986","Realschule","Ländlicher Raum","8.02","7.5","391","5","7","10","10","10","7.83","8.21","0","10","8","9"
"1986","Realschule","Städtischer Raum","7.71","7.5","1369","5","7","9","10","10","7.6","7.82","0","10","8","8"
"1987","(Fach-)Abitur","Ländlicher Raum","7.72","7.5","95","4","7","9","10","10","7.3","8.14","1","10","8","9"
"1987","(Fach-)Abitur","Städtischer Raum","7.4","7.5","483","4","6","9","10","10","7.2","7.6","0","10","8","8"
"1987","(noch) kein Abschluss","Ländlicher Raum","8.13","8.5","35","4","8","10","10","10","7.44","8.82","3","10","8","9"
"1987","(noch) kein Abschluss","Städtischer Raum","7.72","7.5","187","5","7","9","10","10","7.44","8","2","10","8","8"
"1987","AkademikerIn","Ländlicher Raum","8.45","8.5","118","6","7","10","10","10","8.15","8.75","1","10","8","9"
"1987","AkademikerIn","Städtischer Raum","7.74","7.5","569","5","7","9","10","10","7.56","7.92","0","10","8","8"
"1987","Hauptschule","Ländlicher Raum","8.06","7.5","1255","5","7","10","10","10","7.95","8.17","0","10","8","9"
"1987","Hauptschule","Städtischer Raum","7.95","7.5","3426","5","7","10","10","10","7.88","8.02","0","10","8","8"
"1987","Realschule","Ländlicher Raum","7.95","7.5","387","5","7","10","10","10","7.74","8.16","0","10","8","9"
"1987","Realschule","Städtischer Raum","7.79","7.5","1282","5","7","9","10","10","7.68","7.9","0","10","8","8"
"1988","(Fach-)Abitur","Ländlicher Raum","7.63","7.5","97","4","7","9","10","10","7.13","8.13","0","10","8","9"
"1988","(Fach-)Abitur","Städtischer Raum","7.34","7.5","637","5","6","9","10","10","7.17","7.51","0","10","8","8"
"1988","(noch) kein Abschluss","Ländlicher Raum","7.64","7.5","121","4","7","10","10","10","7.12","8.16","0","10","7","8"
"1988","(noch) kein Abschluss","Städtischer Raum","7.19","7.5","780","4","6","9","10","10","7.01","7.37","0","10","7","7"
"1988","AkademikerIn","Ländlicher Raum","8.29","8.5","115","5","8","10","10","10","7.91","8.67","2","10","8","9"
"1988","AkademikerIn","Städtischer Raum","7.68","7.5","586","5","7","9","10","10","7.51","7.85","0","10","8","8"
"1988","Hauptschule","Ländlicher Raum","7.96","7.5","1348","5","7","10","10","10","7.85","8.07","0","10","8","8"
"1988","Hauptschule","Städtischer Raum","7.78","7.5","4377","5","7","10","10","10","7.71","7.85","0","10","8","8"
"1988","Realschule","Ländlicher Raum","7.88","7.5","374","5","7","9","10","10","7.68","8.08","0","10","8","8"
"1988","Realschule","Städtischer Raum","7.66","7.5","1315","5","7","9","10","10","7.55","7.77","0","10","8","8"
"1989","(Fach-)Abitur","Ländlicher Raum","7.69","7.5","97","6","7","9","10","10","7.25","8.13","0","10","7","8"
"1989","(Fach-)Abitur","Städtischer Raum","7.37","7.5","651","5","6","9","10","10","7.19","7.55","0","10","8","8"
"1989","(noch) kein Abschluss","Ländlicher Raum","7.85","7.5","112","5","7","10","10","10","7.33","8.37","0","10","7","8"
"1989","(noch) kein Abschluss","Städtischer Raum","7.28","7.5","762","4","6","9","10","10","7.1","7.46","0","10","7","7"
"1989","AkademikerIn","Ländlicher Raum","8.15","8.5","114","5","7","10","10","10","7.79","8.51","2","10","8","9"
"1989","AkademikerIn","Städtischer Raum","7.59","7.5","583","5","7","9","10","10","7.42","7.76","0","10","8","8"
