year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,8608,8.00725,7.96027,8.05423,7.00000,9.00000,10.00000,2.50000,10,,,
1984,Direct migration background,3353,7.09534,6.99948,7.19120,5.00000,8.00000,10.00000,0,10,,,
1984,Indirect migration background,125,6.64241,6.12361,7.16120,5.00000,7.00000,9.00000,0,10,,,
1985,No migration background,7900,7.92797,7.88124,7.97470,7.00000,8.00000,10.00000,2.50000,10,,,
1985,Direct migration background,2876,7.07611,6.97674,7.17548,5.00000,8.00000,9.00000,0,10,,,
1985,Indirect migration background,139,7.52924,7.09170,7.96678,6.00000,8.00000,10.00000,0.00000,10,,,
1986,No migration background,7564,7.85302,7.80601,7.90002,7.00000,8.00000,10.00000,2.50000,10,,,
1986,Direct migration background,2811,7.15941,7.06741,7.25141,5.00000,8.00000,9.00000,0,10,,,
1986,Indirect migration background,151,6.79102,6.27447,7.30758,5.00000,7.00000,10.00000,0,10,,,
1987,No migration background,7423,7.89561,7.84822,7.94300,7.00000,8.00000,10.00000,2.50000,10,,,
1987,Direct migration background,443,7.89508,7.70331,8.08685,7.00000,8.00000,10.00000,2.50000,10,,,
1987,Indirect migration background,45,7.77391,6.97549,8.57233,8.00000,8.00000,10.00000,5.00000,10,,,
1988,No migration background,7048,7.80203,7.75447,7.84959,7.00000,8.00000,10.00000,2.50000,10,,,
1988,Direct migration background,2661,7.23607,7.14858,7.32356,6.00000,8.00000,9.00000,1.50000,10,,,
1988,Indirect migration background,218,7.27087,6.93682,7.60492,6.00000,8.00000,9.00000,1.50000,10,,,
1989,No migration background,6780,7.79653,7.74856,7.84450,7.00000,8.00000,9.00000,4.00000,10,,,
1989,Direct migration background,2572,7.05978,6.96650,7.15306,6.00000,8.00000,9.00000,1.50000,10,,,
1989,Indirect migration background,253,7.50998,7.21845,7.80152,6.00000,8.00000,9.00000,1.50000,10,,,
1990,No migration background,10856,7.56826,7.52618,7.61035,6.00000,8.00000,9.00000,1.50000,10,,,
1990,Direct migration background,2660,7.13172,7.03915,7.22428,5.00000,8.00000,9.00000,0,10,,,
1990,Indirect migration background,289,6.83863,6.54988,7.12739,5.00000,7.00000,9.00000,0,10,,,
1991,No migration background,10582,7.60262,7.56173,7.64350,7.00000,8.00000,9.00000,4.00000,10,,,
1991,Direct migration background,2615,7.18757,7.09609,7.27904,6.00000,8.00000,9.00000,1.50000,10,,,
1991,Indirect migration background,342,7.06153,6.80989,7.31317,6.00000,8.00000,9.00000,1.50000,10,,,
1992,No migration background,10298,7.51564,7.47466,7.55663,6.00000,8.00000,9.00000,1.50000,10,,,
1992,Direct migration background,2534,7.02965,6.93515,7.12415,6.00000,8.00000,9.00000,1.50000,10,,,
1992,Indirect migration background,396,7.04667,6.81237,7.28097,6.00000,8.00000,9.00000,1.50000,10,,,
1993,No migration background,10096,7.56004,7.51827,7.60181,6.00000,8.00000,9.00000,1.50000,10,,,
1993,Direct migration background,2463,7.21206,7.11506,7.30905,6.00000,8.00000,9.00000,1.50000,10,,,
1993,Indirect migration background,459,6.94843,6.71451,7.18236,5.00000,7.00000,9.00000,0,10,,,
1994,No migration background,9968,7.59518,7.55331,7.63706,7.00000,8.00000,9.00000,4.00000,10,,,
1994,Direct migration background,2342,7.22394,7.12776,7.32011,6.00000,8.00000,9.00000,1.50000,10,,,
1994,Indirect migration background,482,6.84386,6.62502,7.06270,5.00000,7.00000,9.00000,0,10,,,
1995,No migration background,9905,7.54414,7.50284,7.58544,6.00000,8.00000,9.00000,1.50000,10,,,
1995,Direct migration background,2750,7.23620,7.14774,7.32465,6.00000,8.00000,9.00000,1.50000,10,,,
1995,Indirect migration background,492,7.12471,6.91695,7.33248,6.00000,8.00000,9.00000,1.50000,10,,,
1996,No migration background,9841,7.59794,7.55708,7.63879,7.00000,8.00000,9.00000,4.00000,10,,,
1996,Direct migration background,2589,7.21225,7.12087,7.30362,6.00000,8.00000,9.00000,1.50000,10,,,
1996,Indirect migration background,535,7.02187,6.81336,7.23039,5.00000,8.00000,9.00000,0,10,,,
1997,No migration background,9717,7.55717,7.51689,7.59745,7.00000,8.00000,9.00000,4.00000,10,,,
1997,Direct migration background,2454,7.20789,7.11796,7.29782,6.00000,8.00000,9.00000,1.50000,10,,,
1997,Indirect migration background,547,7.05930,6.86607,7.25254,5.00000,7.00000,9.00000,0,10,,,
1998,No migration background,11130,7.67613,7.63914,7.71313,7.00000,8.00000,9.00000,4.00000,10,,,
1998,Direct migration background,2386,7.18794,7.09575,7.28012,6.00000,8.00000,9.00000,1.50000,10,,,
1998,Indirect migration background,583,7.14747,6.95888,7.33607,6.00000,8.00000,9.00000,1.50000,10,,,
1999,No migration background,10774,7.70187,7.66489,7.73884,7.00000,8.00000,9.00000,4.00000,10,,,
1999,Direct migration background,2190,7.34051,7.24942,7.43161,6.00000,8.00000,9.00000,1.50000,10,,,
1999,Indirect migration background,593,7.10464,6.91978,7.28951,6.00000,8.00000,9.00000,1.50000,10,,,
2000,No migration background,19840,7.83129,7.80389,7.85869,7.00000,8.00000,9.00000,4.00000,10,,,
2000,Direct migration background,3290,7.32583,7.25107,7.40059,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Indirect migration background,807,7.16790,7.00880,7.32700,5.09776,8.00000,9.00000,0,10,,,
2001,No migration background,18104,7.84940,7.82160,7.87721,7.00000,8.00000,9.00000,4.00000,10,,,
2001,Direct migration background,2904,7.32574,7.24784,7.40364,6.00000,8.00000,9.00000,1.50000,10,,,
2001,Indirect migration background,759,7.25572,7.09576,7.41568,6.00000,8.00000,9.00000,1.50000,10,,,
2002,No migration background,19324,7.76876,7.74190,7.79562,7.00000,8.00000,9.00000,4.00000,10,,,
2002,Direct migration background,2783,7.15301,7.07131,7.23472,6.00000,8.00000,9.00000,1.50000,10,,,
2002,Indirect migration background,756,7.09255,6.93311,7.25198,6.00000,8.00000,9.00000,1.50000,10,,,
2003,No migration background,18667,7.74654,7.71907,7.77400,7.00000,8.00000,9.00000,4.00000,10,,,
2003,Direct migration background,2611,7.31653,7.23613,7.39693,6.00000,8.00000,9.00000,1.50000,10,,,
2003,Indirect migration background,774,7.26935,7.11514,7.42355,6.00000,8.00000,9.00000,1.50000,10,,,
2004,No migration background,18145,7.82756,7.80037,7.85475,7.00000,8.00000,9.00000,4.00000,10,,,
2004,Direct migration background,2521,7.35580,7.27452,7.43708,6.00000,8.00000,9.00000,1.50000,10,,,
2004,Indirect migration background,787,7.28260,7.13221,7.43299,6.00000,8.00000,9.00000,1.50000,10,,,
2005,No migration background,17394,7.78110,7.75253,7.80967,7.00000,8.00000,9.00000,4.00000,10,,,
2005,Direct migration background,2359,7.31212,7.22623,7.39801,6.00000,8.00000,9.00000,1.50000,10,,,
2005,Indirect migration background,810,7.10982,6.96138,7.25826,6.00000,8.00000,9.00000,1.50000,10,,,
2006,No migration background,18668,7.77275,7.74538,7.80012,7.00000,8.00000,9.00000,4.00000,10,,,
2006,Direct migration background,2367,7.22545,7.13703,7.31387,6.00000,8.00000,9.00000,1.50000,10,,,
2006,Indirect migration background,807,6.96584,6.80943,7.12225,6.00000,7.00000,9.00000,1.50000,10,,,
2007,No migration background,17506,7.78645,7.75910,7.81379,7.00000,8.00000,9.00000,4.00000,10,,,
2007,Direct migration background,2115,7.23998,7.15065,7.32931,6.00000,8.00000,9.00000,1.50000,10,,,
2007,Indirect migration background,768,7.09818,6.94660,7.24976,6.00000,7.00000,9.00000,1.50000,10,,,
2008,No migration background,16565,7.91403,7.88689,7.94117,7.00000,8.00000,9.00000,4.00000,10,,,
2008,Direct migration background,1903,7.36681,7.27300,7.46061,6.00000,8.00000,9.00000,1.50000,10,,,
2008,Indirect migration background,764,7.25588,7.09424,7.41751,6.00000,8.00000,9.00000,1.50000,10,,,
2009,No migration background,15570,7.80793,7.77902,7.83685,7.00000,8.00000,9.00000,4.00000,10,,,
2009,Direct migration background,1658,7.38258,7.28510,7.48006,6.00000,8.00000,9.00000,1.50000,10,,,
2009,Indirect migration background,702,7.16934,7.00311,7.33557,6.00000,8.00000,9.00000,1.50000,10,,,
2010,No migration background,19817,7.79222,7.76616,7.81828,7.00000,8.00000,9.00000,4.00000,10,,,
2010,Direct migration background,2980,7.38325,7.30726,7.45924,6.00000,8.00000,9.00000,1.50000,10,,,
2010,Indirect migration background,1078,7.20966,7.07399,7.34532,6.00000,8.00000,9.00000,1.50000,10,,,
2011,No migration background,21583,7.82426,7.79937,7.84915,7.00000,8.00000,9.00000,4.00000,10,,,
2011,Direct migration background,3000,7.39990,7.32279,7.47700,6.00000,8.00000,9.00000,1.50000,10,,,
2011,Indirect migration background,1138,7.44127,7.31605,7.56650,6.00000,8.00000,9.00000,1.50000,10,,,
2012,No migration background,22180,7.85265,7.82845,7.87685,7.00000,8.00000,9.00000,4.00000,10,,,
2012,Direct migration background,3027,7.51322,7.43972,7.58672,7.00000,8.00000,9.00000,4.00000,10,,,
2012,Indirect migration background,1147,7.43390,7.31438,7.55342,6.00000,8.00000,9.00000,1.50000,10,,,
2013,No migration background,21965,7.89321,7.86866,7.91776,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Direct migration background,6546,7.45303,7.39932,7.50673,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Indirect migration background,2038,7.47242,7.37692,7.56792,6.00000,8.00000,9.00000,1.50000,10,,,
2014,No migration background,20024,7.92684,7.90187,7.95180,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Direct migration background,5274,7.47911,7.42099,7.53723,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Indirect migration background,1685,7.48131,7.37843,7.58419,6.00000,8.00000,9.00000,1.50000,10,,,
2015,No migration background,18931,7.92572,7.90016,7.95128,7.00000,8.00000,9.00000,4.00000,10,,,
2015,Direct migration background,4468,7.58562,7.52227,7.64898,7.00000,8.00000,9.00000,4.00000,10,,,
2015,Indirect migration background,1531,7.69521,7.59261,7.79780,7.00000,8.00000,9.00000,4.00000,10,,,
2016,No migration background,17673,7.96500,7.93910,7.99090,7.00000,8.00000,9.00000,4.00000,10,,,
2016,Direct migration background,4933,7.55463,7.49521,7.61406,7.00000,8.00000,9.00000,4.00000,10,,,
2016,Indirect migration background,1454,7.61383,7.50133,7.72634,7.00000,8.00000,9.00000,4.00000,10,,,
2017,No migration background,20009,7.93568,7.91087,7.96048,7.00000,8.00000,9.00000,4.00000,10,,,
2017,Direct migration background,4725,7.54861,7.48767,7.60955,7.00000,8.00000,9.00000,4.00000,10,,,
2017,Indirect migration background,1589,7.57600,7.47218,7.67982,7.00000,8.00000,9.00000,4.00000,10,,,
2018,No migration background,19330,7.90736,7.88216,7.93255,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Direct migration background,4560,7.51403,7.45424,7.57382,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Indirect migration background,1591,7.64955,7.54456,7.75454,7.00000,8.00000,9.00000,4.00000,10,,,
2019,No migration background,20041,7.99963,7.97534,8.02392,7.00000,8.00000,9.00000,4.00000,10,,,
