year,bula_h,regtyp,m11126,proportion,n,lower_confidence,upper_confidence
1992,Nordrhein-Westfalen,Staedtischer Raum,Gut,0.07474326306848891,17350,0.07083014018049746,0.07865638595648036
1992,Nordrhein-Westfalen,Staedtischer Raum,Zufriedenstellend,0.052273955679098136,17350,0.048961954961317715,0.05558595639687856
1992,Baden-Württemberg,Staedtischer Raum,Gut,0.04779553702416802,17350,0.04462111173028814,0.0509699623180479
1992,Baden-Württemberg,Staedtischer Raum,Zufriedenstellend,0.03281599876457417,17350,0.03016503557607417,0.03546696195307416
1992,Nordrhein-Westfalen,Staedtischer Raum,Sehr gut,0.031503358813991196,17350,0.028904193988323557,0.034102523639658835
1992,Bayern,Staedtischer Raum,Gut,0.026638869585360204,17350,0.024242790064125115,0.029034949106595292
1992,Hessen,Staedtischer Raum,Gut,0.026484441355879854,17350,0.024095127572133435,0.028873755139626273
1992,Bayern,Laendlicher Raum,Gut,0.023936375569454098,17350,0.021661935012114067,0.02621081612679413
1992,Nordrhein-Westfalen,Staedtischer Raum,Weniger gut,0.022006022700949732,17350,0.019823065604297245,0.02418897979760222
1992,Sachsen,Staedtischer Raum,Gut,0.02069338275036677,17350,0.018575112232884813,0.022811653267848724
1992,Bayern,Laendlicher Raum,Zufriedenstellend,0.0193807427997838,17350,0.017329383428975914,0.021432102170591688
1992,Sachsen-Anhalt,Laendlicher Raum,Gut,0.019071886340823102,17350,0.01703661766955958,0.021107155012086626
1992,Sachsen,Laendlicher Raum,Gut,0.018608601652382057,17350,0.016597730124311164,0.02061947318045295
1992,Berlin,Staedtischer Raum,Gut,0.018299745193421358,17350,0.016305317458300352,0.020294172928542364
1992,Brandenburg,Laendlicher Raum,Gut,0.01814531696394101,17350,0.016159166165649247,0.02013146776223277
1992,Thüringen,Laendlicher Raum,Gut,0.01729596170179909,17350,0.01535601383246481,0.01923590957113337
1992,Bayern,Staedtischer Raum,Zufriedenstellend,0.01714153347231874,17350,0.015210113762987781,0.0190729531816497
1992,Baden-Württemberg,Staedtischer Raum,Sehr gut,0.01667824878387769,17350,0.014772659163188734,0.01858383840456665
1992,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Gut,0.015906107636475948,17350,0.014044421097788598,0.017767794175163297
1992,Hessen,Staedtischer Raum,Zufriedenstellend,0.015520037062775075,17350,0.013680721906546463,0.017359352219003688
1992,Niedersachsen,Laendlicher Raum,Gut,0.014825110030113504,17350,0.013026810787019215,0.016623409273207792
1992,Baden-Württemberg,Staedtischer Raum,Weniger gut,0.014207397112192108,17350,0.01244640922340318,0.015968385000981036
1992,Sachsen,Staedtischer Raum,Zufriedenstellend,0.013975754767971586,17350,0.012228976562955456,0.015722532972987716
1992,Brandenburg,Laendlicher Raum,Zufriedenstellend,0.013821326538491236,17350,0.012084089825034595,0.015558563251947877
1992,Mecklenburg-Vorpommern,Laendlicher Raum,Gut,0.01320361362056984,17350,0.011505109868728554,0.014902117372411126
1992,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Zufriedenstellend,0.012894757161609142,17350,0.01121597384368198,0.014573540479536304
1992,Niedersachsen,Staedtischer Raum,Gut,0.012817543046868968,17350,0.011143728111923889,0.014491357981814047
1992,Sachsen,Laendlicher Raum,Zufriedenstellend,0.012431472473168096,17350,0.010782736025766891,0.0140802089205693
1992,Niedersachsen,Laendlicher Raum,Zufriedenstellend,0.012122616014207397,17350,0.010494235008819217,0.013750997019595576
1992,Sachsen-Anhalt,Laendlicher Raum,Zufriedenstellend,0.011504903096286,17350,0.009918056027166012,0.013091750165405988
1992,Berlin,Staedtischer Raum,Zufriedenstellend,0.011350474866805653,17350,0.009774190644548073,0.012926759089063232
1992,Niedersachsen,Staedtischer Raum,Zufriedenstellend,0.010501119604663732,17350,0.008984307492873388,0.012017931716454076
1992,Bayern,Laendlicher Raum,Sehr gut,0.01026947726044321,17350,0.008769312420364049,0.01176964210052237
1992,Bayern,Staedtischer Raum,Sehr gut,0.009574550227781638,17350,0.00812552342621051,0.011023577029352766
1992,Hessen,Staedtischer Raum,Sehr gut,0.009420121998301289,17350,0.007982716352538662,0.010857527644063916
1992,Thüringen,Laendlicher Raum,Zufriedenstellend,0.009342907883561114,17350,0.007911349575430864,0.010774466191691364
1992,Sachsen-Anhalt,Laendlicher Raum,Sehr gut,0.007875839703497799,17350,0.006560500456195428,0.00919117895080017
1992,Mecklenburg-Vorpommern,Laendlicher Raum,Zufriedenstellend,0.0073353409003165775,17350,0.006065592241015437,0.008605089559617718
1992,Brandenburg,Laendlicher Raum,Sehr gut,0.007258126785576404,17350,0.005995029571728396,0.008521223999424411
1992,Baden-Württemberg,Laendlicher Raum,Gut,0.006872056211875531,17350,0.005642772055193699,0.008101340368557362
1992,Hessen,Staedtischer Raum,Weniger gut,0.006872056211875531,17350,0.005642772055193699,0.008101340368557362
1992,Niedersachsen,Staedtischer Raum,Sehr gut,0.006717627982395182,17350,0.005502139996853057,0.007933115967937308
1992,Berlin,Staedtischer Raum,Sehr gut,0.0065631997529148325,17350,0.005361670732314676,0.007764728773514989
1992,Thüringen,Staedtischer Raum,Gut,0.006254343293954135,17350,0.00508124389761336,0.00742744269029491
1992,Berlin,Staedtischer Raum,Weniger gut,0.006254343293954135,17350,0.00508124389761336,0.00742744269029491
1992,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Sehr gut,0.0061771291792139605,17350,0.005011248334189678,0.007343010024238243
1992,Bayern,Laendlicher Raum,Weniger gut,0.005945486834993437,17350,0.004801541837661347,0.007089431832325527
1992,Sachsen,Laendlicher Raum,Sehr gut,0.005945486834993437,17350,0.004801541837661347,0.007089431832325527
1992,Bayern,Staedtischer Raum,Weniger gut,0.005868272720253262,17350,0.0047317360744563094,0.007004809366050215
1992,Nordrhein-Westfalen,Staedtischer Raum,Schlecht,0.005868272720253262,17350,0.0047317360744563094,0.007004809366050215
1992,Sachsen-Anhalt,Staedtischer Raum,Gut,0.005482202146552389,17350,0.00438347429312309,0.006580929999981689
1992,Sachsen,Staedtischer Raum,Sehr gut,0.005096131572851517,17350,0.0040365919371224005,0.006155671208580634
1992,"Rheinland-Pfalz,Saarland",Staedtischer Raum,Weniger gut,0.005096131572851517,17350,0.0040365919371224005,0.006155671208580634
1992,Niedersachsen,Laendlicher Raum,Sehr gut,0.004787275113890819,17350,0.003760185151331834,0.005814365076449805
1992,Thüringen,Laendlicher Raum,Sehr gut,0.0047100609991506445,17350,0.0036912481711109243,0.005728873827190365
1992,Niedersachsen,Staedtischer Raum,Weniger gut,0.0047100609991506445,17350,0.0036912481711109243,0.005728873827190365
1992,Baden-Württemberg,Laendlicher Raum,Zufriedenstellend,0.004555632769670296,17350,0.003553583253543393,0.005557682285797199
1992,Hamburg,Staedtischer Raum,Gut,0.004401204540189946,17350,0.0034162089431536676,0.005386200137226225
1992,Niedersachsen,Laendlicher Raum,Weniger gut,0.004092348081229249,17350,0.003142395013620788,0.00504230114883771
1992,Schleswig-Holstein,Laendlicher Raum,Gut,0.004015133966489074,17350,0.003074148920757762,0.004956119012220386
1992,Sachsen-Anhalt,Laendlicher Raum,Weniger gut,0.004015133966489074,17350,0.003074148920757762,0.004956119012220386
