year,age_gr,regtyp,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Urban regions,Very good,0.30331,769,2333,0.28466,0.32197
1992,17-29 y.,Urban regions,Good,0.49739,1149,2333,0.47710,0.51768
1992,17-29 y.,Urban regions,Satisfactory,0.15593,334,2333,0.14121,0.17066
1992,17-29 y.,Urban regions,Poor,0.03325,81,2333,0.02597,0.04052
1992,17-29 y.,Rural regions,Very good,0.30795,392,1169,0.28148,0.33443
1992,17-29 y.,Rural regions,Good,0.49458,570,1169,0.46591,0.52325
1992,17-29 y.,Rural regions,Satisfactory,0.14887,170,1169,0.12846,0.16929
1992,17-29 y.,Rural regions,Poor,0.03396,37,1169,0.02357,0.04435
1992,30-45 y.,Urban regions,Very good,0.16091,433,2720,0.14709,0.17472
1992,30-45 y.,Urban regions,Good,0.50042,1368,2720,0.48163,0.51921
1992,30-45 y.,Urban regions,Satisfactory,0.24690,647,2720,0.23069,0.26311
1992,30-45 y.,Urban regions,Poor,0.07606,232,2720,0.06610,0.08602
1992,30-45 y.,Urban regions,Bad,0.01441,40,2720,0.00993,0.01889
1992,30-45 y.,Rural regions,Very good,0.15395,225,1482,0.13557,0.17234
1992,30-45 y.,Rural regions,Good,0.50870,783,1482,0.48324,0.53416
1992,30-45 y.,Rural regions,Satisfactory,0.23987,348,1482,0.21813,0.26162
1992,30-45 y.,Rural regions,Poor,0.06702,94,1482,0.05429,0.07976
1992,30-45 y.,Rural regions,Bad,0.02963,32,1482,0.02099,0.03826
1992,46-65 y.,Urban regions,Very good,0.07005,164,2651,0.06033,0.07977
1992,46-65 y.,Urban regions,Good,0.31813,866,2651,0.30040,0.33586
1992,46-65 y.,Urban regions,Satisfactory,0.38941,1015,2651,0.37084,0.40797
1992,46-65 y.,Urban regions,Poor,0.16886,466,2651,0.15460,0.18313
1992,46-65 y.,Urban regions,Bad,0.05092,140,2651,0.04255,0.05929
1992,46-65 y.,Rural regions,Very good,0.06071,77,1349,0.04797,0.07346
1992,46-65 y.,Rural regions,Good,0.33753,466,1349,0.31229,0.36277
1992,46-65 y.,Rural regions,Satisfactory,0.42093,561,1349,0.39457,0.44728
1992,46-65 y.,Rural regions,Poor,0.12624,173,1349,0.10851,0.14397
1992,46-65 y.,Rural regions,Bad,0.05235,72,1349,0.04046,0.06424
1992,66 and older,Urban regions,Good,0.20138,185,911,0.17533,0.22744
1992,66 and older,Urban regions,Satisfactory,0.41892,408,911,0.38686,0.45098
1992,66 and older,Urban regions,Poor,0.23357,207,911,0.20608,0.26106
1992,66 and older,Urban regions,Bad,0.12571,111,911,0.10417,0.14725
1992,66 and older,Rural regions,Good,0.15653,81,497,0.12455,0.18850
1992,66 and older,Rural regions,Satisfactory,0.41770,220,497,0.37430,0.46111
1992,66 and older,Rural regions,Poor,0.27471,132,497,0.23542,0.31399
1992,66 and older,Rural regions,Bad,0.12484,64,497,0.09575,0.15393
1994,17-29 y.,Urban regions,Very good,0.20045,495,2210,0.18376,0.21715
1994,17-29 y.,Urban regions,Good,0.51965,1158,2210,0.49882,0.54049
1994,17-29 y.,Urban regions,Satisfactory,0.20476,425,2210,0.18793,0.22158
1994,17-29 y.,Urban regions,Poor,0.06412,132,2210,0.05390,0.07433
1994,17-29 y.,Rural regions,Very good,0.22229,252,1098,0.19768,0.24689
1994,17-29 y.,Rural regions,Good,0.51191,575,1098,0.48233,0.54149
1994,17-29 y.,Rural regions,Satisfactory,0.21933,224,1098,0.19484,0.24382
1994,17-29 y.,Rural regions,Poor,0.04013,47,1098,0.02852,0.05175
1994,30-45 y.,Urban regions,Very good,0.09765,285,2697,0.08644,0.10886
1994,30-45 y.,Urban regions,Good,0.47909,1280,2697,0.46023,0.49795
1994,30-45 y.,Urban regions,Satisfactory,0.29847,789,2697,0.28120,0.31574
1994,30-45 y.,Urban regions,Poor,0.10532,296,2697,0.09373,0.11691
1994,30-45 y.,Urban regions,Bad,0.01789,47,2697,0.01288,0.02289
1994,30-45 y.,Rural regions,Very good,0.10446,133,1421,0.08855,0.12036
1994,30-45 y.,Rural regions,Good,0.47760,709,1421,0.45162,0.50358
1994,30-45 y.,Rural regions,Satisfactory,0.30228,442,1421,0.27840,0.32617
1994,30-45 y.,Rural regions,Poor,0.09266,137,1421,0.07758,0.10774
1994,46-65 y.,Urban regions,Very good,0.04459,103,2558,0.03659,0.05259
1994,46-65 y.,Urban regions,Good,0.30622,800,2558,0.28835,0.32408
1994,46-65 y.,Urban regions,Satisfactory,0.38773,978,2558,0.36885,0.40662
1994,46-65 y.,Urban regions,Poor,0.20905,548,2558,0.19328,0.22481
1994,46-65 y.,Urban regions,Bad,0.04678,129,2558,0.03859,0.05496
1994,46-65 y.,Rural regions,Very good,0.03606,49,1323,0.02601,0.04611
1994,46-65 y.,Rural regions,Good,0.31834,419,1323,0.29323,0.34345
1994,46-65 y.,Rural regions,Satisfactory,0.44376,581,1323,0.41698,0.47054
1994,46-65 y.,Rural regions,Poor,0.15543,211,1323,0.13590,0.17496
1994,46-65 y.,Rural regions,Bad,0.04610,63,1323,0.03479,0.05740
1994,66 and older,Urban regions,Good,0.17685,181,955,0.15264,0.20106
1994,66 and older,Urban regions,Satisfactory,0.41999,411,955,0.38867,0.45131
1994,66 and older,Urban regions,Poor,0.26036,255,955,0.23251,0.28821
