year,age_gr,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Pre-primary Level,Very good,0.005619171033731008,85,12368,0.005600400315877051,0.005637941751584964
1992,17-29 y.,Pre-primary Level,Good,0.0053821888365477456,77,12368,0.005363816010363079,0.005400561662732412
1992,17-29 y.,Primary Level,Very good,0.0022408974795034083,41,12368,0.0022290236111886476,0.002252771347818169
1992,17-29 y.,Primary Level,Good,0.0025410489617111276,61,12368,0.0025284067686733008,0.0025536911547489544
1992,17-29 y.,Lower Secondary Level,Very good,0.017215705029554405,337,12368,0.017183041741931887,0.017248368317176924
1992,17-29 y.,Lower Secondary Level,Good,0.024239988820162085,430,12368,0.024201369368753996,0.024278608271570173
1992,17-29 y.,Lower Secondary Level,Satisfactory,0.009425748758092727,131,12368,0.009401484342713184,0.00945001317347227
1992,17-29 y.,Upper Secondary Level,Very good,0.03594716578654442,532,12368,0.03590041906803582,0.03599391250505302
1992,17-29 y.,Upper Secondary Level,Good,0.06387003647707319,889,12368,0.06380863412039692,0.06393143883374947
1992,17-29 y.,Upper Secondary Level,Satisfactory,0.018912939351287485,266,12368,0.018878733399935566,0.018947145302639405
1992,17-29 y.,Upper Secondary Level,Poor,0.004716686620061986,62,12368,0.0046994813989840786,0.004733891841139893
1992,17-29 y.,Post-secondary Non-tertiary Level,Very good,0.0029623904778344552,43,12368,0.0029487432228256804,0.00297603773284323
1992,17-29 y.,Post-secondary Non-tertiary Level,Good,0.007888111013443238,92,12368,0.007865896581157326,0.007910325445729149
1992,17-29 y.,First Stage of Tertiary Education,Good,0.004705691115695421,51,12368,0.0046885058657325585,0.004722876365658283
1992,17-29 y.,Second Stage of Tertiary Education,Very good,0.00436386432960562,68,12368,0.004347312182777532,0.004380416476433708
1992,17-29 y.,Second Stage of Tertiary Education,Good,0.006042924479649107,83,12368,0.006023463003290808,0.006062385956007405
1992,30-45 y.,Primary Level,Good,0.0026518360505741164,70,12368,0.002638921921694156,0.0026647501794540766
1992,30-45 y.,Primary Level,Satisfactory,0.002399185665924538,56,12368,0.002386900565489875,0.002411470766359201
1992,30-45 y.,Primary Level,Poor,0.0010269034854860004,36,12368,0.0010188606331560815,0.0010349463378159192
1992,30-45 y.,Lower Secondary Level,Very good,0.0028554758707816084,47,12368,0.002842076429605974,0.002868875311957243
1992,30-45 y.,Lower Secondary Level,Good,0.012668051452614633,205,12368,0.012639967716130138,0.012696135189099128
1992,30-45 y.,Lower Secondary Level,Satisfactory,0.008546695551334277,134,12368,0.008523580033122383,0.008569811069546171
1992,30-45 y.,Lower Secondary Level,Poor,0.004853674186801082,80,12368,0.004836222107940011,0.004871126265662153
1992,30-45 y.,Upper Secondary Level,Very good,0.02584173721484032,348,12368,0.025801894951926033,0.025881579477754605
1992,30-45 y.,Upper Secondary Level,Good,0.08506874465673282,1164,12368,0.08499868828698971,0.08513880102647593
1992,30-45 y.,Upper Secondary Level,Satisfactory,0.043087452993560205,561,12368,0.043036463591320566,0.04313844239579984
1992,30-45 y.,Upper Secondary Level,Poor,0.0119884497714779,161,12368,0.011961120320345858,0.012015779222609943
1992,30-45 y.,Upper Secondary Level,Bad,0.0027640057231216953,32,12368,0.00275082203785566,0.0027771894083877305
1992,30-45 y.,Post-secondary Non-tertiary Level,Good,0.005268237546605827,64,12368,0.005250059213715703,0.005286415879495951
1992,30-45 y.,First Stage of Tertiary Education,Very good,0.004435410203801625,53,12368,0.004418723521362153,0.004452096886241096
1992,30-45 y.,First Stage of Tertiary Education,Good,0.012874312650174954,162,12368,0.012846004164539628,0.012902621135810281
1992,30-45 y.,First Stage of Tertiary Education,Satisfactory,0.007202279252317357,75,12368,0.007181045157679757,0.007223513346954957
