year,migback,quintil_oecd,m11126,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,1st Quintile,Good,0.4045621394861038,17350,0.3972588725713788,0.4118654064008288
1992,No migration background,1st Quintile,Satisfactory,0.29968536969061355,17350,0.29286848885449207,0.306502250526735
1992,No migration background,1st Quintile,Very good,0.13371788148925012,17350,0.12865344941684853,0.13878231356165172
1992,No migration background,1st Quintile,Poor,0.11536444677503933,17350,0.11061082613172783,0.12011806741835084
1992,No migration background,1st Quintile,Bad,0.046670162558993186,17350,0.04353147864567755,0.04980884647230882
1992,No migration background,2nd Quintile,Good,0.42467289719626167,17350,0.4173177558853961,0.43202803850712723
1992,No migration background,2nd Quintile,Satisfactory,0.28523364485981306,17350,0.27851489057777146,0.29195239914185467
1992,No migration background,2nd Quintile,Very good,0.15626168224299064,17350,0.15085866360252112,0.16166470088346016
1992,No migration background,2nd Quintile,Poor,0.09757009345794393,17350,0.0931546794411524,0.10198550747473546
1992,No migration background,2nd Quintile,Bad,0.03626168224299065,17350,0.033479984942320885,0.03904337954366042
1992,No migration background,3rd Quintile,Good,0.43104410943606924,17350,0.42367514453220967,0.4384130743399288
1992,No migration background,3rd Quintile,Satisfactory,0.28587381351200447,17350,0.27915053660409334,0.2925970904199156
1992,No migration background,3rd Quintile,Very good,0.15968732551647125,17350,0.15423650336119046,0.16513814767175203
1992,No migration background,3rd Quintile,Poor,0.09212730318257957,17350,0.08782389056695764,0.0964307157982015
1992,No migration background,3rd Quintile,Bad,0.03126744835287549,17350,0.028677718285901675,0.0338571784198493
1992,No migration background,4th Quintile,Good,0.44014084507042256,17350,0.4327542964570647,0.4475273936837804
1992,No migration background,4th Quintile,Satisfactory,0.28943661971830986,17350,0.2826884735436901,0.29618476589292964
1992,No migration background,4th Quintile,Very good,0.15492957746478872,17350,0.1495453927491596,0.16031376218041785
1992,No migration background,4th Quintile,Poor,0.09436619718309859,17350,0.09001618101753156,0.09871621334866562
1992,No migration background,4th Quintile,Bad,0.02112676056338028,17350,0.01898689733967404,0.02326662378708652
1992,No migration background,5th Quintile,Good,0.433852140077821,17350,0.42647747776269773,0.4412268023929443
1992,No migration background,5th Quintile,Satisfactory,0.29961089494163423,17350,0.2927944987740676,0.30642729110920086
1992,No migration background,5th Quintile,Very good,0.1575875486381323,17350,0.15216592120162453,0.16300917607464005
1992,No migration background,5th Quintile,Poor,0.0914396887159533,17350,0.08715074267879692,0.09572863475310968
1992,No migration background,5th Quintile,Bad,0.017509727626459144,17350,0.015558040683810222,0.019461414569108066
1992,Direct migration background,1st Quintile,Good,0.38696109358569925,17350,0.3797136640496269,0.39420852312177157
1992,Direct migration background,1st Quintile,Satisfactory,0.26498422712933756,17350,0.25841726256046965,0.27155119169820546
1992,Direct migration background,1st Quintile,Poor,0.15352260778128285,17350,0.14815846680741857,0.15888674875514713
1992,Direct migration background,1st Quintile,Very good,0.13144058885383805,17350,0.1264128716121836,0.13646830609549251
1992,Direct migration background,1st Quintile,Bad,0.06309148264984227,17350,0.05947371815637537,0.06670924714330917
1992,Direct migration background,2nd Quintile,Good,0.4043062200956938,17350,0.39700369470174307,0.4116087454896445
1992,Direct migration background,2nd Quintile,Satisfactory,0.2751196172248804,17350,0.268474536143535,0.28176469830622575
1992,Direct migration background,2nd Quintile,Very good,0.14354066985645933,17350,0.1383233532934676,0.14875798641945107
1992,Direct migration background,2nd Quintile,Poor,0.14354066985645933,17350,0.1383233532934676,0.14875798641945107
1992,Direct migration background,2nd Quintile,Bad,0.03349282296650718,17350,0.030815598714830788,0.036170047218183565
1992,Direct migration background,3rd Quintile,Good,0.37420718816067655,17350,0.3670064390447099,0.3814079372766432
1992,Direct migration background,3rd Quintile,Satisfactory,0.2832980972515856,17350,0.27659311798356667,0.29000307651960455
1992,Direct migration background,3rd Quintile,Very good,0.16701902748414377,17350,0.1614688503021762,0.17256920466611134
1992,Direct migration background,3rd Quintile,Poor,0.12050739957716702,17350,0.11566311905590049,0.12535168009843356
1992,Direct migration background,3rd Quintile,Bad,0.05496828752642706,17350,0.05157683590257826,0.05835973915027586
1992,Direct migration background,4th Quintile,Good,0.4009433962264151,17350,0.39365080628323,0.4082359861696002
1992,Direct migration background,4th Quintile,Satisfactory,0.27358490566037735,17350,0.2669513736671271,0.2802184376536276
1992,Direct migration background,4th Quintile,Very good,0.1650943396226415,17350,0.15956986317726063,0.17061881606802237
1992,Direct migration background,4th Quintile,Poor,0.14622641509433962,17350,0.14096877800773078,0.15148405218094846
1992,Direct migration background,4th Quintile,Bad,0.014150943396226415,17350,0.012393407348690206,0.015908479443762627
1992,Direct migration background,5th Quintile,Good,0.4897959183673469,17350,0.482357409638862,0.4972344270958319
1992,Direct migration background,5th Quintile,Very good,0.22448979591836735,17350,0.21828112855473153,0.23069846328200316
