"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1990","16-34 Jahre alt","(Fach-)Abitur","7.63","7.5","34","6.67","8.59"
"1990","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"1990","16-34 Jahre alt","AkademikerInnen","7.71","7.5","262","7.43","7.99"
"1990","16-34 Jahre alt","Hauptschulabschluss","7.33","8.5","100","6.69","7.97"
"1990","16-34 Jahre alt","Realschulabschluss","7.44","7.5","574","7.21","7.67"
"1990","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1990","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1990","35-65 Jahre alt","AkademikerInnen","7.24","7.5","169","6.89","7.59"
"1990","35-65 Jahre alt","Hauptschulabschluss","7.75","8.5","150","7.3","8.2"
"1990","35-65 Jahre alt","Realschulabschluss","7.71","7.5","170","7.37","8.05"
"1990","66 und älter","(Fach-)Abitur","","","","",""
"1990","66 und älter","(noch) kein Abschluss","","","","",""
"1990","66 und älter","AkademikerInnen","","","","",""
"1990","66 und älter","Hauptschulabschluss","","","","",""
"1990","66 und älter","Realschulabschluss","","","","",""
"1991","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"1991","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"1991","16-34 Jahre alt","AkademikerInnen","","","","",""
"1991","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1991","16-34 Jahre alt","Realschulabschluss","","","","",""
"1991","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1991","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1991","35-65 Jahre alt","AkademikerInnen","","","","",""
"1991","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1991","35-65 Jahre alt","Realschulabschluss","","","","",""
"1991","66 und älter","(Fach-)Abitur","","","","",""
"1991","66 und älter","(noch) kein Abschluss","","","","",""
"1991","66 und älter","AkademikerInnen","","","","",""
"1991","66 und älter","Hauptschulabschluss","","","","",""
"1991","66 und älter","Realschulabschluss","","","","",""
"1992","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"1992","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"1992","16-34 Jahre alt","AkademikerInnen","","","","",""
"1992","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1992","16-34 Jahre alt","Realschulabschluss","","","","",""
"1992","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1992","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1992","35-65 Jahre alt","AkademikerInnen","","","","",""
"1992","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1992","35-65 Jahre alt","Realschulabschluss","","","","",""
"1992","66 und älter","(Fach-)Abitur","","","","",""
"1992","66 und älter","(noch) kein Abschluss","","","","",""
"1992","66 und älter","AkademikerInnen","","","","",""
"1992","66 und älter","Hauptschulabschluss","","","","",""
"1992","66 und älter","Realschulabschluss","","","","",""
"1993","16-34 Jahre alt","(Fach-)Abitur","","","","",""
