year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,No answer / don't know,40,7.77034,7.05128,8.48939,5.71794,8.00000,10.00000,2,10,,,
1990,No migration background,Urban regions,478,7.43844,7.19426,7.68262,6.00000,8.00000,10.00000,0.00000,10,,,
1990,No migration background,Rural regions,939,7.57200,7.39701,7.74700,6.00000,8.00000,10.00000,0.00000,10,,,
1990,Direct migration background,No answer / don't know,,,,,,,,,,,,
1990,Direct migration background,Urban regions,,,,,,,,,,,,
1990,Direct migration background,Rural regions,,,,,,,,,,,,
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,No answer / don't know,,,,,,,,,,,,
1991,No migration background,Urban regions,,,,,,,,,,,,
1991,No migration background,Rural regions,,,,,,,,,,,,
1991,Direct migration background,No answer / don't know,,,,,,,,,,,,
1991,Direct migration background,Urban regions,,,,,,,,,,,,
1991,Direct migration background,Rural regions,,,,,,,,,,,,
1991,Indirect migration background,Urban regions,,,,,,,,,,,,
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,No answer / don't know,,,,,,,,,,,,
1992,No migration background,Urban regions,,,,,,,,,,,,
1992,No migration background,Rural regions,,,,,,,,,,,,
1992,Direct migration background,No answer / don't know,,,,,,,,,,,,
1992,Direct migration background,Urban regions,,,,,,,,,,,,
1992,Direct migration background,Rural regions,,,,,,,,,,,,
1992,Indirect migration background,Urban regions,,,,,,,,,,,,
1992,Indirect migration background,Rural regions,,,,,,,,,,,,
1993,No migration background,Urban regions,,,,,,,,,,,,
1993,No migration background,Rural regions,,,,,,,,,,,,
1993,Direct migration background,Urban regions,,,,,,,,,,,,
1993,Direct migration background,Rural regions,,,,,,,,,,,,
1993,Indirect migration background,Urban regions,,,,,,,,,,,,
1993,Indirect migration background,Rural regions,,,,,,,,,,,,
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,,,,,,,,,,,,
1995,No migration background,Rural regions,,,,,,,,,,,,
1995,Direct migration background,Urban regions,,,,,,,,,,,,
1995,Direct migration background,Rural regions,,,,,,,,,,,,
1995,Indirect migration background,Urban regions,,,,,,,,,,,,
1995,Indirect migration background,Rural regions,,,,,,,,,,,,
1996,No migration background,Urban regions,,,,,,,,,,,,
1996,No migration background,Rural regions,,,,,,,,,,,,
1996,Direct migration background,Urban regions,,,,,,,,,,,,
1996,Direct migration background,Rural regions,,,,,,,,,,,,
1996,Indirect migration background,Urban regions,,,,,,,,,,,,
1996,Indirect migration background,Rural regions,,,,,,,,,,,,
1997,No migration background,No answer / don't know,,,,,,,,,,,,
1997,No migration background,Urban regions,1427,6.31592,6.18762,6.44421,5.00000,7.00000,8.00000,0.50000,10,,,
1997,No migration background,Rural regions,1019,6.56436,6.41491,6.71381,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Direct migration background,Urban regions,749,6.36444,6.18789,6.54098,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Direct migration background,Rural regions,132,6.92741,6.54351,7.31131,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Indirect migration background,Urban regions,102,5.97016,5.51382,6.42650,5.00000,6.76238,8.00000,0.50000,10,,,
1997,Indirect migration background,Rural regions,,,,,,,,,,,,
1998,No migration background,Urban regions,1582,6.64073,6.51887,6.76259,5.00000,7.00000,8.00000,0.50000,10,,,
1998,No migration background,Rural regions,1135,6.61361,6.46610,6.76112,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Direct migration background,Urban regions,704,6.39210,6.20808,6.57613,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Direct migration background,Rural regions,119,7.15728,6.74203,7.57253,6.00000,8.00000,9.00000,1.50000,10,,,
1998,Indirect migration background,Urban regions,103,5.30563,4.73354,5.87772,4.00000,5.00000,7.96051,0,10,,,
1998,Indirect migration background,Rural regions,,,,,,,,,,,,
1999,No migration background,Urban regions,1531,6.66821,6.54380,6.79262,5.00000,7.00000,8.00000,0.50000,10,,,
1999,No migration background,Rural regions,1147,6.48190,6.33039,6.63342,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Direct migration background,Urban regions,673,6.52796,6.34530,6.71062,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Direct migration background,Rural regions,113,6.78907,6.40843,7.16970,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Indirect migration background,Urban regions,121,5.86177,5.25948,6.46405,3.11324,6.00000,8.00000,0,10,,,
1999,Indirect migration background,Rural regions,,,,,,,,,,,,
2000,No migration background,Urban regions,2759,6.47767,6.37839,6.57694,5.00000,7.00000,8.00000,0.50000,10,,,
2000,No migration background,Rural regions,1801,6.48723,6.35645,6.61801,5.00000,7.00000,9.00000,0,10,,,
2000,Direct migration background,Urban regions,989,6.60757,6.44473,6.77041,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Direct migration background,Rural regions,178,7.28531,6.93918,7.63144,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Indirect migration background,Urban regions,168,6.34526,5.90643,6.78409,5.00000,7.00000,9.00000,0,10,,,
2000,Indirect migration background,Rural regions,31,5.38132,4.53459,6.22805,4.11658,5.78926,7.00000,0,10,,,
2001,No migration background,Urban regions,2041,6.27176,6.14885,6.39467,5.00000,7.00000,8.00000,0.50000,10,,,
2001,No migration background,Rural regions,1344,6.40746,6.25586,6.55907,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Direct migration background,Urban regions,696,6.85257,6.66126,7.04389,5.00000,8.00000,9.00000,0,10,,,
2001,Direct migration background,Rural regions,137,7.12631,6.69352,7.55911,5.00000,8.00000,9.00000,0,10,,,
2001,Indirect migration background,Urban regions,142,6.50903,6.04396,6.97411,5.00000,7.00000,9.00000,0,10,,,
2001,Indirect migration background,Rural regions,,,,,,,,,,,,
2002,No migration background,Urban regions,2031,6.37038,6.25756,6.48320,5.00000,7.00000,8.00000,0.50000,10,,,
2002,No migration background,Rural regions,1179,6.37475,6.22138,6.52813,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Direct migration background,Urban regions,613,6.42957,6.23547,6.62366,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Direct migration background,Rural regions,115,6.85178,6.35601,7.34755,6.00000,7.00000,9.00000,1.50000,10,,,
2002,Indirect migration background,Urban regions,147,6.65893,6.24763,7.07023,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Indirect migration background,Rural regions,,,,,,,,,,,,
2003,No migration background,Urban regions,4694,6.20663,6.13434,6.27892,5.00000,6.00000,8.00000,0.50000,10,,,
2003,No migration background,Rural regions,3050,6.27520,6.18520,6.36520,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Direct migration background,Urban regions,957,6.43591,6.27336,6.59845,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Direct migration background,Rural regions,184,6.88597,6.55631,7.21562,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Indirect migration background,Urban regions,288,6.40161,6.13928,6.66393,5.00000,6.00000,8.00000,0.50000,10,,,
2003,Indirect migration background,Rural regions,51,6.43985,5.63819,7.24151,5.00000,7.00000,9.00000,0,10,,,
2004,No migration background,Urban regions,1912,6.24243,6.12388,6.36099,5.00000,7.00000,8.00000,0.50000,10,,,
2004,No migration background,Rural regions,1155,6.31668,6.15851,6.47486,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Direct migration background,Urban regions,534,6.28763,6.06639,6.50888,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Direct migration background,Rural regions,97,6.33500,5.85462,6.81537,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Indirect migration background,Urban regions,182,6.51483,6.15315,6.87652,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Indirect migration background,Rural regions,,,,,,,,,,,,
2005,No migration background,Urban regions,1787,6.06294,5.93071,6.19518,5.00000,7.00000,8.00000,0.50000,10,,,
2005,No migration background,Rural regions,1155,6.21973,6.05087,6.38860,5.00000,7.00000,9.00000,0,10,,,
2005,Direct migration background,Urban regions,489,6.33937,6.09092,6.58783,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Direct migration background,Rural regions,82,5.98123,5.36620,6.59626,4.00000,6.00000,8.00000,0,10,,,
2005,Indirect migration background,Urban regions,190,6.67803,6.29270,7.06337,5.00000,7.00000,9.00000,0,10,,,
2005,Indirect migration background,Rural regions,,,,,,,,,,,,
2006,No migration background,Urban regions,1714,6.07438,5.93382,6.21494,4.00000,7.00000,8.00000,0,10,,,
2006,No migration background,Rural regions,1141,6.35248,6.19329,6.51166,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Direct migration background,Urban regions,444,6.23156,5.97614,6.48698,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Direct migration background,Rural regions,95,5.81993,5.25356,6.38630,3.91177,6.00000,8.00000,0,10,,,
2006,Indirect migration background,Urban regions,178,6.21496,5.79534,6.63457,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Indirect migration background,Rural regions,,,,,,,,,,,,
2007,No migration background,Urban regions,1676,6.13587,5.99936,6.27239,5.00000,7.00000,8.00000,0.50000,10,,,
2007,No migration background,Rural regions,1088,6.27908,6.11224,6.44592,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Direct migration background,Urban regions,382,6.08232,5.79163,6.37302,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Direct migration background,Rural regions,89,6.47704,5.96143,6.99264,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Indirect migration background,Urban regions,168,6.66198,6.26371,7.06024,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Indirect migration background,Rural regions,,,,,,,,,,,,
2008,No migration background,Urban regions,1351,6.60983,6.47003,6.74963,5.00000,7.00000,8.00000,0.50000,10,,,
2008,No migration background,Rural regions,928,6.72555,6.55756,6.89355,5.00000,7.00000,9.00000,0,10,,,
2008,Direct migration background,Urban regions,328,6.68619,6.40902,6.96337,5.00000,7.00000,8.00749,0.48876,10,,,
2008,Direct migration background,Rural regions,66,6.51907,5.93490,7.10323,6.00000,7.00000,8.00000,3.00000,10,,,
2008,Indirect migration background,Urban regions,170,6.55220,6.14110,6.96330,5.00000,8.00000,8.00000,0.50000,10,,,
2008,Indirect migration background,Rural regions,,,,,,,,,,,,
2009,No migration background,Urban regions,1253,6.56833,6.41688,6.71978,5.00000,7.00000,9.00000,0,10,,,
2009,No migration background,Rural regions,919,6.70222,6.52770,6.87673,5.00000,8.00000,9.00000,0,10,,,
2009,Direct migration background,Urban regions,263,6.54346,6.18182,6.90509,5.00000,7.00000,9.00000,0,10,,,
2009,Direct migration background,Rural regions,71,6.49984,5.78942,7.21025,5.00000,7.00000,9.00000,0,10,,,
2009,Indirect migration background,Urban regions,145,7.01873,6.60473,7.43272,6.00000,8.00000,9.00000,1.50000,10,,,
2009,Indirect migration background,Rural regions,,,,,,,,,,,,
2010,No migration background,Urban regions,3091,6.65135,6.55211,6.75059,5.00000,7.00000,9.00000,0,10,,,
2010,No migration background,Rural regions,2024,6.89799,6.78282,7.01315,5.00000,8.00000,9.00000,0,10,,,
2010,Direct migration background,Urban regions,1069,6.65926,6.47721,6.84131,5.00000,8.00000,9.00000,0,10,,,
2010,Direct migration background,Rural regions,275,6.94101,6.59356,7.28845,5.00000,7.68506,9.00000,0,10,,,
2010,Indirect migration background,Urban regions,350,6.78538,6.51568,7.05508,5.86708,7.00000,9.00000,1.16771,10,,,
2010,Indirect migration background,Rural regions,66,4.90005,4.03003,5.77007,0.87217,5.00000,8.00000,0,10,,,
2011,No migration background,Urban regions,3298,6.75550,6.66005,6.85094,5.00000,8.00000,9.00000,0,10,,,
2011,No migration background,Rural regions,2232,7.04610,6.93595,7.15624,6.00000,8.00000,9.00000,1.50000,10,,,
2011,Direct migration background,Urban regions,966,7.21261,7.06713,7.35809,6.00000,8.00000,9.00000,1.50000,10,,,
2011,Direct migration background,Rural regions,313,7.34610,7.06080,7.63140,6.00000,8.00000,10.00000,0.00000,10,,,
2011,Indirect migration background,Urban regions,363,7.11888,6.85307,7.38468,6.00000,8.00000,9.00000,1.50000,10,,,
2011,Indirect migration background,Rural regions,83,5.84413,5.15728,6.53098,4.00000,7.00000,8.00000,0,10,,,
2012,No migration background,Urban regions,2983,6.94852,6.85376,7.04328,6.00000,8.00000,9.00000,1.50000,10,,,
2012,No migration background,Rural regions,2122,7.29900,7.20025,7.39775,6.00000,8.00000,9.00000,1.50000,10,,,
2012,Direct migration background,Urban regions,924,7.28323,7.12987,7.43660,6.00000,8.00000,9.00000,1.50000,10,,,
2012,Direct migration background,Rural regions,290,7.25905,6.99000,7.52809,6.00000,8.00000,9.00000,1.50000,10,,,
2012,Indirect migration background,Urban regions,321,7.12379,6.85459,7.39300,6.00000,8.00000,9.00000,1.50000,10,,,
2012,Indirect migration background,Rural regions,80,7.55311,7.00854,8.09768,7.00000,8.00000,9.00000,4.00000,10,,,
2013,No migration background,Urban regions,2734,7.07062,6.97447,7.16678,6.00000,8.00000,9.00000,1.50000,10,,,
2013,No migration background,Rural regions,1907,7.21118,7.10441,7.31795,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Direct migration background,Urban regions,849,6.93793,6.76156,7.11430,5.00000,8.00000,9.00000,0,10,,,
2013,Direct migration background,Rural regions,265,7.50339,7.23679,7.76999,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Indirect migration background,Urban regions,285,7.09542,6.81034,7.38050,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Indirect migration background,Rural regions,69,7.38790,6.84436,7.93144,6.00000,8.00000,9.00000,1.50000,10,,,
2014,No migration background,Urban regions,2429,7.02726,6.92623,7.12830,6.00000,8.00000,9.00000,1.50000,10,,,
2014,No migration background,Rural regions,1686,7.04087,6.92137,7.16036,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Direct migration background,Urban regions,1363,7.10743,6.97587,7.23899,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Direct migration background,Rural regions,388,7.75036,7.54886,7.95186,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Indirect migration background,Urban regions,389,7.22361,6.98131,7.46591,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Indirect migration background,Rural regions,98,7.48697,7.05945,7.91450,6.00000,8.00000,9.00000,1.50000,10,,,
2015,No migration background,Urban regions,2028,7.34078,7.24069,7.44088,6.00000,8.00000,9.00000,1.50000,10,,,
2015,No migration background,Rural regions,1443,7.13014,6.99914,7.26113,6.00000,8.00000,9.00000,1.50000,10,,,
2015,Direct migration background,Urban regions,1090,7.41507,7.27259,7.55754,6.00000,8.00000,9.00000,1.50000,10,,,
2015,Direct migration background,Rural regions,307,7.16248,6.85460,7.47036,6.00000,8.00000,9.00000,1.50000,10,,,
2015,Indirect migration background,Urban regions,318,7.09629,6.83248,7.36010,5.68401,8.00000,9.00000,0.71001,10,,,
2015,Indirect migration background,Rural regions,85,7.18516,6.62795,7.74238,5.53436,8.00000,9.00000,0.33589,10,,,
2016,No migration background,Urban regions,1714,7.29374,7.18893,7.39855,6.00000,8.00000,9.00000,1.50000,10,,,
2016,No migration background,Rural regions,1269,7.26166,7.13932,7.38400,6.00000,8.00000,9.00000,1.50000,10,,,
2016,Direct migration background,Urban regions,1125,7.30969,7.16826,7.45111,6.00000,8.00000,9.00000,1.50000,10,,,
2016,Direct migration background,Rural regions,358,7.97385,7.76744,8.18027,7.00000,8.00000,10.00000,2.50000,10,,,
2016,Indirect migration background,Urban regions,292,7.31749,7.06750,7.56747,6.00000,8.00000,9.00000,1.50000,10,,,
2016,Indirect migration background,Rural regions,78,7.76399,7.32460,8.20337,7.00000,8.00000,9.00000,4.00000,10,,,
2017,No migration background,Urban regions,1667,7.17460,7.05714,7.29206,6.00000,8.00000,9.00000,1.50000,10,,,
2017,No migration background,Rural regions,1202,7.35421,7.23255,7.47587,6.00000,8.00000,9.00000,1.50000,10,,,
2017,Direct migration background,Urban regions,924,7.33553,7.18973,7.48133,6.00000,8.00000,9.00000,1.50000,10,,,
2017,Direct migration background,Rural regions,326,7.65610,7.41211,7.90009,6.00000,8.00000,9.00000,1.50000,10,,,
2017,Indirect migration background,Urban regions,278,6.92289,6.61370,7.23207,5.00000,7.00000,9.00000,0,10,,,
2017,Indirect migration background,Rural regions,57,7.56932,6.94302,8.19562,7.00000,8.00000,9.00000,4.00000,10,,,
2018,No migration background,Urban regions,1575,7.07510,6.95801,7.19219,6.00000,8.00000,9.00000,1.50000,10,,,
2018,No migration background,Rural regions,1123,7.09918,6.96449,7.23387,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Direct migration background,Urban regions,895,7.30032,7.14510,7.45553,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Direct migration background,Rural regions,291,6.97018,6.69394,7.24642,5.00000,7.00000,9.00000,0,10,,,
2018,Indirect migration background,Urban regions,271,6.94878,6.62841,7.26916,6.00000,7.67490,9.00000,1.50000,10,,,
2018,Indirect migration background,Rural regions,71,6.71403,6.04609,7.38197,5.00000,7.00000,9.00000,0,10,,,
2019,No migration background,No answer / don't know,,,,,,,,,,,,
2019,No migration background,Urban regions,1614,7.18217,7.06269,7.30165,6.00000,8.00000,9.00000,1.50000,10,,,
2019,No migration background,Rural regions,1106,7.40680,7.27366,7.53994,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Direct migration background,No answer / don't know,,,,,,,,,,,,
2019,Direct migration background,Urban regions,739,7.29889,7.13654,7.46124,6.00000,8.00000,9.00000,1.50000,10,,,
2019,Direct migration background,Rural regions,236,7.06924,6.75880,7.37968,6.00000,8.00000,9.00000,1.50000,10,,,
2019,Indirect migration background,No answer / don't know,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,243,7.34246,7.06060,7.62433,6.00000,8.00000,9.00000,1.50000,10,,,
2019,Indirect migration background,Rural regions,61,7.85649,7.25763,8.45535,7.00000,8.00000,9.72606,2.91091,10,,,
2020,No migration background,Urban regions,1532,6.86052,6.73470,6.98634,5.00000,8.00000,8.00000,0.50000,10,,,
2020,No migration background,Rural regions,1011,7.20267,7.05768,7.34766,6.00000,8.00000,9.00000,1.50000,10,,,
2020,Direct migration background,Urban regions,1172,7.00526,6.86034,7.15018,5.00000,8.00000,9.00000,0,10,,,
2020,Direct migration background,Rural regions,389,6.79653,6.55325,7.03982,5.00000,8.00000,8.00000,0.50000,10,,,
2020,Indirect migration background,Urban regions,260,6.49253,6.15881,6.82626,5.00000,7.00000,9.00000,0,10,,,
2020,Indirect migration background,Rural regions,62,6.81637,6.10681,7.52593,5.00000,8.00000,9.00000,0,10,,,
2021,No migration background,No answer / don't know,,,,,,,,,,,,
2021,No migration background,Urban regions,950,7.19048,7.04260,7.33836,6.00000,8.00000,9.00000,1.50000,10,,,
2021,No migration background,Rural regions,693,7.11255,6.94433,7.28078,6.00000,8.00000,9.00000,1.50000,10,,,
2021,Direct migration background,Urban regions,586,7.16791,6.97190,7.36392,6.00000,8.00000,9.00000,1.50000,10,,,
