year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,,,,,,,,,,,,
1984,30-45 y.,,,,,,,,,,,,
1984,46-65 y.,,,,,,,,,,,,
1984,66 and older,,,,,,,,,,,,
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,,,,,,,,,,,,
1985,30-45 y.,,,,,,,,,,,,
1985,46-65 y.,,,,,,,,,,,,
1985,66 and older,,,,,,,,,,,,
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,,,,,,,,,,,,
1986,30-45 y.,,,,,,,,,,,,
1986,46-65 y.,,,,,,,,,,,,
1986,66 and older,,,,,,,,,,,,
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,,,,,,,,,,,,
1987,30-45 y.,,,,,,,,,,,,
1987,46-65 y.,,,,,,,,,,,,
1987,66 and older,,,,,,,,,,,,
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,,,,,,,,,,,,
1988,30-45 y.,,,,,,,,,,,,
1988,46-65 y.,,,,,,,,,,,,
1988,66 and older,,,,,,,,,,,,
1989,0-16 y.,,,,,,,,,,,,
1989,17-29 y.,,,,,,,,,,,,
1989,30-45 y.,,,,,,,,,,,,
1989,46-65 y.,,,,,,,,,,,,
1989,66 and older,,,,,,,,,,,,
1990,0-16 y.,,,,,,,,,,,,
1990,17-29 y.,524,7.42020,7.16568,7.67472,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,9.00000
1990,30-45 y.,851,7.68301,7.51708,7.84894,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1990,46-65 y.,96,7.10604,6.50888,7.70320,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1990,66 and older,,,,,,,,,,,,
1991,0-16 y.,,,,,,,,,,,,
1991,17-29 y.,,,,,,,,,,,,
1991,30-45 y.,,,,,,,,,,,,
1991,46-65 y.,,,,,,,,,,,,
1991,66 and older,,,,,,,,,,,,
1992,0-16 y.,,,,,,,,,,,,
1992,17-29 y.,,,,,,,,,,,,
1992,30-45 y.,,,,,,,,,,,,
1992,46-65 y.,,,,,,,,,,,,
1992,66 and older,,,,,,,,,,,,
1993,0-16 y.,,,,,,,,,,,,
1993,17-29 y.,,,,,,,,,,,,
1993,30-45 y.,,,,,,,,,,,,
1993,46-65 y.,,,,,,,,,,,,
1993,66 and older,,,,,,,,,,,,
1994,0-16 y.,,,,,,,,,,,,
1994,17-29 y.,,,,,,,,,,,,
1994,30-45 y.,,,,,,,,,,,,
1994,46-65 y.,,,,,,,,,,,,
1994,66 and older,,,,,,,,,,,,
1995,0-16 y.,,,,,,,,,,,,
1995,17-29 y.,,,,,,,,,,,,
1995,30-45 y.,,,,,,,,,,,,
1995,46-65 y.,,,,,,,,,,,,
1995,66 and older,,,,,,,,,,,,
1996,0-16 y.,,,,,,,,,,,,
1996,17-29 y.,,,,,,,,,,,,
1996,30-45 y.,,,,,,,,,,,,
1996,46-65 y.,,,,,,,,,,,,
1996,66 and older,,,,,,,,,,,,
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,705,6.57794,6.38466,6.77122,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,7.00000
1997,30-45 y.,2310,6.42407,6.32642,6.52172,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,46-65 y.,388,6.34227,6.09921,6.58533,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,66 and older,47,5.31810,4.50287,6.13332,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,694,6.54733,6.33822,6.75643,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1998,30-45 y.,2496,6.74834,6.65551,6.84118,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,46-65 y.,424,6.09300,5.84915,6.33685,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,66 and older,50,4.74710,3.90748,5.58672,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.00000
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,649,6.48866,6.28228,6.69504,5.00000,7.00000,8.13406,0.29891,10.00000,7.00000,7.00000,7.00000
1999,30-45 y.,2450,6.67433,6.57901,6.76966,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,46-65 y.,443,6.23907,5.97494,6.50320,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,66 and older,64,6.43730,5.79309,7.08151,5.10050,7.00000,8.00000,0.75124,10.00000,7.00000,6.00000,8.00000
2000,0-16 y.,,,,,,,,,,,,
2000,17-29 y.,892,6.54319,6.35225,6.73412,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2000,30-45 y.,4224,6.68177,6.60599,6.75755,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,46-65 y.,692,5.90074,5.67510,6.12637,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2000,66 and older,118,5.07686,4.42051,5.73322,0.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2001,0-16 y.,,,,,,,,,,,,
2001,17-29 y.,711,6.50557,6.28994,6.72119,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2001,30-45 y.,3064,6.66174,6.57097,6.75252,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,46-65 y.,497,5.59521,5.31433,5.87610,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2001,66 and older,115,4.62255,3.94801,5.29710,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2002,0-16 y.,,,,,,,,,,,,
