year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,male,692,7.47682,7.27048,7.68316,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1990,No migration background,female,765,7.57950,7.38991,7.76908,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1990,Direct migration background,male,,,,,,,,,,,,
1990,Direct migration background,female,,,,,,,,,,,,
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,,,,,,,,,,,,
1991,No migration background,female,,,,,,,,,,,,
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,,,,,,,,,,,,
1992,No migration background,female,,,,,,,,,,,,
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,,,,,,,,,,,,
1993,No migration background,female,,,,,,,,,,,,
1993,Direct migration background,male,,,,,,,,,,,,
1993,Direct migration background,female,,,,,,,,,,,,
1993,Indirect migration background,male,,,,,,,,,,,,
1993,Indirect migration background,female,,,,,,,,,,,,
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,,,,,,,,,,,,
1995,No migration background,female,,,,,,,,,,,,
1995,Direct migration background,male,,,,,,,,,,,,
1995,Direct migration background,female,,,,,,,,,,,,
1995,Indirect migration background,male,,,,,,,,,,,,
1995,Indirect migration background,female,,,,,,,,,,,,
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,1129,6.34949,6.20895,6.49002,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,female,1317,6.45381,6.31837,6.58925,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,male,448,6.58901,6.37190,6.80611,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Direct migration background,female,433,6.29566,6.05677,6.53455,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1997,Indirect migration background,male,53,6.63930,5.96658,7.31203,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.02500
1997,Indirect migration background,female,70,6.13653,5.52708,6.74598,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
1998,No migration background,male,1269,6.54917,6.41441,6.68393,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,female,1448,6.70871,6.57797,6.83945,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,male,404,6.45047,6.20643,6.69452,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Direct migration background,female,419,6.55422,6.31879,6.78966,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1998,Indirect migration background,male,62,5.52559,4.80184,6.24934,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,4.00000,7.00000
1998,Indirect migration background,female,62,5.58273,4.78480,6.38066,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
1999,No migration background,male,1256,6.53473,6.39789,6.67157,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,No migration background,female,1422,6.66097,6.52626,6.79568,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,male,386,6.53053,6.28362,6.77745,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.02500
1999,Direct migration background,female,400,6.60631,6.38502,6.82761,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1999,Indirect migration background,male,63,6.07713,5.31612,6.83815,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,8.00000
1999,Indirect migration background,female,79,5.73477,4.99783,6.47171,3.75031,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2000,No migration background,male,2141,6.43729,6.32537,6.54921,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,No migration background,female,2419,6.52288,6.41133,6.63443,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,male,560,6.62202,6.40861,6.83542,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,female,607,6.80592,6.59991,7.01193,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2000,Indirect migration background,male,78,6.32708,5.70807,6.94609,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2000,Indirect migration background,female,121,6.09928,5.58228,6.61629,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2001,No migration background,male,1636,6.27079,6.13802,6.40356,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,No migration background,female,1749,6.37214,6.23504,6.50923,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2001,Direct migration background,male,396,6.80600,6.55770,7.05430,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2001,Direct migration background,female,437,6.98540,6.73922,7.23158,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2001,Indirect migration background,male,68,5.92881,5.21920,6.63842,5.00000,6.54682,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
2001,Indirect migration background,female,101,6.66183,6.10725,7.21640,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2002,No migration background,male,1564,6.35867,6.23176,6.48558,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,No migration background,female,1646,6.38566,6.25544,6.51589,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,male,357,6.39400,6.13647,6.65153,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Direct migration background,female,371,6.59878,6.34298,6.85458,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2002,Indirect migration background,male,69,6.76561,6.19139,7.33984,5.00000,7.00000,8.99141,0.00000,10.00000,7.00000,6.00000,8.00000
2002,Indirect migration background,female,96,6.91071,6.37142,7.44999,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2003,No migration background,male,3756,6.21765,6.14055,6.29475,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,No migration background,female,3988,6.24676,6.16471,6.32881,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,Direct migration background,male,538,6.63221,6.42492,6.83949,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
