year,regtyp,rentown,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Urban regions,Tenant,0.6894824707846411,5272,0.6769921657099479,0.7019727758593343
1985,Urban regions,Owner,0.3105175292153589,5272,0.2980272241406657,0.32300783429005214
1985,Rural regions,Owner,0.5217794253938832,5272,0.5082952009061477,0.5352636498816188
1985,Rural regions,Tenant,0.4782205746061168,5272,0.4647363501183812,0.49170479909385234
1986,Urban regions,Tenant,0.6787138584247259,5039,0.6658202865020237,0.691607430347428
1986,Urban regions,Owner,0.3212861415752742,5039,0.3083925696525721,0.33417971349797626
1986,Rural regions,Owner,0.5347018572825024,5039,0.5209295914144638,0.548474123150541
1986,Rural regions,Tenant,0.46529814271749753,5039,0.45152587684945894,0.4790704085855361
1987,Urban regions,Tenant,0.67221801665405,4975,0.659174126216979,0.685261907091121
1987,Urban regions,Owner,0.32778198334595005,4975,0.31473809290887905,0.34082587378302104
1987,Rural regions,Owner,0.5257425742574258,4975,0.5118669295088412,0.5396182190060104
1987,Rural regions,Tenant,0.47425742574257423,4975,0.4603817809939896,0.4881330704911589
1988,Urban regions,Tenant,0.6699868938401049,4770,0.6566425989915691,0.6833311886886407
1988,Urban regions,Owner,0.33001310615989515,4770,0.31666881131135927,0.34335740100843104
1988,Rural regions,Owner,0.5125786163522013,4770,0.4983936139676262,0.5267636187367764
1988,Rural regions,Tenant,0.48742138364779874,4770,0.4732363812632237,0.5016063860323738
1989,Urban regions,Tenant,0.6671130155329406,4651,0.6535695122897623,0.6806565187761188
1989,Urban regions,Owner,0.33288698446705944,4651,0.3193434812238813,0.3464304877102376
1989,Rural regions,Owner,0.5142231947483589,4651,0.49985913774668406,0.5285872517500337
1989,Rural regions,Tenant,0.48577680525164113,4651,0.4714127482499663,0.500140862253316
1990,Urban regions,Tenant,0.6963718820861678,6750,0.6854021557773509,0.7073416083949848
1990,Urban regions,Owner,0.3036281179138322,6750,0.2926583916050152,0.3145978442226492
1990,Rural regions,Tenant,0.5539536915683705,6750,0.5420951606544443,0.5658122224822967
1990,Rural regions,Owner,0.4460463084316295,6750,0.4341877775177033,0.4579048393455557
1991,Urban regions,Tenant,0.6922194170300665,6629,0.6811078692154924,0.7033309648446406
1991,Urban regions,Owner,0.30778058296993344,6629,0.2966690351553593,0.31889213078450757
1991,Rural regions,Tenant,0.5528089887640449,6629,0.5408397606880907,0.5647782168399992
1991,Rural regions,Owner,0.44719101123595506,6629,0.4352217831600008,0.4591602393119093
1992,Urban regions,Tenant,0.6868571428571428,6603,0.6756707546421568,0.6980435310721289
1992,Urban regions,Owner,0.31314285714285717,6603,0.30195646892787104,0.3243292453578433
1992,Rural regions,Tenant,0.5564776394651914,6603,0.5444945985613711,0.5684606803690117
1992,Rural regions,Owner,0.44352236053480865,6603,0.4315393196309883,0.455505401438629
1993,Urban regions,Tenant,0.6888736263736264,6570,0.6776789490715632,0.7000683036756895
1993,Urban regions,Owner,0.31112637362637363,6570,0.2999316963243105,0.32232105092843677
1993,Rural regions,Tenant,0.5624716038164471,6570,0.5504758702855138,0.5744673373473804
1993,Rural regions,Owner,0.43752839618355294,6570,0.4255326626526196,0.4495241297144863
1994,Urban regions,Tenant,0.6876159554730983,6496,0.6763452666906852,0.6988866442555114
1994,Urban regions,Owner,0.31238404452690166,6496,0.30111335574448855,0.32365473330931477
1994,Rural regions,Tenant,0.5488308115543329,6496,0.536729790346206,0.5609318327624597
1994,Rural regions,Owner,0.4511691884456671,6496,0.43906816723754033,0.4632702096537939
1995,Urban regions,Tenant,0.6874859582116378,6697,0.6763844341173032,0.6985874823059725
1995,Urban regions,Owner,0.3125140417883622,6697,0.3014125176940276,0.32361556588269674
1995,Rural regions,Tenant,0.5667853962600178,6697,0.5549174166383736,0.578653375881662
1995,Rural regions,Owner,0.4332146037399822,6697,0.42134662411833806,0.44508258336162637
1996,Urban regions,Tenant,0.6834205139868091,6631,0.6722247960705291,0.6946162319030892
1996,Urban regions,Owner,0.3165794860131908,6631,0.3053837680969107,0.3277752039294709
