syear,quintil_oecd,sex,plh0109,proportion,n,lower_confidence,upper_confidence
1990,1. Quintil,female,1.0,0.26814372958386595,13886,0.26077548195881495,0.27551197720891696
1990,1. Quintil,male,1.0,0.24286322965487858,13886,0.2357308320903731,0.24999562721938406
1990,1. Quintil,female,2.0,0.09189035648345406,13886,0.0870855975505661,0.09669511541634203
1990,1. Quintil,male,2.0,0.09018605311745491,13886,0.08542159540804785,0.09495051082686197
1990,2. Quintil,female,1.0,0.08294276381195853,13886,0.07835548683521042,0.08753004078870665
1990,2. Quintil,male,1.0,0.07896605595796052,13886,0.07448040442385283,0.08345170749206822
1990,2. Quintil,male,2.0,0.03848885101548075,13886,0.035289129906891176,0.04168857212407033
1990,2. Quintil,female,2.0,0.02954125834398523,13886,0.02672501275556544,0.03235750393240502
1990,1. Quintil,female,4.0,0.02386024712398807,13886,0.02132184186181747,0.026398652386158673
1990,1. Quintil,female,3.0,0.015906831415992046,13886,0.013825805740250547,0.017987857091733547
1990,1. Quintil,male,3.0,0.014344553330492827,13886,0.012366793423323936,0.016322313237661718
1990,1. Quintil,male,4.0,0.007527339866496236,13886,0.0060897085337136185,0.008964971199278852
1990,2. Quintil,male,3.0,0.007243289305496378,13886,0.005832842139629401,0.008653736471363355
1990,2. Quintil,female,3.0,0.003550632012498225,13886,0.002561286607372637,0.004539977417623813
1990,2. Quintil,female,4.0,0.002414429768498793,13886,0.001598129651556274,0.0032307298854413117
1990,2. Quintil,male,4.0,0.0021303792074989347,13886,0.0013634896064205417,0.0028972688085773276
1992,1. Quintil,female,1.0,0.2875919117647059,13316,0.2799037602652198,0.295280063264192
1992,1. Quintil,male,1.0,0.2566176470588235,13316,0.2491991050377259,0.2640361890799211
1992,2. Quintil,female,1.0,0.08685661764705882,13316,0.08207317993944274,0.0916400553546749
1992,2. Quintil,male,1.0,0.08088235294117647,13316,0.07625128002693024,0.08551342585542271
1992,1. Quintil,female,2.0,0.07977941176470588,13316,0.07517726392556633,0.08438155960384543
1992,1. Quintil,male,2.0,0.07977941176470588,13316,0.07517726392556633,0.08438155960384543
1992,2. Quintil,male,2.0,0.03327205882352941,13316,0.03022583962249219,0.036318278024566636
1992,1. Quintil,female,4.0,0.023988970588235296,13316,0.02138999412292858,0.026587947053542012
1992,2. Quintil,female,2.0,0.02389705882352941,13316,0.02130294388219532,0.0264911737648635
1992,1. Quintil,female,3.0,0.015533088235294118,13316,0.013432704509068404,0.017633471961519834
1992,1. Quintil,male,3.0,0.011672794117647059,13316,0.009848449137006353,0.013497139098287765
1992,1. Quintil,male,4.0,0.006985294117647059,13316,0.005570675509244172,0.008399912726049947
1992,2. Quintil,male,3.0,0.005330882352941177,13316,0.004094057953121599,0.006567706752760754
1992,2. Quintil,male,4.0,0.0027573529411764708,13316,0.0018666850847776184,0.003648020797575323
1992,2. Quintil,female,4.0,0.0026654411764705883,13316,0.00178970324012832,0.0035411791128128565
1992,2. Quintil,female,3.0,0.0023897058823529414,13316,0.0015603864049235456,0.003219025359782337
1995,3. Quintil,female,1.0,0.1416224002881066,13284,0.13569319071503144,0.14755160986118177
1995,3. Quintil,male,1.0,0.12928783649950482,13284,0.12358215168065144,0.1349935213183582
1995,2. Quintil,female,1.0,0.126586837129738,13284,0.12093231668503172,0.1322413575744443
1995,2. Quintil,male,1.0,0.10218780948951112,13284,0.09703689984495859,0.10733871913406365
1995,4. Quintil,female,1.0,0.07733861528765644,13284,0.07279594719705013,0.08188128337826275
1995,4. Quintil,male,1.0,0.07112631673719276,13284,0.06675527325335638,0.07549736022102914
1995,3. Quintil,male,2.0,0.04150535698208337,13284,0.038113491973385046,0.0448972219907817
1995,2. Quintil,female,2.0,0.039794724047897724,13284,0.03647052951737957,0.04311891857841588
1995,2. Quintil,male,2.0,0.03799405780138651,13284,0.03474289771371224,0.041245217889060784
1995,3. Quintil,female,2.0,0.03709372467813091,13284,0.033879813512098414,0.0403076358441634
1995,5. Quintil,male,1.0,0.032502025749527326,13284,0.029486438592142637,0.035517612906912015
1995,5. Quintil,female,1.0,0.031781759250922845,13284,0.02879866321638137,0.03476485528546432
1995,4. Quintil,male,2.0,0.02529936076348249,13284,0.02262892560415304,0.027969795922811937
1995,4. Quintil,female,2.0,0.01926712883766994,13284,0.01692950027822519,0.021604757397114687
1995,5. Quintil,male,2.0,0.011434230665346178,13284,0.00962623287001968,0.013242228460672675
1995,2. Quintil,female,4.0,0.00963356441883497,13284,0.007972512919895702,0.011294615917774236
1995,3. Quintil,female,4.0,0.009363464481858288,13284,0.007725641004710097,0.011001287959006479
1995,5. Quintil,female,2.0,0.00792293148464932,13284,0.006415258011659616,0.009430604957639024
1995,2. Quintil,female,3.0,0.007472764923021518,13284,0.006008217245376932,0.008937312600666105
1995,3. Quintil,female,3.0,0.007022598361393716,13284,0.005602526782084462,0.00844266994070297
1995,3. Quintil,male,3.0,0.0059421986134869905,13284,0.004635212303064231,0.00724918492390975
1995,2. Quintil,male,3.0,0.005762131988835869,13284,0.004474984276648455,0.007049279701023284
1995,4. Quintil,male,3.0,0.004141532366975781,13284,0.0030494108138602624,0.0052336539200913
1995,3. Quintil,male,4.0,0.0033312325560457367,13284,0.002351360125807837,0.004311104986283636
1995,2. Quintil,male,4.0,0.002700999369766814,13284,0.0018183939880568728,0.0035836047514767547
1995,4. Quintil,female,4.0,0.0026109660574412533,13284,0.0017431562671122122,0.0034787758477702944
1995,4. Quintil,female,3.0,0.0025209327451156927,13284,0.001668177964295477,0.0033736875259359083
1995,5. Quintil,female,3.0,0.0021607994958134508,13284,0.0013711594709748555,0.002950439520652046
1995,5. Quintil,male,3.0,0.0017106329341856487,13284,0.001007887107592796,0.0024133787607785013
1995,4. Quintil,male,4.0,0.0015305663095345277,13284,0.0008657753577663676,0.002195357261302688
1995,5. Quintil,female,4.0,0.0009003331232556045,13284,0.0003903008485061137,0.0014103653980050953
1995,5. Quintil,male,4.0,0.00045016656162780226,13284,8.943804185446266e-05,0.0008108950814011419
2004,3. Quintil,female,1.0,0.10369884206085041,21612,0.09963419796706219,0.10776348615463863
2004,4. Quintil,female,1.0,0.09376025502789367,21612,0.08987392628626198,0.09764658376952537
2004,5. Quintil,female,1.0,0.09240073132998922,21612,0.08853978855437158,0.09626167410560685
2004,3. Quintil,male,1.0,0.09094744737705686,21612,0.0871139219838536,0.09478097277026011
2004,5. Quintil,male,1.0,0.09075992686700107,21612,0.08692996063705946,0.09458989309694268
2004,4. Quintil,male,1.0,0.08621255449814824,21612,0.08247044542293619,0.0899546635733603
2004,2. Quintil,female,1.0,0.059865922835310115,21612,0.0567029655267116,0.06302888014390863
2004,2. Quintil,male,1.0,0.04809901082930946,21612,0.04524620276486156,0.050951818893757356
2004,3. Quintil,male,2.0,0.03872298532652009,21612,0.03615071097889967,0.04129525967414051
2004,4. Quintil,male,2.0,0.03834794430640851,21612,0.03578765750096337,0.040908231111853655
2004,3. Quintil,female,2.0,0.038160423796352726,21612,0.03560615552970712,0.04071469206299833
2004,5. Quintil,male,2.0,0.035253855890488024,21612,0.032795082920797664,0.037712628860178385
2004,4. Quintil,female,2.0,0.03337865078993015,21612,0.030983840186731983,0.03577346139312832
2004,2. Quintil,female,2.0,0.02948760020627256,21612,0.02723217281188972,0.0317430276006554
2004,5. Quintil,female,2.0,0.029112559186160986,21612,0.02687108766289502,0.03135403070942695
2004,2. Quintil,male,2.0,0.024846467582391823,21612,0.02277118415461972,0.026921751010163926
2004,3. Quintil,female,3.0,0.006985138999578079,21612,0.005874752961709977,0.00809552503744618
2004,2. Quintil,female,3.0,0.006610097979466504,21612,0.005529728241117237,0.0076904677178157715
2004,4. Quintil,male,3.0,0.006047536449299142,21612,0.00501386946147434,0.007081203437123944
2004,3. Quintil,male,3.0,0.005625615301673621,21612,0.004628446755075226,0.006622783848272015
2004,5. Quintil,male,3.0,0.005344334536589939,21612,0.004372277406751951,0.006316391666427928
2004,3. Quintil,female,4.0,0.005203694154048099,21612,0.004244444711711765,0.006162943596384433
2004,4. Quintil,female,3.0,0.004875533261450471,21612,0.003946869805592947,0.005804196717307995
2004,2. Quintil,male,3.0,0.00459425249636679,21612,0.0036926479480235753,0.005495857044710005
2004,2. Quintil,female,4.0,0.0044536121138249495,21612,0.003565852187071674,0.005341372040578225
2004,4. Quintil,female,4.0,0.003797290328629694,21612,0.002977279943028499,0.004617300714230889
2004,5. Quintil,female,3.0,0.0035628896910599598,21612,0.0027684979378094256,0.004357281444310494
2004,2. Quintil,male,4.0,0.0026252871407810227,21612,0.0019430644278250614,0.003307509853736984
2004,3. Quintil,male,4.0,0.0021564858656415546,21612,0.0015380237249855149,0.0027749480062975946
2004,5. Quintil,female,4.0,0.002015845483099714,21612,0.0014178484424402175,0.0026138425237592104
2004,4. Quintil,male,4.0,0.0017814448455299799,21612,0.0012192231486794387,0.002343666542380521
2004,5. Quintil,male,4.0,0.0012657634428765647,21612,0.0007917290690050711,0.0017397978167480582
2008,5. Quintil,female,1.0,0.10542846673297387,19571,0.10112581648073612,0.10973111698521162
2008,5. Quintil,male,1.0,0.09967020886771712,19571,0.09547326599806377,0.10386715173737046
2008,4. Quintil,female,1.0,0.09946081767261687,19571,0.09526779817052772,0.10365383717470603
2008,4. Quintil,male,1.0,0.09024760508820603,19571,0.0862331277601913,0.09426208241622076
2008,3. Quintil,female,1.0,0.09014290949065591,19571,0.0861305305663061,0.09415528841500573
2008,3. Quintil,male,1.0,0.07648013401036487,19571,0.07275667134115255,0.08020359667957719
2008,2. Quintil,female,1.0,0.04852640946448202,19571,0.04551592069594588,0.051536898233018165
2008,5. Quintil,male,2.0,0.04135476103229859,19571,0.03856516523195418,0.044144356832643006
2008,3. Quintil,female,2.0,0.04098832644087316,19571,0.03821058637621185,0.043766066505534475
2008,3. Quintil,male,2.0,0.03973197927027169,19571,0.036995350452048416,0.04246860808849496
2008,2. Quintil,male,1.0,0.03868502329477046,19571,0.03598321924419201,0.0413868273453489
2008,4. Quintil,male,2.0,0.037585719520494165,19571,0.03492105814750446,0.04025038089348387
2008,4. Quintil,female,2.0,0.035910589959692193,19571,0.03330371927002584,0.03851746064935855
2008,5. Quintil,female,2.0,0.031984505051562584,19571,0.029519257508138656,0.03444975259498651
2008,2. Quintil,female,2.0,0.029995288698110245,19571,0.027605480713364102,0.032385096682856385
2008,2. Quintil,male,2.0,0.02392294404020311,19571,0.021782031494249766,0.026063856586156453
2008,2. Quintil,female,3.0,0.006962257237083181,19571,0.0057973067343580695,0.008127207739808292
2008,3. Quintil,female,3.0,0.006648170444432812,19571,0.005509620245478114,0.0077867206433875095
2008,4. Quintil,male,3.0,0.006386431450557504,19571,0.005270371697287345,0.007502491203827663
2008,3. Quintil,male,3.0,0.005967649060357012,19571,0.004888574484753283,0.007046723635960741
2008,5. Quintil,male,3.0,0.005601214468931581,19571,0.004555601511414306,0.006646827426448856
2008,3. Quintil,female,4.0,0.00554886667015652,19571,0.004508123831486801,0.00658960950882624
2008,4. Quintil,female,3.0,0.005130084279956028,19571,0.0041291744326404645,0.0061309941272715916
2008,2. Quintil,male,3.0,0.004815997487305659,19571,0.0038460585773268073,0.005785936397284511
2008,2. Quintil,female,4.0,0.004711301889755536,19571,0.0037519132623749316,0.00567069051713614
2008,5. Quintil,female,3.0,0.004449562895880228,19571,0.0035170821533287355,0.005382043638431721
2008,4. Quintil,female,4.0,0.003716693713029367,19571,0.0028641446605201237,0.00456924276553861
2008,2. Quintil,male,4.0,0.0025126943412029524,19571,0.00181128251760882,0.003214106164797085
2008,3. Quintil,male,4.0,0.0022509553473276447,19571,0.0015869926766471348,0.0029149180180081547
2008,5. Quintil,female,4.0,0.0020415641522273987,19571,0.0014091707862524038,0.0026739575182023936
2008,4. Quintil,male,4.0,0.001936868554677276,19571,0.0013208714887362428,0.002552865620618309
2008,5. Quintil,male,4.0,0.0012039993718264148,19571,0.0007181506210565014,0.0016898481225963281
2012,5. Quintil,female,1.0,0.10750759544639261,28166,0.10389003894895717,0.11112515194382806
2012,5. Quintil,male,1.0,0.10249277059921666,28166,0.09895068478839253,0.10603485641004079
2012,4. Quintil,female,1.0,0.09788059592225191,28166,0.09441024175947116,0.10135095008503267
2012,3. Quintil,female,1.0,0.09092572934587649,28166,0.0875680705309134,0.09428338816083959
2012,4. Quintil,male,1.0,0.08667960027819466,28166,0.08339363089303349,0.08996556966335582
2012,3. Quintil,male,1.0,0.073794794831436,28166,0.0707415617633124,0.0768480278995596
2012,2. Quintil,female,1.0,0.04795197481606208,28166,0.04545665531354583,0.050447294318578334
2012,3. Quintil,female,2.0,0.04377905487023683,28166,0.041389561660164914,0.04616854808030875
2012,4. Quintil,female,2.0,0.041143526483399834,28166,0.03882388406059055,0.04346316890620912
2012,5. Quintil,male,2.0,0.04074087631318862,28166,0.03843212776021902,0.04304962486615822
2012,5. Quintil,female,2.0,0.04044803982576229,28166,0.038147252521373895,0.042748827130150685
2012,4. Quintil,male,2.0,0.03814195248727992,28166,0.03590503257354209,0.04037887240101774
2012,2. Quintil,male,1.0,0.03693400197664629,28166,0.03473140675408689,0.039136597199205696
2012,3. Quintil,male,2.0,0.03188257256854204,28166,0.029830776556545875,0.0339343685805382
2012,2. Quintil,female,2.0,0.028990812255207,28166,0.027031357024559718,0.03095026748585428
2012,2. Quintil,male,2.0,0.020278926754273584,28166,0.01863278514760184,0.021925068360945328
2012,3. Quintil,female,3.0,0.008931512866503167,28166,0.007832740239584222,0.010030285493422112
