year,quintil_oecd,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,West,Very important,0.54864,659,1088,0.51906,0.57822
1990,1st Quintile,West,Important,0.28675,292,1088,0.25987,0.31364
1990,1st Quintile,West,Less important,0.05849,52,1088,0.04454,0.07244
1990,1st Quintile,West,Unimportant,0.10612,85,1088,0.08781,0.12443
1990,2nd Quintile,West,Very important,0.62081,882,1331,0.59474,0.64689
1990,2nd Quintile,West,Important,0.27367,344,1331,0.24971,0.29763
1990,2nd Quintile,West,Less important,0.05091,58,1331,0.03910,0.06273
1990,2nd Quintile,West,Unimportant,0.05460,47,1331,0.04239,0.06682
1990,3rd Quintile,West,Very important,0.64785,952,1387,0.62271,0.67300
1990,3rd Quintile,West,Important,0.25936,337,1387,0.23629,0.28244
1990,3rd Quintile,West,Less important,0.05131,57,1387,0.03970,0.06293
1990,3rd Quintile,West,Unimportant,0.04147,41,1387,0.03097,0.05197
1990,4th Quintile,West,Very important,0.65101,1073,1570,0.62743,0.67460
1990,4th Quintile,West,Important,0.26749,398,1570,0.24559,0.28939
1990,4th Quintile,West,Less important,0.04681,60,1570,0.03635,0.05726
1990,4th Quintile,West,Unimportant,0.03470,39,1570,0.02564,0.04375
1990,5th Quintile,West,Very important,0.68297,1172,1662,0.66059,0.70535
1990,5th Quintile,West,Important,0.24273,388,1662,0.22211,0.26334
1990,5th Quintile,West,Less important,0.04682,61,1662,0.03666,0.05698
1990,5th Quintile,West,Unimportant,0.02749,41,1662,0.01962,0.03535
1992,1st Quintile,West,Very important,0.55737,406,669,0.51970,0.59504
1992,1st Quintile,West,Important,0.28267,178,669,0.24852,0.31682
1992,1st Quintile,West,Less important,0.05012,31,669,0.03357,0.06667
1992,1st Quintile,West,Unimportant,0.10984,54,669,0.08613,0.13356
1992,1st Quintile,East,Very important,0.59968,1049,1564,0.57539,0.62397
1992,1st Quintile,East,Important,0.22583,327,1564,0.20510,0.24656
1992,1st Quintile,East,Less important,0.05734,76,1564,0.04582,0.06887
1992,1st Quintile,East,Unimportant,0.11715,112,1564,0.10121,0.13310
1992,2nd Quintile,West,Very important,0.64303,741,1064,0.61423,0.67183
1992,2nd Quintile,West,Important,0.23877,238,1064,0.21314,0.26440
1992,2nd Quintile,West,Less important,0.04710,36,1064,0.03437,0.05984
1992,2nd Quintile,West,Unimportant,0.07109,49,1064,0.05564,0.08654
1992,2nd Quintile,East,Very important,0.75986,932,1181,0.73548,0.78423
1992,2nd Quintile,East,Important,0.16669,203,1181,0.14543,0.18796
1992,2nd Quintile,East,Less important,0.04417,46,1181,0.03244,0.05589
1992,3rd Quintile,West,Very important,0.64193,949,1388,0.61669,0.66716
1992,3rd Quintile,West,Important,0.25847,335,1388,0.23543,0.28151
1992,3rd Quintile,West,Less important,0.04355,53,1388,0.03281,0.05429
1992,3rd Quintile,West,Unimportant,0.05606,51,1388,0.04395,0.06817
1992,3rd Quintile,East,Very important,0.77791,559,679,0.74663,0.80920
1992,3rd Quintile,East,Important,0.18343,120,679,0.15430,0.21257
1992,4th Quintile,West,Very important,0.67551,1274,1779,0.65374,0.69727
