"plh0109","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Hamburg","1","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Niedersachsen","11","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Bremen","1","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","28","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Hessen","6","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Baden-Württemberg","12","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Bayern","17","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Saarland","","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Berlin","1","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Thüringen","","","",""
"Sehr wichtig","1990","Hauptschule","Schleswig-Holstein","99","0.640053456246518","0.562984037380863","0.717122875112173"
"Sehr wichtig","1990","Hauptschule","Hamburg","46","0.667508409248319","0.555535660850412","0.779481157646225"
"Sehr wichtig","1990","Hauptschule","Niedersachsen","316","0.625809290101315","0.582060437679031","0.669558142523599"
"Sehr wichtig","1990","Hauptschule","Bremen","40","0.682670127272025","0.556165227308375","0.809175027235674"
"Sehr wichtig","1990","Hauptschule","Nordrhein-Westfalen","722","0.662976879059304","0.634179235260977","0.691774522857632"
"Sehr wichtig","1990","Hauptschule","Hessen","224","0.605307401863052","0.553879259564489","0.656735544161615"
"Sehr wichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","247","0.583529848164254","0.534414628932628","0.632645067395881"
"Sehr wichtig","1990","Hauptschule","Baden-Württemberg","478","0.656443132447245","0.620931748800481","0.691954516094009"
"Sehr wichtig","1990","Hauptschule","Bayern","466","0.58777701412179","0.552359462145586","0.623194566097995"
"Sehr wichtig","1990","Hauptschule","Saarland","","","",""
"Sehr wichtig","1990","Hauptschule","Berlin","64","0.520784487854078","0.427000370420797","0.61456860528736"
"Sehr wichtig","1990","Hauptschule","Brandenburg","","","",""
"Sehr wichtig","1990","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1990","Hauptschule","Sachsen","","","",""
"Sehr wichtig","1990","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr wichtig","1990","Hauptschule","Thüringen","","","",""
"Sehr wichtig","1990","Realschule","Schleswig-Holstein","51","0.771562250415398","0.667060956363019","0.876063544467777"
"Sehr wichtig","1990","Realschule","Hamburg","15","","",""
"Sehr wichtig","1990","Realschule","Niedersachsen","134","0.633325275127942","0.566371441246835","0.70027910900905"
"Sehr wichtig","1990","Realschule","Bremen","13","","",""
"Sehr wichtig","1990","Realschule","Nordrhein-Westfalen","301","0.711545457048759","0.667477279459835","0.755613634637683"
"Sehr wichtig","1990","Realschule","Hessen","105","0.633871514952112","0.558031288842375","0.709711741061849"
"Sehr wichtig","1990","Realschule","Rheinland-Pfalz,Saarland","55","0.632993991940084","0.528671597695261","0.737316386184908"
"Sehr wichtig","1990","Realschule","Baden-Württemberg","166","0.658117064331712","0.597980387018675","0.718253741644749"
"Sehr wichtig","1990","Realschule","Bayern","175","0.618810104012531","0.560112603921269","0.677507604103792"
"Sehr wichtig","1990","Realschule","Saarland","","","",""
"Sehr wichtig","1990","Realschule","Berlin","37","0.549772535366407","0.420615467994767","0.678929602738047"
"Sehr wichtig","1990","Realschule","Brandenburg","","","",""
"Sehr wichtig","1990","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1990","Realschule","Sachsen","","","",""
"Sehr wichtig","1990","Realschule","Sachsen-Anhalt","","","",""
"Sehr wichtig","1990","Realschule","Thüringen","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Hamburg","8","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Niedersachsen","46","0.735491724987457","0.626577064164701","0.844406385810213"
"Sehr wichtig","1990","(Fach-)Abitur","Bremen","5","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Nordrhein-Westfalen","131","0.686821888694009","0.620170472293738","0.753473305094279"
"Sehr wichtig","1990","(Fach-)Abitur","Hessen","36","0.530030463665122","0.402677998863291","0.657382928466953"
"Sehr wichtig","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Baden-Württemberg","54","0.661813792026543","0.559416842804906","0.764210741248181"
"Sehr wichtig","1990","(Fach-)Abitur","Bayern","53","0.561813231138335","0.459306485066936","0.664319977209735"
"Sehr wichtig","1990","(Fach-)Abitur","Saarland","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Berlin","11","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Brandenburg","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Sachsen","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Thüringen","","","",""
"Sehr wichtig","1990","AkademikerIn","Schleswig-Holstein","10","","",""
"Sehr wichtig","1990","AkademikerIn","Hamburg","11","","",""
"Sehr wichtig","1990","AkademikerIn","Niedersachsen","55","0.727691712901199","0.625576415933289","0.829807009869109"
"Sehr wichtig","1990","AkademikerIn","Bremen","4","","",""
"Sehr wichtig","1990","AkademikerIn","Nordrhein-Westfalen","133","0.691957783310804","0.626137142177385","0.757778424444222"
"Sehr wichtig","1990","AkademikerIn","Hessen","52","0.704710894765921","0.601471211351915","0.807950578179927"
"Sehr wichtig","1990","AkademikerIn","Rheinland-Pfalz,Saarland","34","0.845099668091753","0.732975757842873","0.957223578340634"
"Sehr wichtig","1990","AkademikerIn","Baden-Württemberg","66","0.669836585778256","0.573214523971227","0.766458647585285"
"Sehr wichtig","1990","AkademikerIn","Bayern","79","0.583861699317635","0.496034457516489","0.67168894111878"
"Sehr wichtig","1990","AkademikerIn","Saarland","","","",""
"Sehr wichtig","1990","AkademikerIn","Berlin","19","","",""
"Sehr wichtig","1990","AkademikerIn","Brandenburg","","","",""
"Sehr wichtig","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr wichtig","1990","AkademikerIn","Sachsen","","","",""
"Sehr wichtig","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr wichtig","1990","AkademikerIn","Thüringen","","","",""
"Wichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Wichtig","1990","(noch) kein Abschluss","Hamburg","2","","",""
"Wichtig","1990","(noch) kein Abschluss","Niedersachsen","7","","",""
"Wichtig","1990","(noch) kein Abschluss","Bremen","","","",""
"Wichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Wichtig","1990","(noch) kein Abschluss","Hessen","5","","",""
"Wichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Wichtig","1990","(noch) kein Abschluss","Baden-Württemberg","4","","",""
"Wichtig","1990","(noch) kein Abschluss","Bayern","4","","",""
"Wichtig","1990","(noch) kein Abschluss","Saarland","","","",""
"Wichtig","1990","(noch) kein Abschluss","Berlin","4","","",""
"Wichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Wichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Wichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"Wichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Wichtig","1990","(noch) kein Abschluss","Thüringen","","","",""
"Wichtig","1990","Hauptschule","Schleswig-Holstein","38","0.247385183636116","0.178101944860195","0.316668422412037"
"Wichtig","1990","Hauptschule","Hamburg","12","","",""
"Wichtig","1990","Hauptschule","Niedersachsen","113","0.267873703015179","0.227837101465128","0.307910304565231"
"Wichtig","1990","Hauptschule","Bremen","4","","",""
"Wichtig","1990","Hauptschule","Nordrhein-Westfalen","247","0.252769628495681","0.226292698996325","0.279246557995037"
"Wichtig","1990","Hauptschule","Hessen","93","0.278447220838074","0.231285586218698","0.325608855457451"
"Wichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","110","0.317388292891809","0.27101425351933","0.363762332264289"
