"plh0109","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"1 Sehr wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","78","0.48944952591378","0.410497909019448","0.568401142808112"
"1 Sehr wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","0.772677456004135","0.43733168006626","1.10802323194201"
"1 Sehr wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1990","Hauptschule","kein Migrationshintergrund","2507","","",""
"1 Sehr wichtig","1990","Hauptschule","direkter Migrationshintergrund","176","","",""
"1 Sehr wichtig","1990","Hauptschule","indirekter Migrationshintergrund","19","","",""
"1 Sehr wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1990","Realschule","kein Migrationshintergrund","989","0.655378400946838","0.630633798841697","0.680123003051979"
"1 Sehr wichtig","1990","Realschule","direkter Migrationshintergrund","58","0.614527817456296","0.513975026133881","0.715080608778711"
"1 Sehr wichtig","1990","Realschule","indirekter Migrationshintergrund","5","0.605068314743474","0.26632846363902","0.943808165847927"
"1 Sehr wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","343","0.642762063717949","0.601456674045112","0.684067453390786"
"1 Sehr wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"1 Sehr wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","5","0.56360822506348","0.196219342231399","0.93099710789556"
"1 Sehr wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1990","AkademikerIn","kein Migrationshintergrund","422","0.672268779941062","0.634742005750497","0.709795554131628"
"1 Sehr wichtig","1990","AkademikerIn","direkter Migrationshintergrund","40","0.762247314261113","0.644249556146022","0.880245072376205"
"1 Sehr wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"1 Sehr wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","53","0.347404626572275","0.272202949688751","0.422606303455799"
"2 Wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"2 Wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"2 Wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1990","Hauptschule","kein Migrationshintergrund","964","0.271979758583048","0.25777742058984","0.286182096576256"
"2 Wichtig","1990","Hauptschule","direkter Migrationshintergrund","53","0.215651010419217","0.164361325188422","0.266940695650012"
"2 Wichtig","1990","Hauptschule","indirekter Migrationshintergrund","6","0.189325615348915","0.0442157332776432","0.334435497420187"
"2 Wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1990","Realschule","kein Migrationshintergrund","332","0.250559772818919","0.227997266568955","0.273122279068884"
"2 Wichtig","1990","Realschule","direkter Migrationshintergrund","24","","",""
"2 Wichtig","1990","Realschule","indirekter Migrationshintergrund","3","","",""
"2 Wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","133","","",""
"2 Wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","7","0.208672637071055","0.075930842566554","0.341414431575555"
"2 Wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"2 Wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1990","AkademikerIn","kein Migrationshintergrund","145","","",""
"2 Wichtig","1990","AkademikerIn","direkter Migrationshintergrund","5","0.0973618351795374","0.0151916415050796","0.179532028853995"
