"plh0109","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","94","0.552824577785897","0.477415697921647","0.628233457650147"
"Sehr wichtig","1995","(noch) kein Abschluss","2","38","0.471355816651318","0.361970441169358","0.580741192133278"
"Sehr wichtig","1995","(noch) kein Abschluss","3","36","0.615742186844364","0.489465996384675","0.742018377304053"
"Sehr wichtig","1995","(noch) kein Abschluss","4","12","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Sehr wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","1294","0.606517017923303","0.585053246961479","0.627980788885126"
"Sehr wichtig","1995","Hauptschule","2","1090","0.653553907166297","0.629910947776222","0.677196866556372"
"Sehr wichtig","1995","Hauptschule","3","576","0.665658599763514","0.633544801282141","0.697772398244887"
"Sehr wichtig","1995","Hauptschule","4","361","0.718776913414782","0.679090013459662","0.758463813369902"
"Sehr wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","122","0.728730167897279","0.661094128150126","0.796366207644432"
"Sehr wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","799","0.743718512720199","0.717056533072765","0.770380492367633"
"Sehr wichtig","1995","Realschule","2","681","0.7377010146212","0.708471139465898","0.766930889776503"
"Sehr wichtig","1995","Realschule","3","386","0.666332309895659","0.625921294758917","0.7067433250324"
"Sehr wichtig","1995","Realschule","4","282","0.725976664607092","0.680652299867736","0.771301029346448"
"Sehr wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","135","0.741624635749315","0.677318011090218","0.805931260408413"
"Sehr wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","199","0.671880247381917","0.617368790969838","0.726391703793996"
"Sehr wichtig","1995","(Fach-)Abitur","2","175","0.742644113216731","0.686867837232181","0.798420389201281"
"Sehr wichtig","1995","(Fach-)Abitur","3","121","0.756134200094073","0.689597234693255","0.822671165494892"
"Sehr wichtig","1995","(Fach-)Abitur","4","90","0.767371902101782","0.690484864569382","0.844258939634183"
"Sehr wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","50","0.662912685609758","0.55663534846706","0.769190022752457"
"Sehr wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","258","0.713808682159413","0.666252991446221","0.761364372872605"
"Sehr wichtig","1995","AkademikerIn","2","330","0.730300832776096","0.688643107933972","0.771958557618219"
"Sehr wichtig","1995","AkademikerIn","3","269","0.689419839535144","0.641752320435143","0.737087358635145"
"Sehr wichtig","1995","AkademikerIn","4","222","0.663957352820905","0.611119374267485","0.716795331374324"
"Sehr wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","168","0.638828210992542","0.578681206595238","0.698975215389845"
"Wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","57","0.352770312622906","0.280299173932981","0.425241451312832"
"Wichtig","1995","(noch) kein Abschluss","2","31","0.385390866743966","0.278742720367709","0.492039013120223"
"Wichtig","1995","(noch) kein Abschluss","3","15","","",""
"Wichtig","1995","(noch) kein Abschluss","4","13","","",""
"Wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","499","0.260602660547777","0.241316316174066","0.279889004921488"
"Wichtig","1995","Hauptschule","2","338","0.233435819842484","0.212417339910416","0.254454299774552"
"Wichtig","1995","Hauptschule","3","201","0.26089006315384","0.230998122231641","0.290782004076038"
"Wichtig","1995","Hauptschule","4","112","0.231604316893686","0.194365968178677","0.268842665608694"
"Wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","36","0.207286115757859","0.145621307389687","0.26895092412603"
"Wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","189","0.202560197526348","0.178015624083352","0.227104770969344"
"Wichtig","1995","Realschule","2","143","0.167769327612009","0.142939905848455","0.192598749375564"
"Wichtig","1995","Realschule","3","98","0.222001387728332","0.186383800024761","0.257618975431904"
"Wichtig","1995","Realschule","4","70","0.205381047078775","0.164328863471335","0.246433230686216"
"Wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","39","0.232345664851009","0.170303316168371","0.294388013533647"
"Wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","74","0.267210898133309","0.215837032522482","0.318584763744136"
"Wichtig","1995","(Fach-)Abitur","2","43","0.189534146763655","0.139530326820611","0.239537966706699"
"Wichtig","1995","(Fach-)Abitur","3","28","","",""
"Wichtig","1995","(Fach-)Abitur","4","21","","",""
"Wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","21","","",""
"Wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.208435623564823","0.16569779554853","0.251173451581115"
"Wichtig","1995","AkademikerIn","2","89","0.217526766416991","0.178801363632073","0.25625216920191"
"Wichtig","1995","AkademikerIn","3","76","0.224914576870785","0.181903789593564","0.267925364148007"
"Wichtig","1995","AkademikerIn","4","71","0.269761412449391","0.22011347559088","0.319409349307902"
"Wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","59","0.230380517471333","0.177654380912902","0.283106654029765"
"Weniger wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","2","7","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","3","5","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","4","4","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Weniger wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","89","0.0536773110338037","0.0437750001917473","0.0635796218758601"
"Weniger wichtig","1995","Hauptschule","2","44","0.039083557577779","0.0294545140195472","0.0487126011360108"
"Weniger wichtig","1995","Hauptschule","3","28","","",""
"Weniger wichtig","1995","Hauptschule","4","10","","",""
"Weniger wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Weniger wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","27","","",""
"Weniger wichtig","1995","Realschule","2","28","","",""
"Weniger wichtig","1995","Realschule","3","28","","",""
"Weniger wichtig","1995","Realschule","4","16","","",""
"Weniger wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","4","","",""
"Weniger wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7","","",""
"Weniger wichtig","1995","(Fach-)Abitur","2","14","","",""
"Weniger wichtig","1995","(Fach-)Abitur","3","8","","",""
"Weniger wichtig","1995","(Fach-)Abitur","4","1","","",""
"Weniger wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Weniger wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","14","","",""
"Weniger wichtig","1995","AkademikerIn","2","9","","",""
"Weniger wichtig","1995","AkademikerIn","3","12","","",""
"Weniger wichtig","1995","AkademikerIn","4","10","","",""
"Weniger wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","11","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","2","4","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","3","1","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","4","1","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","108","0.0792030104951169","0.0673378301721354","0.0910681908180985"
"Ganz unwichtig","1995","Hauptschule","2","84","0.07392671541344","0.0609260171724649","0.0869274136544151"
"Ganz unwichtig","1995","Hauptschule","3","24","","",""
"Ganz unwichtig","1995","Hauptschule","4","10","","",""
"Ganz unwichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","3","","",""
"Ganz unwichtig","1995","Realschule","1 Einkommensschwächstes Quintil","15","","",""
"Ganz unwichtig","1995","Realschule","2","18","","",""
