year,pgisced97,plh0109,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Very important,0.5492957746478874,18165,0.5420599619870418,0.556531587308733
1990,Pre-primary Level,Important,0.38028169014084506,18165,0.3732219577005141,0.38734142258117604
1990,Pre-primary Level,Less important,0.04225352112676056,18165,0.039328054788740345,0.04517898746478078
1990,Pre-primary Level,Unimportant,0.028169014084507043,18165,0.02576288144316756,0.030575146725846526
1990,Primary Level,Very important,0.4927536231884058,18165,0.48548314861052955,0.5000240977662821
1990,Primary Level,Important,0.2463768115942029,18165,0.24011045057392472,0.2526431726144811
1990,Primary Level,Unimportant,0.17391304347826086,18165,0.16840094040069464,0.1794251465558271
1990,Primary Level,Less important,0.08695652173913043,18165,0.08285886872958557,0.09105417474867529
1990,Lower Secondary Level,Very important,0.5891121192482177,18165,0.5819572942657293,0.5962669442307061
1990,Lower Secondary Level,Important,0.2916396629941672,18165,0.2850298559429316,0.2982494700454028
1990,Lower Secondary Level,Unimportant,0.06999351911860013,18165,0.0662832084725881,0.07370382976461216
1990,Lower Secondary Level,Less important,0.0492546986390149,18165,0.04610771636077267,0.05240168091725714
1990,Upper Secondary Level,Very important,0.7011434511434511,18165,0.6944865332600003,0.7078003690269019
1990,Upper Secondary Level,Important,0.23986486486486486,18165,0.23365521528993283,0.2460745144397969
1990,Upper Secondary Level,Less important,0.033783783783783786,18165,0.03115636272922256,0.03641120483834501
1990,Upper Secondary Level,Unimportant,0.02520790020790021,18165,0.022928278908528523,0.027487521507271895
1990,Post-secondary Non-tertiary Level,Very important,0.729064039408867,18165,0.7226007361314699,0.7355273426862641
1990,Post-secondary Non-tertiary Level,Important,0.19704433497536947,18165,0.1912598309156401,0.20282883903509882
1990,Post-secondary Non-tertiary Level,Less important,0.06403940886699508,18165,0.060479074315220455,0.0675997434187697
1990,Post-secondary Non-tertiary Level,Unimportant,0.009852216748768473,18165,0.008415883020157526,0.01128855047737942
1990,First Stage of Tertiary Education,Very important,0.7313131313131314,18165,0.7248667902851925,0.7377594723410702
1990,First Stage of Tertiary Education,Important,0.19797979797979798,18165,0.19218495780244585,0.2037746381571501
1990,First Stage of Tertiary Education,Less important,0.04040404040404041,18165,0.03754055499848739,0.04326752580959343
1990,First Stage of Tertiary Education,Unimportant,0.030303030303030304,18165,0.02781016151791188,0.03279589908814873
