year,migback,pgisced97,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,No answer / don't know,Very important,0.52815,45,45,0.38064,0.67566
1990,No migration background,Pre-primary Level,Very important,0.48196,48,86,0.37574,0.58819
1990,No migration background,Pre-primary Level,Important,0.40541,38,86,0.30103,0.50978
1990,No migration background,Lower Secondary Level,Very important,0.54590,852,1464,0.52038,0.57141
1990,No migration background,Lower Secondary Level,Important,0.31141,441,1464,0.28768,0.33514
1990,No migration background,Lower Secondary Level,Less important,0.05266,73,1464,0.04121,0.06410
1990,No migration background,Lower Secondary Level,Unimportant,0.09004,98,1464,0.07537,0.10471
1990,No migration background,Upper Secondary Level,Very important,0.65900,2526,3611,0.64353,0.67446
1990,No migration background,Upper Secondary Level,Important,0.25768,869,3611,0.24341,0.27194
1990,No migration background,Upper Secondary Level,Less important,0.04533,124,3611,0.03855,0.05212
1990,No migration background,Upper Secondary Level,Unimportant,0.03799,92,3611,0.03176,0.04423
1990,No migration background,Post-secondary Non-tertiary Level,Very important,0.69216,138,175,0.62357,0.76075
1990,No migration background,Post-secondary Non-tertiary Level,Important,0.21107,37,175,0.15044,0.27171
1990,No migration background,First Stage of Tertiary Education,Very important,0.69742,335,424,0.65364,0.74120
1990,No migration background,First Stage of Tertiary Education,Important,0.20431,89,424,0.16589,0.24273
1990,No migration background,Second Stage of Tertiary Education,Very important,0.67218,422,567,0.63350,0.71085
1990,No migration background,Second Stage of Tertiary Education,Important,0.25632,145,567,0.22035,0.29229
1990,Direct migration background,Lower Secondary Level,Very important,0.57805,68,68,0.45979,0.69631
1990,Direct migration background,Upper Secondary Level,Very important,0.69495,157,205,0.63177,0.75814
1990,Direct migration background,Upper Secondary Level,Important,0.23467,48,205,0.17651,0.29282
1990,Direct migration background,Second Stage of Tertiary Education,Very important,0.76240,40,40,0.62881,0.89598
1992,No migration background,No answer / don't know,Very important,0.60366,65,65,0.48382,0.72349
1992,No migration background,Pre-primary Level,Very important,0.46025,62,104,0.36399,0.55650
1992,No migration background,Pre-primary Level,Important,0.40182,42,104,0.30714,0.49650
1992,No migration background,Primary Level,Very important,0.50100,39,39,0.34203,0.65998
1992,No migration background,Lower Secondary Level,Very important,0.55815,1051,1761,0.53495,0.58135
1992,No migration background,Lower Secondary Level,Important,0.28035,477,1761,0.25936,0.30133
1992,No migration background,Lower Secondary Level,Less important,0.05977,92,1761,0.04870,0.07085
1992,No migration background,Lower Secondary Level,Unimportant,0.10173,141,1761,0.08760,0.11585
1992,No migration background,Upper Secondary Level,Very important,0.68361,4158,5692,0.67153,0.69570
1992,No migration background,Upper Secondary Level,Important,0.23416,1195,5692,0.22316,0.24516
1992,No migration background,Upper Secondary Level,Less important,0.03314,164,5692,0.02849,0.03779
1992,No migration background,Upper Secondary Level,Unimportant,0.04909,175,5692,0.04348,0.05470
1992,No migration background,Post-secondary Non-tertiary Level,Very important,0.69390,199,252,0.63688,0.75092
1992,No migration background,Post-secondary Non-tertiary Level,Important,0.21988,53,252,0.16864,0.27111
1992,No migration background,First Stage of Tertiary Education,Very important,0.73606,546,669,0.70263,0.76949
1992,No migration background,First Stage of Tertiary Education,Important,0.20692,123,669,0.17620,0.23764
1992,No migration background,Second Stage of Tertiary Education,Very important,0.72131,1165,1493,0.69856,0.74406
1992,No migration background,Second Stage of Tertiary Education,Important,0.20041,275,1493,0.18010,0.22072
1992,No migration background,Second Stage of Tertiary Education,Less important,0.05797,53,1493,0.04612,0.06983
1992,Direct migration background,Lower Secondary Level,Very important,0.60338,78,113,0.51278,0.69398
1992,Direct migration background,Lower Secondary Level,Important,0.28930,35,113,0.20533,0.37328
1992,Direct migration background,Upper Secondary Level,Very important,0.71046,208,257,0.65490,0.76602
1992,Direct migration background,Upper Secondary Level,Important,0.19470,49,257,0.14619,0.24320
1992,Direct migration background,First Stage of Tertiary Education,Very important,0.76495,37,37,0.62644,0.90347
1992,Direct migration background,Second Stage of Tertiary Education,Very important,0.77442,68,68,0.67433,0.87450
1995,No migration background,No answer / don't know,Very important,0.68307,68,68,0.57166,0.79449
1995,No migration background,Pre-primary Level,Very important,0.45882,87,161,0.38161,0.53604
1995,No migration background,Pre-primary Level,Important,0.40805,74,161,0.33189,0.48420
1995,No migration background,Lower Secondary Level,Very important,0.56358,921,1517,0.53861,0.58854
1995,No migration background,Lower Secondary Level,Important,0.26040,395,1517,0.23831,0.28249
