year,sampreg,sex,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,West,male,Very important,0.64356,2266,3392,0.62744,0.65968
1990,West,male,Important,0.27795,906,3392,0.26287,0.29303
1990,West,male,Less important,0.05396,152,3392,0.04635,0.06156
1990,West,male,Unimportant,0.02453,68,3392,0.01932,0.02974
1990,West,female,Very important,0.62575,2472,3649,0.61004,0.64145
1990,West,female,Important,0.25272,855,3649,0.23862,0.26682
1990,West,female,Less important,0.04747,137,3649,0.04057,0.05437
1990,West,female,Unimportant,0.07406,185,3649,0.06556,0.08256
1992,West,male,Very important,0.66278,2283,3314,0.64668,0.67888
1992,West,male,Important,0.26662,839,3314,0.25157,0.28168
1992,West,male,Less important,0.04139,117,3314,0.03461,0.04817
1992,West,male,Unimportant,0.02920,75,3314,0.02347,0.03494
1992,West,female,Very important,0.65342,2579,3642,0.63796,0.66887
1992,West,female,Important,0.23267,778,3642,0.21895,0.24640
1992,West,female,Less important,0.04283,118,3642,0.03626,0.04941
1992,West,female,Unimportant,0.07108,167,3642,0.06273,0.07942
1992,East,male,Very important,0.71120,1389,1879,0.69070,0.73170
1992,East,male,Important,0.22332,391,1879,0.20448,0.24216
1992,East,male,Less important,0.04337,68,1879,0.03416,0.05258
1992,East,male,Unimportant,0.02211,31,1879,0.01546,0.02876
1992,East,female,Very important,0.67389,1495,2045,0.65357,0.69421
1992,East,female,Important,0.17756,350,2045,0.16099,0.19413
1992,East,female,Less important,0.04435,77,2045,0.03543,0.05328
1992,East,female,Unimportant,0.10419,123,2045,0.09095,0.11744
1995,West,male,Very important,0.67164,2480,3561,0.65622,0.68707
1995,West,male,Important,0.25994,896,3561,0.24553,0.27435
1995,West,male,Less important,0.04300,124,3561,0.03634,0.04967
1995,West,male,Unimportant,0.02541,61,3561,0.02024,0.03058
1995,West,female,Very important,0.66882,2822,3908,0.65406,0.68358
1995,West,female,Important,0.21955,783,3908,0.20657,0.23253
1995,West,female,Less important,0.05103,148,3908,0.04413,0.05793
1995,West,female,Unimportant,0.06060,155,3908,0.05311,0.06808
1995,East,male,Very important,0.70438,1242,1708,0.68274,0.72603
1995,East,male,Important,0.23255,395,1708,0.21251,0.25260
1995,East,male,Less important,0.04434,71,1708,0.03457,0.05410
1995,East,female,Very important,0.66813,1369,1902,0.64696,0.68930
1995,East,female,Important,0.19835,373,1902,0.18043,0.21628
