year,bula_h,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,West,Very important,0.53338,179,234,0.46932,0.59743
1990,Schleswig-Holstein,West,Important,0.17224,55,234,0.12376,0.22072
1990,Hamburg,West,Very important,0.51261,82,82,0.40375,0.62146
1990,Lower Saxony,West,Very important,0.51842,566,809,0.48396,0.55287
1990,Lower Saxony,West,Important,0.21240,203,809,0.18420,0.24060
1990,Lower Saxony,West,Unimportant,0.05065,40,809,0.03553,0.06577
1990,Bremen,West,Very important,0.52880,63,63,0.40455,0.65305
1990,North Rhine-Westphalia,West,Very important,0.50995,1336,1908,0.48751,0.53239
1990,North Rhine-Westphalia,West,Important,0.18613,448,1908,0.16866,0.20360
1990,North Rhine-Westphalia,West,Less important,0.03150,67,1908,0.02366,0.03934
1990,North Rhine-Westphalia,West,Unimportant,0.03348,57,1908,0.02541,0.04156
1990,Hesse,West,Very important,0.46363,427,633,0.42475,0.50251
1990,Hesse,West,Important,0.20705,170,633,0.17546,0.23864
1990,Hesse,West,Less important,0.04747,36,633,0.03089,0.06404
1990,"Rhineland-Palatinate, Saarland",West,Very important,0.48683,364,512,0.44349,0.53017
1990,"Rhineland-Palatinate, Saarland",West,Important,0.23700,148,512,0.20013,0.27387
1990,Baden-Wuerttemberg,West,Very important,0.47483,783,1135,0.44577,0.50390
1990,Baden-Wuerttemberg,West,Important,0.18699,272,1135,0.16430,0.20969
1990,Baden-Wuerttemberg,West,Less important,0.03230,43,1135,0.02201,0.04259
1990,Baden-Wuerttemberg,West,Unimportant,0.03509,37,1135,0.02438,0.04580
1990,Bavaria,West,Very important,0.46211,800,1260,0.43457,0.48965
1990,Bavaria,West,Important,0.23192,353,1260,0.20861,0.25524
1990,Bavaria,West,Less important,0.04853,65,1260,0.03666,0.06040
1990,Bavaria,West,Unimportant,0.03737,42,1260,0.02689,0.04784
1990,Berlin,West,Very important,0.41378,138,209,0.34685,0.48071
1990,Berlin,West,Important,0.27169,71,209,0.21124,0.33214
1992,Schleswig-Holstein,West,Very important,0.51798,173,227,0.45284,0.58313
1992,Schleswig-Holstein,West,Important,0.17003,54,227,0.12105,0.21901
1992,Hamburg,West,Very important,0.53763,83,83,0.42972,0.64555
1992,Lower Saxony,West,Very important,0.53629,602,804,0.50180,0.57078
1992,Lower Saxony,West,Important,0.17350,168,804,0.14730,0.19969
1992,Lower Saxony,West,Unimportant,0.04715,34,804,0.03249,0.06181
1992,Bremen,West,Very important,0.55181,61,61,0.42597,0.67764
1992,North Rhine-Westphalia,West,Very important,0.49923,1342,1875,0.47660,0.52187
1992,North Rhine-Westphalia,West,Important,0.18390,421,1875,0.16636,0.20145
1992,North Rhine-Westphalia,West,Less important,0.02874,59,1875,0.02117,0.03630
1992,North Rhine-Westphalia,West,Unimportant,0.03096,53,1875,0.02312,0.03881
1992,Hesse,West,Very important,0.48796,433,610,0.44826,0.52766
1992,Hesse,West,Important,0.20755,177,610,0.17534,0.23976
1992,"Rhineland-Palatinate, Saarland",West,Very important,0.47048,344,503,0.42682,0.51414
1992,"Rhineland-Palatinate, Saarland",West,Important,0.24902,159,503,0.21119,0.28685
1992,Baden-Wuerttemberg,West,Very important,0.46081,770,1098,0.43131,0.49030
1992,Baden-Wuerttemberg,West,Important,0.17716,257,1098,0.15457,0.19976
1992,Baden-Wuerttemberg,West,Less important,0.03425,40,1098,0.02349,0.04501
1992,Baden-Wuerttemberg,West,Unimportant,0.02936,31,1098,0.01937,0.03935
1992,Bavaria,West,Very important,0.50002,915,1301,0.47284,0.52720
1992,Bavaria,West,Important,0.17782,284,1301,0.15703,0.19860
1992,Bavaria,West,Less important,0.03976,49,1301,0.02914,0.05038
1992,Bavaria,West,Unimportant,0.04358,53,1301,0.03248,0.05467
1992,Berlin,West,Very important,0.43903,139,201,0.37025,0.50781
1992,Berlin,West,Important,0.23400,62,201,0.17532,0.29267
1992,Berlin,East,Very important,0.54876,208,264,0.48862,0.60890
1992,Berlin,East,Important,0.18934,56,264,0.14199,0.23669
1992,Brandenburg,East,Very important,0.52989,466,628,0.49082,0.56896
1992,Brandenburg,East,Important,0.17476,131,628,0.14503,0.20448
1992,Brandenburg,East,Less important,0.05204,31,628,0.03465,0.06943
1992,Mecklenburg-Western Pomerania,East,Very important,0.54917,308,389,0.49966,0.59868
1992,Mecklenburg-Western Pomerania,East,Important,0.17665,81,389,0.13871,0.21460
1992,Saxony,East,Very important,0.56237,850,1146,0.53364,0.59111
1992,Saxony,East,Important,0.14027,200,1146,0.12015,0.16038
1992,Saxony,East,Less important,0.03420,41,1146,0.02367,0.04473
1992,Saxony,East,Unimportant,0.06433,55,1146,0.05012,0.07854
1992,Saxony-Anhalt,East,Very important,0.56683,547,704,0.53021,0.60346
1992,Saxony-Anhalt,East,Important,0.17369,157,704,0.14569,0.20170
1992,Thuringa,East,Very important,0.55165,505,621,0.51250,0.59079
1992,Thuringa,East,Important,0.13656,116,621,0.10953,0.16359
