year,regtyp,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Urban regions,West,Very important,0.63616,3638,5386,0.62331,0.64901
1990,Urban regions,West,Important,0.26439,1342,5386,0.25261,0.27617
1990,Urban regions,West,Less important,0.04908,215,5386,0.04331,0.05485
1990,Urban regions,West,Unimportant,0.05038,191,5386,0.04453,0.05622
1990,Rural regions,West,Very important,0.62812,1100,1655,0.60483,0.65141
1990,Rural regions,West,Important,0.26606,419,1655,0.24476,0.28735
1990,Rural regions,West,Less important,0.05542,74,1655,0.04440,0.06645
1990,Rural regions,West,Unimportant,0.05040,62,1655,0.03986,0.06094
1992,No answer / don't know,East,Very important,0.80024,82,82,0.71317,0.88731
1992,Urban regions,West,Very important,0.65868,3686,5278,0.64588,0.67147
1992,Urban regions,West,Important,0.24905,1235,5278,0.23738,0.26072
1992,Urban regions,West,Less important,0.04229,178,5278,0.03686,0.04772
1992,Urban regions,West,Unimportant,0.04998,179,5278,0.04410,0.05586
1992,Urban regions,East,Very important,0.70011,960,1303,0.67522,0.72500
1992,Urban regions,East,Important,0.20036,249,1303,0.17862,0.22210
1992,Urban regions,East,Less important,0.03861,43,1303,0.02814,0.04907
1992,Urban regions,East,Unimportant,0.06092,51,1303,0.04793,0.07391
1992,Rural regions,West,Very important,0.65410,1165,1665,0.63124,0.67695
1992,Rural regions,West,Important,0.24942,381,1665,0.22863,0.27021
1992,Rural regions,West,Less important,0.04167,56,1665,0.03207,0.05127
1992,Rural regions,West,Unimportant,0.05481,63,1665,0.04387,0.06574
1992,Rural regions,East,Very important,0.68308,1842,2519,0.66491,0.70126
1992,Rural regions,East,Important,0.20267,478,2519,0.18697,0.21838
1992,Rural regions,East,Less important,0.04848,101,2519,0.04009,0.05687
1992,Rural regions,East,Unimportant,0.06576,98,2519,0.05608,0.07544
1995,Urban regions,West,Very important,0.67300,4028,5666,0.66078,0.68521
1995,Urban regions,West,Important,0.23510,1263,5666,0.22405,0.24614
1995,Urban regions,West,Less important,0.05093,221,5666,0.04521,0.05666
1995,Urban regions,West,Unimportant,0.04097,154,5666,0.03581,0.04614
1995,Urban regions,East,Very important,0.70654,882,1197,0.68073,0.73234
1995,Urban regions,East,Important,0.21147,242,1197,0.18832,0.23461
1995,Urban regions,East,Less important,0.03916,40,1197,0.02817,0.05015
1995,Urban regions,East,Unimportant,0.04284,33,1197,0.03136,0.05431
1995,Rural regions,West,Very important,0.66132,1274,1803,0.63946,0.68317
1995,Rural regions,West,Important,0.25102,416,1803,0.23100,0.27104
1995,Rural regions,West,Less important,0.03536,51,1803,0.02684,0.04389
1995,Rural regions,West,Unimportant,0.05230,62,1803,0.04202,0.06258
1995,Rural regions,East,Very important,0.67485,1729,2441,0.65626,0.69344
1995,Rural regions,East,Important,0.21661,526,2441,0.20027,0.23296
1995,Rural regions,East,Less important,0.04972,96,2441,0.04109,0.05834
1995,Rural regions,East,Unimportant,0.05882,90,2441,0.04948,0.06816
2004,Urban regions,West,Very important,0.63364,8412,12430,0.62517,0.64211
2004,Urban regions,West,Important,0.27569,3206,12430,0.26783,0.28354
2004,Urban regions,West,Less important,0.05469,538,12430,0.05069,0.05869
2004,Urban regions,West,Unimportant,0.03598,274,12430,0.03271,0.03925
2004,Urban regions,East,Very important,0.61378,1146,1749,0.59096,0.63661
2004,Urban regions,East,Important,0.28499,462,1749,0.26383,0.30615
2004,Urban regions,East,Less important,0.06392,94,1749,0.05245,0.07538
2004,Urban regions,East,Unimportant,0.03731,47,1749,0.02842,0.04619
2004,Rural regions,West,Very important,0.63337,2445,3724,0.61790,0.64885
2004,Rural regions,West,Important,0.28509,1052,3724,0.27058,0.29959
2004,Rural regions,West,Less important,0.04965,146,3724,0.04267,0.05663
2004,Rural regions,West,Unimportant,0.03189,81,3724,0.02625,0.03753
2004,Rural regions,East,Very important,0.60074,2198,3428,0.58435,0.61714
2004,Rural regions,East,Important,0.30223,982,3428,0.28685,0.31761
2004,Rural regions,East,Less important,0.05363,153,3428,0.04609,0.06117
2004,Rural regions,East,Unimportant,0.04340,95,3428,0.03658,0.05022
2008,Urban regions,West,Very important,0.62722,7292,10960,0.61817,0.63628
2008,Urban regions,West,Important,0.28051,2930,10960,0.27210,0.28892
2008,Urban regions,West,Less important,0.05775,491,10960,0.05338,0.06212
2008,Urban regions,West,Unimportant,0.03451,247,10960,0.03110,0.03793
2008,Urban regions,East,Very important,0.59639,1037,1603,0.57237,0.62042
2008,Urban regions,East,Important,0.29504,445,1603,0.27271,0.31737
2008,Urban regions,East,Less important,0.06458,75,1603,0.05255,0.07662
2008,Urban regions,East,Unimportant,0.04398,46,1603,0.03394,0.05403
2008,Rural regions,West,Very important,0.60454,2185,3417,0.58814,0.62094
2008,Rural regions,West,Important,0.29775,998,3417,0.28241,0.31308
2008,Rural regions,West,Less important,0.06622,148,3417,0.05788,0.07456
2008,Rural regions,West,Unimportant,0.03149,86,3417,0.02563,0.03735
2008,Rural regions,East,Very important,0.56059,1877,3123,0.54318,0.57800
2008,Rural regions,East,Important,0.33169,1004,3123,0.31518,0.34821
2008,Rural regions,East,Less important,0.06949,164,3123,0.06057,0.07840
2008,Rural regions,East,Unimportant,0.03823,78,3123,0.03151,0.04496
2012,Urban regions,West,Very important,0.61567,9918,15251,0.60795,0.62339
2012,Urban regions,West,Important,0.29530,4288,15251,0.28806,0.30254
2012,Urban regions,West,Less important,0.05499,690,15251,0.05137,0.05860
2012,Urban regions,West,Unimportant,0.03404,355,15251,0.03116,0.03692
2012,Urban regions,East,Very important,0.57925,1285,2074,0.55800,0.60050
2012,Urban regions,East,Important,0.30289,606,2074,0.28311,0.32267
2012,Urban regions,East,Less important,0.06892,102,2074,0.05801,0.07982
2012,Urban regions,East,Unimportant,0.04894,81,2074,0.03965,0.05823
2012,Rural regions,West,Very important,0.61451,3879,5947,0.60214,0.62688
2012,Rural regions,West,Important,0.29866,1678,5947,0.28702,0.31029
2012,Rural regions,West,Less important,0.05570,244,5947,0.04987,0.06153
2012,Rural regions,West,Unimportant,0.03114,146,5947,0.02672,0.03555
2012,Rural regions,East,Very important,0.56349,2516,4047,0.54821,0.57877
2012,Rural regions,East,Important,0.33469,1225,4047,0.32015,0.34923
2012,Rural regions,East,Less important,0.06612,192,4047,0.05847,0.07378
2012,Rural regions,East,Unimportant,0.03570,114,4047,0.02998,0.04142
2016,Urban regions,West,Very important,0.61688,9004,13873,0.60879,0.62498
2016,Urban regions,West,Important,0.28467,3877,13873,0.27716,0.29218
2016,Urban regions,West,Less important,0.06577,664,13873,0.06165,0.06990
2016,Urban regions,West,Unimportant,0.03267,328,13873,0.02971,0.03563
2016,Urban regions,East,Very important,0.57934,1102,1748,0.55619,0.60249
2016,Urban regions,East,Important,0.29228,480,1748,0.27095,0.31361
2016,Urban regions,East,Less important,0.06814,93,1748,0.05633,0.07996
2016,Urban regions,East,Unimportant,0.06024,73,1748,0.04908,0.07140
2016,Rural regions,West,Very important,0.59096,3333,5172,0.57756,0.60436
2016,Rural regions,West,Important,0.30766,1461,5172,0.29508,0.32024
