year,pgisced97,sampreg,plh0109,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,West,Very important,0.56754,51,51,0.43021,0.70486
1990,Pre-primary Level,West,Very important,0.47415,52,93,0.37212,0.57619
1990,Pre-primary Level,West,Important,0.40997,41,93,0.30947,0.51048
1990,Primary Level,West,Very important,0.47811,36,36,0.31262,0.64360
1990,Lower Secondary Level,West,Very important,0.54892,928,1585,0.52441,0.57342
1990,Lower Secondary Level,West,Important,0.30488,469,1585,0.28220,0.32755
1990,Lower Secondary Level,West,Less important,0.05439,80,1585,0.04322,0.06556
1990,Lower Secondary Level,West,Unimportant,0.09182,108,1585,0.07760,0.10604
1990,Upper Secondary Level,West,Very important,0.66061,2698,3850,0.64565,0.67557
1990,Upper Secondary Level,West,Important,0.25709,925,3850,0.24328,0.27090
1990,Upper Secondary Level,West,Less important,0.04476,130,3850,0.03822,0.05129
1990,Upper Secondary Level,West,Unimportant,0.03755,97,3850,0.03154,0.04355
1990,Post-secondary Non-tertiary Level,West,Very important,0.69953,148,188,0.63382,0.76525
1990,Post-secondary Non-tertiary Level,West,Important,0.20951,40,188,0.15118,0.26784
1990,First Stage of Tertiary Education,West,Very important,0.69189,362,459,0.64961,0.73418
1990,First Stage of Tertiary Education,West,Important,0.20556,97,459,0.16855,0.24257
1990,Second Stage of Tertiary Education,West,Very important,0.67758,463,614,0.64058,0.71458
1990,Second Stage of Tertiary Education,West,Important,0.24584,151,614,0.21175,0.27992
1992,No answer / don't know,West,Very important,0.59828,57,57,0.46987,0.72668
1992,Pre-primary Level,West,Very important,0.42892,42,82,0.32113,0.53670
1992,Pre-primary Level,West,Important,0.44395,40,82,0.33575,0.55215
1992,Primary Level,West,Very important,0.54939,41,41,0.39520,0.70358
1992,Lower Secondary Level,West,Very important,0.57479,920,1477,0.54957,0.60001
1992,Lower Secondary Level,West,Important,0.28661,400,1477,0.26354,0.30968
1992,Lower Secondary Level,West,Less important,0.05880,71,1477,0.04680,0.07080
1992,Lower Secondary Level,West,Unimportant,0.07981,86,1477,0.06598,0.09363
1992,Lower Secondary Level,East,Very important,0.47204,226,410,0.42366,0.52043
1992,Lower Secondary Level,East,Important,0.25293,123,410,0.21080,0.29506
1992,Lower Secondary Level,East,Unimportant,0.21353,61,410,0.17382,0.25325
1992,Upper Secondary Level,West,Very important,0.68052,2745,3801,0.66570,0.69535
1992,Upper Secondary Level,West,Important,0.24257,846,3801,0.22894,0.25620
1992,Upper Secondary Level,West,Less important,0.03036,99,3801,0.02491,0.03582
1992,Upper Secondary Level,West,Unimportant,0.04655,111,3801,0.03985,0.05325
1992,Upper Secondary Level,East,Very important,0.70062,1637,2193,0.68145,0.71979
1992,Upper Secondary Level,East,Important,0.19644,404,2193,0.17980,0.21307
1992,Upper Secondary Level,East,Less important,0.04227,75,2193,0.03384,0.05069
1992,Upper Secondary Level,East,Unimportant,0.06068,77,2193,0.05068,0.07067
1992,Post-secondary Non-tertiary Level,West,Very important,0.70308,161,206,0.64053,0.76562
1992,Post-secondary Non-tertiary Level,West,Important,0.21424,45,206,0.15807,0.27040
1992,Post-secondary Non-tertiary Level,East,Very important,0.74998,52,52,0.63113,0.86883
1992,First Stage of Tertiary Education,West,Very important,0.72303,398,491,0.68341,0.76265
1992,First Stage of Tertiary Education,West,Important,0.20685,93,491,0.17099,0.24272
1992,First Stage of Tertiary Education,East,Very important,0.79735,187,225,0.74471,0.85000
1992,First Stage of Tertiary Education,East,Important,0.17226,38,225,0.12281,0.22171
1992,Second Stage of Tertiary Education,West,Very important,0.69813,498,648,0.66275,0.73350
1992,Second Stage of Tertiary Education,West,Important,0.21252,150,648,0.18100,0.24405
1992,Second Stage of Tertiary Education,East,Very important,0.77096,736,880,0.74318,0.79874
1992,Second Stage of Tertiary Education,East,Important,0.17837,144,880,0.15306,0.20367
1995,No answer / don't know,West,Very important,0.68189,77,77,0.57717,0.78660
1995,Pre-primary Level,West,Very important,0.48403,72,128,0.39711,0.57095
1995,Pre-primary Level,West,Important,0.39363,56,128,0.30866,0.47860
1995,Pre-primary Level,East,Very important,0.47689,45,79,0.36604,0.58773
1995,Pre-primary Level,East,Important,0.39575,34,79,0.28722,0.50427
1995,Primary Level,West,Very important,0.53035,50,50,0.39061,0.67009
1995,Lower Secondary Level,West,Very important,0.59414,918,1429,0.56867,0.61961
1995,Lower Secondary Level,West,Important,0.25064,355,1429,0.22816,0.27312
1995,Lower Secondary Level,West,Less important,0.06065,68,1429,0.04827,0.07303
1995,Lower Secondary Level,West,Unimportant,0.09457,88,1429,0.07939,0.10975
1995,Lower Secondary Level,East,Very important,0.48039,197,342,0.42736,0.53342
1995,Lower Secondary Level,East,Important,0.26268,106,342,0.21597,0.30939
