year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,2152,14.232285408856606,13.821991014920924,14.642579802792289,4.0,9.0,17.0,0.0,36.5,9.0,8.0,10.0
1985,No migration background,female,1472,9.508656501525348,9.219553744826351,9.797759258224344,2.0,6.0,12.0,0.0,27.0,6.0,6.0,7.0
1985,Direct migration background,male,1027,10.294899783021267,9.876798812203917,10.713000753838616,3.0,7.0,13.0,0.0,28.0,7.0,6.0,8.0
1985,Direct migration background,female,563,7.328889968689055,7.01693402065404,7.6408459167240705,2.0,5.0,10.0,0.0,22.0,5.0,5.0,7.0
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,male,1855,16.289447879262287,15.78620006619624,16.792695692328333,5.0,10.0,20.0,0.0,42.5,10.0,10.0,10.0
1990,No migration background,female,1348,10.684981535631394,10.330462485832058,11.03950058543073,3.0,7.0,15.0,0.0,33.0,7.0,7.0,8.0
1990,Direct migration background,male,889,12.163711014750715,11.680352042137336,12.647069987364095,3.0,8.0,16.0,0.0,35.5,8.0,8.0,10.0
1990,Direct migration background,female,508,7.943743696086928,7.548131475551021,8.339355916622836,2.0,5.0,10.0,0.0,22.0,5.0,4.0,6.0
1990,Indirect migration background,male,70,11.331945867594847,10.22220319183032,12.441688543359374,5.0,10.0,16.978169817088816,1.0,34.94542454272204,10.0,7.0,15.0
1990,Indirect migration background,female,59,7.980700129736591,7.160241511133258,8.801158748339924,3.0,6.727963898562807,12.0,1.0,25.5,7.0,4.0,11.0
1991,No migration background,male,531,55.6848239473272,50.327304168815786,61.04234372583862,7.0,12.0,25.0,1.0,52.0,12.0,9.0,14.0
1991,No migration background,female,299,16.916122871583337,15.200916684586174,18.6313290585805,6.0,10.0,15.0,0.0,28.5,10.0,10.0,11.0
1991,Direct migration background,male,,,,,,,,,,,,
1991,Direct migration background,female,,,,,,,,,,,,
1991,Indirect migration background,male,,,,,,,,,,,,
1991,Indirect migration background,female,,,,,,,,,,,,
1992,No migration background,male,465,50.04066799471354,44.980590810571286,55.10074517885579,8.0,15.0,25.0,1.0,50.5,15.0,15.0,18.0
1992,No migration background,female,288,19.67898225772854,16.6180340332032,22.739930482253875,7.0,10.0,18.0,1.0,34.5,10.0,8.0,10.0
1992,Direct migration background,male,,,,,,,,,,,,
1992,Direct migration background,female,,,,,,,,,,,,
1992,Indirect migration background,male,,,,,,,,,,,,
1992,Indirect migration background,female,,,,,,,,,,,,
1993,No migration background,male,2869,13.690480767964432,13.410279589321616,13.970681946607248,3.0,9.0,20.0,0.0,45.5,9.0,8.0,10.0
1993,No migration background,female,2464,9.238708919906387,9.001151814103855,9.476266025708918,2.0,5.0,12.0,0.0,27.0,5.0,5.0,5.0
1993,Direct migration background,male,826,11.133357559195199,10.688116211091263,11.578598907299135,3.0,6.0,15.0,0.0,33.0,6.0,4.0,7.0
1993,Direct migration background,female,526,7.902031751747597,7.500078146521403,8.30398535697379,2.0,5.0,10.0,0.0,22.0,5.0,5.0,6.0
1993,Indirect migration background,male,130,10.044710536453819,9.262390165234246,10.827030907673391,2.0,8.0,15.0,0.0,34.5,8.0,6.0,10.0
1993,Indirect migration background,female,103,7.890885182222194,7.24344341218193,8.538326952262457,2.0,6.325657894736843,12.0,0.0,27.0,6.0,3.9749999999999943,9.0
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,2923,16.50095269997204,15.996993404083064,17.004911995861015,3.0,10.0,20.0,0.0,45.5,10.0,10.0,11.0
1995,No migration background,female,2481,10.829187739243114,10.511464905778077,11.146910572708151,2.0,6.0,15.0,0.0,34.5,6.0,6.0,7.0
1995,Direct migration background,male,865,13.08126762581919,12.23257444451171,13.92996080712667,3.0,7.0,15.0,0.0,33.0,7.0,6.0,8.0
1995,Direct migration background,female,568,8.428525172123063,8.015190528334752,8.841859815911373,2.0,5.0,11.0,0.0,24.5,5.0,4.0,6.0
1995,Indirect migration background,male,148,13.230396031405046,11.93482451813801,14.525967544672083,3.4104809392001014,8.0,17.0,0.0,37.384278591199845,8.0,3.0,10.0
1995,Indirect migration background,female,127,9.043061733778345,8.281335320627129,9.80478814692956,2.0,6.0,14.0,0.0,32.0,6.0,4.0,9.0
1996,No migration background,male,,,,,,,,,,,,
1996,No migration background,female,,,,,,,,,,,,
1996,Direct migration background,male,,,,,,,,,,,,
1996,Direct migration background,female,,,,,,,,,,,,
1996,Indirect migration background,male,,,,,,,,,,,,
1996,Indirect migration background,female,,,,,,,,,,,,
1997,No migration background,male,1537,35.3282324098784,33.818421799090785,36.83804302066602,12.0,20.0,35.0,1.0,69.5,20.0,19.0,20.0
1997,No migration background,female,1032,23.2401521057867,22.25528401038169,24.225020201191708,9.0,15.0,25.0,1.0,49.0,15.0,14.0,15.0
1997,Direct migration background,male,345,28.740655808638742,26.0833399017356,31.397971715541885,10.0,16.15200797689453,30.0,1.0,60.0,16.0,12.0,17.0
1997,Direct migration background,female,151,17.350911709394268,14.685204637902636,20.0166187808859,7.0,10.0,20.0,2.0,39.5,10.0,5.0,10.0
1997,Indirect migration background,male,66,44.827593219221676,33.0113566300835,56.643829808359854,7.0,15.0,26.554185899943246,4.0,55.885464749858116,15.0,8.0,20.075
1997,Indirect migration background,female,62,24.882916907287434,20.704749845317664,29.061083969257204,10.0,15.0,30.0,2.0,60.0,15.0,6.0,18.0
1998,No migration background,male,3032,17.918042753416373,17.57373133191388,18.262354174918865,5.0,12.0,25.0,0.0,55.0,12.0,12.0,13.0
1998,No migration background,female,2590,12.528289422716028,12.227238666310035,12.829340179122022,3.0,8.0,15.0,0.0,33.0,8.0,8.0,9.0
1998,Direct migration background,male,658,13.367915785858555,12.748975405246231,13.98685616647088,3.0,8.0,16.200359376132234,0.0,36.00089844033059,8.0,6.0,9.0
1998,Direct migration background,female,430,9.855430265002145,9.33888408877798,10.371976441226309,2.0,6.0,13.0,0.0,29.5,6.0,5.0,7.0
1998,Indirect migration background,male,178,12.261139356087,11.250957915057226,13.271320797116774,3.0,8.0,15.0,1.0,33.0,8.0,6.0,12.0
1998,Indirect migration background,female,156,10.876460971674838,10.077496378822898,11.675425564526778,3.0,8.0,15.0,0.0,33.0,8.0,6.0,10.0
1999,No migration background,male,1776,32.19423614472765,30.972735287234592,33.4157370022207,12.0,20.0,35.0,2.0,69.5,20.0,19.0,20.0
1999,No migration background,female,1275,25.272626627696592,23.79954553468856,26.745707720704626,10.0,15.0,25.0,2.0,47.5,15.0,14.0,15.0
1999,Direct migration background,male,343,24.036007901645057,21.738418902228805,26.33359690106131,8.0,15.0,23.229975070633525,3.0,46.074937676583815,15.0,14.0,18.0
1999,Direct migration background,female,150,14.673562944934172,13.870898982164045,15.4762269077043,7.0,11.0,18.380523533325512,2.0,35.451308833313774,11.0,7.0,12.0
1999,Indirect migration background,male,86,73.95471191958377,54.13995722481461,93.76946661435294,10.0,21.387511973180082,30.0,2.0,60.0,22.0,19.0,29.0
1999,Indirect migration background,female,71,18.23156206583849,16.7993697096912,19.66375442198578,10.0,15.0,20.0,2.0,35.0,15.0,13.0,16.0
2000,No migration background,male,3155,33.00487607726665,32.014814732259225,33.99493742227408,12.0,20.0,32.0,1.0,62.0,20.0,20.0,20.0
2000,No migration background,female,2274,21.52715830468668,20.956471522248545,22.097845087124814,9.0,15.0,25.0,1.0,49.0,15.0,15.0,15.0
2000,Direct migration background,male,483,26.504266421366705,24.042616423802922,28.965916418930487,8.481201479679754,15.0,25.0,2.0,49.77819778048037,15.0,13.0,15.0
