"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13.81","5.5","160","1","2","16","26","100","10.6","17.02","0","200","5","8"
"1995","(Fach-)Abitur","2","16.21","5.5","154","2","3","15","40","100","7.41","25.01","0","500","5","10"
"1995","(Fach-)Abitur","3","19.9","14.5","107","2","4","26","40","78","16.51","23.29","0","78","6","15"
"1995","(Fach-)Abitur","4","21.23","11.5","96","0","6","25","35","550","9.81","32.65","0","550","8","15"
"1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25.13","14","44","1","5","28","50","115","17.59","32.67","0","115","7","20"
"1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7.03","3.5","118","1","1","10","20","31","5.68","8.38","0","35","3","5"
"1995","(noch) kein Abschluss","2","9.54","5.5","81","1","2","14","25","40","7.01","12.07","0","70","3","6"
"1995","(noch) kein Abschluss","3","9.2","2.5","35","1","1","12","20","44","5.63","12.77","0","44","2","10"
"1995","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","1 Einkommensschwächstes Quintil","15.83","7.5","197","1","2","17","35","150","11.42","20.24","0","300","5","10"
"1995","AkademikerIn","2","12.11","7.5","306","1","3","16","30","65","10.51","13.71","0","113","5","10"
"1995","AkademikerIn","3","14.77","6.5","286","1","3","21","34","85","11.6","17.94","0","270","5","8"
"1995","AkademikerIn","4","19.46","9.5","238","1","5","22","48","135","12.74","26.18","0","750","8","12"
"1995","AkademikerIn","5 Einkommensstärkstes Quintil","19.16","9.5","206","1","4","25","50","110","14.87","23.45","0","340","8","12"
"1995","Hauptschule","1 Einkommensschwächstes Quintil","10.82","4.5","918","1","2","14","25","100","9.75","11.89","0","200","5","6"
"1995","Hauptschule","2","10.45","5.5","924","1","2","12","25","60","9.06","11.84","0","440","5","7"
"1995","Hauptschule","3","12.53","6.5","554","1","3","15","30","120","11.26","13.8","0","150","6","7"
"1995","Hauptschule","4","13.42","7.5","357","1","3","17","30","100","11.77","15.07","0","100","6","9"
"1995","Hauptschule","5 Einkommensstärkstes Quintil","9.93","5.5","108","1","2","14","25","40","8.02","11.84","0","40","4","7"
"1995","Realschule","1 Einkommensschwächstes Quintil","10.42","4.5","611","1","2","15","25","68","9.29","11.55","0","130","5","6"
"1995","Realschule","2","13.25","5.5","598","1","2","15","25","100","10.02","16.48","0","550","5","8"
"1995","Realschule","3","15.22","9.5","395","1","4","20","32","80","11.89","18.55","0","600","7","10"
"1995","Realschule","4","15.57","9.5","299","1","4","22","40","70","13.74","17.4","0","120","8","11"
