year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,in school,Westdeutschland,,,,,,,,,,,,
1984,inadequately,Westdeutschland,,,,,,,,,,,,
1984,general elemantary,Westdeutschland,,,,,,,,,,,,
1984,middle vocational,Westdeutschland,,,,,,,,,,,,
1984,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1984,higher vocational,Westdeutschland,,,,,,,,,,,,
1984,higher education,Westdeutschland,,,,,,,,,,,,
1985,in school,Westdeutschland,,,,,,,,,,,,
1985,inadequately,Westdeutschland,378,7.394647383403423,6.9889127173028225,7.800382049504023,2.0,4.0,10.0,0.0,22.0,4.0,3.0,5.0
1985,general elemantary,Westdeutschland,1166,9.166225320867548,8.824323955227753,9.508126686507344,2.0,5.72263902200769,11.0,0.0,24.5,6.0,6.0,7.0
1985,middle vocational,Westdeutschland,2713,12.237740095062248,11.941027621684281,12.534452568440216,3.0,8.0,15.0,0.0,33.0,8.0,8.0,9.0
1985,vocational + Abi,Westdeutschland,144,12.046264978855886,10.950106317803892,13.14242363990788,3.0,8.0,15.0,1.0,33.0,8.0,6.0,10.0
1985,higher vocational,Westdeutschland,322,14.02296757548395,12.564081640678943,15.481853510288957,3.0,8.0,17.0,0.0,38.0,8.0,6.0,9.0
1985,higher education,Westdeutschland,490,14.998677863534901,14.22676061307866,15.770595113991142,4.0,8.0,20.0,1.0,44.0,8.0,6.0,8.024999999999999
1986,in school,Westdeutschland,,,,,,,,,,,,
1986,inadequately,Westdeutschland,,,,,,,,,,,,
1986,general elemantary,Westdeutschland,,,,,,,,,,,,
1986,middle vocational,Westdeutschland,,,,,,,,,,,,
1986,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1986,higher vocational,Westdeutschland,,,,,,,,,,,,
1986,higher education,Westdeutschland,,,,,,,,,,,,
1987,in school,Westdeutschland,,,,,,,,,,,,
1987,inadequately,Westdeutschland,,,,,,,,,,,,
1987,general elemantary,Westdeutschland,,,,,,,,,,,,
1987,middle vocational,Westdeutschland,,,,,,,,,,,,
1987,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1987,higher vocational,Westdeutschland,,,,,,,,,,,,
1987,higher education,Westdeutschland,,,,,,,,,,,,
1988,in school,Westdeutschland,,,,,,,,,,,,
1988,inadequately,Westdeutschland,,,,,,,,,,,,
1988,general elemantary,Westdeutschland,,,,,,,,,,,,
1988,middle vocational,Westdeutschland,,,,,,,,,,,,
1988,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1988,higher vocational,Westdeutschland,,,,,,,,,,,,
1988,higher education,Westdeutschland,,,,,,,,,,,,
1989,in school,Westdeutschland,,,,,,,,,,,,
1989,inadequately,Westdeutschland,,,,,,,,,,,,
1989,general elemantary,Westdeutschland,,,,,,,,,,,,
1989,middle vocational,Westdeutschland,,,,,,,,,,,,
1989,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1989,higher vocational,Westdeutschland,,,,,,,,,,,,
1989,higher education,Westdeutschland,,,,,,,,,,,,
1990,in school,Westdeutschland,,,,,,,,,,,,
1990,in school,Ostdeutschland,,,,,,,,,,,,
1990,inadequately,Westdeutschland,298,10.421687766948022,9.76787848742981,11.075497046466234,2.0,6.0,13.556853152540006,0.0,30.892132881350015,6.0,4.0,8.0
1990,inadequately,Ostdeutschland,,,,,,,,,,,,
1990,general elemantary,Westdeutschland,1036,10.062387902644343,9.573228786365664,10.55154701892302,3.0,5.0,12.0,0.0,25.5,5.0,4.0,5.0
1990,general elemantary,Ostdeutschland,,,,,,,,,,,,
1990,middle vocational,Westdeutschland,2419,13.75092778598564,13.38963239572683,14.11222317624445,4.0,8.0,17.0,0.0,36.5,8.0,6.0,8.0
1990,middle vocational,Ostdeutschland,,,,,,,,,,,,
1990,vocational + Abi,Westdeutschland,153,14.225347310973033,13.196430170087577,15.25426445185849,5.0,10.0,20.0,1.0,42.5,10.0,5.0,13.0
1990,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
1990,higher vocational,Westdeutschland,274,13.409691232448667,12.413582900959304,14.40579956393803,4.0,9.0,16.0,1.0,34.0,9.0,8.0,11.024999999999999
1990,higher vocational,Ostdeutschland,,,,,,,,,,,,
1990,higher education,Westdeutschland,469,17.803757361711867,16.67455360365177,18.932961119771964,5.0,10.0,22.0,0.0,47.5,10.0,7.0,10.0
1990,higher education,Ostdeutschland,,,,,,,,,,,,
1991,in school,Westdeutschland,,,,,,,,,,,,
1991,in school,Ostdeutschland,,,,,,,,,,,,
1991,inadequately,Westdeutschland,,,,,,,,,,,,
1991,inadequately,Ostdeutschland,,,,,,,,,,,,
1991,general elemantary,Westdeutschland,,,,,,,,,,,,
1991,general elemantary,Ostdeutschland,59,66.23167523708847,48.05603084782992,84.407319626347,6.49311483891509,10.0,21.122989147108058,2.0,43.06780060939751,10.0,4.0,10.0
1991,middle vocational,Westdeutschland,,,,,,,,,,,,
1991,middle vocational,Ostdeutschland,499,37.026709459584346,33.15376148664623,40.89965743252246,6.0,10.0,20.0,0.0,41.0,10.0,8.0,10.0
1991,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1991,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
1991,higher vocational,Westdeutschland,,,,,,,,,,,,
1991,higher vocational,Ostdeutschland,48,63.65613397491498,40.18876816712408,87.12349978270588,6.0,14.428716932500041,24.96082753574666,1.0,53.40206883936665,14.0,8.0,20.0
1991,higher education,Westdeutschland,,,,,,,,,,,,
1991,higher education,Ostdeutschland,195,44.17468061361782,35.97134547222514,52.378015755010495,8.0,12.0,20.0,2.0,38.0,12.0,12.0,14.0
1992,in school,Westdeutschland,,,,,,,,,,,,
1992,in school,Ostdeutschland,,,,,,,,,,,,
1992,inadequately,Westdeutschland,,,,,,,,,,,,
1992,inadequately,Ostdeutschland,,,,,,,,,,,,
1992,general elemantary,Westdeutschland,,,,,,,,,,,,
1992,general elemantary,Ostdeutschland,49,54.12354090045953,38.25559487155182,69.99148692936724,8.030821153631596,11.257018846066797,25.0,3.0,50.453768269552604,11.0,6.0,12.0
1992,middle vocational,Westdeutschland,,,,,,,,,,,,
1992,middle vocational,Ostdeutschland,448,34.840400595517124,30.80924089679206,38.87156029424219,7.0,12.0,21.85320290144374,1.0,44.13300725360935,12.0,9.0,13.024999999999999
1992,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1992,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
1992,higher vocational,Westdeutschland,,,,,,,,,,,,
1992,higher vocational,Ostdeutschland,54,68.96835941191927,48.41802403634672,89.51869478749181,5.142502370628148,12.467851481800727,22.940026645345558,1.0,49.636313057421674,12.0,4.0,16.0
1992,higher education,Westdeutschland,,,,,,,,,,,,
1992,higher education,Ostdeutschland,187,31.628378306130404,26.590725449122484,36.66603116313833,8.0,13.898449931761084,22.503246531337524,3.0,44.25811632834381,14.0,12.974999999999994,17.025
1993,in school,Westdeutschland,,,,,,,,,,,,
1993,in school,Ostdeutschland,,,,,,,,,,,,
1993,inadequately,Westdeutschland,269,7.421068048870793,6.861846184794146,7.980289912947439,2.0,5.0,10.0,0.0,22.0,5.0,5.0,7.0
1993,inadequately,Ostdeutschland,,,,,,,,,,,,
1993,general elemantary,Westdeutschland,1027,8.910099340355826,8.584331234512874,9.235867446198778,2.0,5.0,12.0,0.0,27.0,5.0,4.0,5.0
1993,general elemantary,Ostdeutschland,92,8.333147068766518,7.3191224872284835,9.347171650304553,1.0,5.0,11.0,0.0,26.0,5.0,2.0,8.0
1993,middle vocational,Westdeutschland,2558,12.523925563362095,12.237802340119135,12.810048786605055,3.0,7.360308839597061,16.0,0.0,35.5,7.0,6.0,7.0
1993,middle vocational,Ostdeutschland,1071,9.142358004039368,8.777418280917832,9.507297727160903,2.0,5.0,12.0,0.0,27.0,5.0,5.0,6.0
1993,vocational + Abi,Westdeutschland,187,13.831505107444325,12.742866934778236,14.920143280110414,4.0,8.0,20.0,0.0,44.0,8.0,6.0,10.0
1993,vocational + Abi,Ostdeutschland,36,8.931014944895052,7.825849950517859,10.036179939272245,3.213052010041366,7.0,12.700670134457692,1.0,26.932097321082182,7.0,4.0,9.0
1993,higher vocational,Westdeutschland,329,11.385455003533842,10.667163079985153,12.10374692708253,2.0,7.0,15.0,0.0,34.5,7.0,6.0,8.0
1993,higher vocational,Ostdeutschland,124,9.057026195345385,8.111111332257867,10.002941058432903,1.0,4.541486875836556,15.405916455193779,0.0,37.014791137984446,4.0,3.0,5.0
1993,higher education,Westdeutschland,526,14.221660936332018,13.573137675555797,14.87018419710824,4.0,9.0,20.0,0.0,44.0,9.0,8.0,10.0
1993,higher education,Ostdeutschland,582,8.150378490230667,7.6998124483921915,8.600944532069143,2.0,5.0,10.0,0.0,22.0,5.0,5.0,6.0
1994,in school,Westdeutschland,,,,,,,,,,,,
1994,in school,Ostdeutschland,,,,,,,,,,,,
1994,inadequately,Westdeutschland,,,,,,,,,,,,
1994,inadequately,Ostdeutschland,,,,,,,,,,,,
1994,general elemantary,Westdeutschland,,,,,,,,,,,,
1994,general elemantary,Ostdeutschland,,,,,,,,,,,,
1994,middle vocational,Westdeutschland,,,,,,,,,,,,
1994,middle vocational,Ostdeutschland,,,,,,,,,,,,
1994,vocational + Abi,Westdeutschland,,,,,,,,,,,,
1994,vocational + Abi,Ostdeutschland,,,,,,,,,,,,
1994,higher vocational,Westdeutschland,,,,,,,,,,,,
1994,higher vocational,Ostdeutschland,,,,,,,,,,,,
1994,higher education,Westdeutschland,,,,,,,,,,,,
1994,higher education,Ostdeutschland,,,,,,,,,,,,
1995,in school,Westdeutschland,,,,,,,,,,,,
1995,in school,Ostdeutschland,,,,,,,,,,,,
1995,inadequately,Westdeutschland,213,7.616544101247007,7.078975747856092,8.154112454637922,2.0,5.0,10.0,0.0,22.0,5.0,2.0,7.0
1995,inadequately,Ostdeutschland,,,,,,,,,,,,
1995,general elemantary,Westdeutschland,919,9.958711002828426,9.483004626135187,10.434417379521665,2.0,5.0,12.0,0.0,27.0,5.0,4.0,6.0
1995,general elemantary,Ostdeutschland,112,12.241096933831251,9.966148247651537,14.516045620010965,2.0,5.0,12.0,0.0,27.0,5.0,2.9749999999999943,7.0
1995,middle vocational,Westdeutschland,2665,13.017503343873726,12.721315753522694,13.313690934224757,3.0,8.0,17.0,0.0,38.0,8.0,8.0,9.0
1995,middle vocational,Ostdeutschland,1056,13.87940524923449,12.675457983303072,15.083352515165906,2.0,6.0,14.0,0.0,32.0,6.0,5.0,7.0
1995,vocational + Abi,Westdeutschland,234,15.880919438735749,13.820658742300546,17.94118013517095,3.0,7.519944230083318,18.0,0.0,40.5,7.0,4.0,7.0249999999999995
1995,vocational + Abi,Ostdeutschland,41,16.492080567563818,12.60792583172088,20.376235303406755,4.0,6.2391078582731465,15.751476664866251,1.0,33.37869166216563,6.0,-3.0,7.0
1995,higher vocational,Westdeutschland,342,14.857582958621071,13.949179485035796,15.765986432206347,3.0,10.0,20.0,0.0,45.5,10.0,8.0,13.0
1995,higher vocational,Ostdeutschland,142,13.898635159276012,10.22201239427947,17.575257924272552,1.0,5.0,17.956621306335933,0.0,43.39155326583983,5.0,4.0,7.0
1995,higher education,Westdeutschland,656,18.401098217613615,17.45005909287596,19.35213734235127,4.0,10.0,25.0,0.0,56.5,10.0,8.0,10.0
1995,higher education,Ostdeutschland,577,11.61320646187255,10.384166645996189,12.842246277748913,2.0,6.0,13.0,0.0,29.5,6.0,5.0,7.0
1996,in school,Westdeutschland,,,,,,,,,,,,
1996,in school,Ostdeutschland,,,,,,,,,,,,
1996,inadequately,Westdeutschland,,,,,,,,,,,,
1996,inadequately,Ostdeutschland,,,,,,,,,,,,
1996,general elemantary,Westdeutschland,,,,,,,,,,,,
1996,general elemantary,Ostdeutschland,,,,,,,,,,,,
1996,middle vocational,Westdeutschland,,,,,,,,,,,,
1996,middle vocational,Ostdeutschland,,,,,,,,,,,,
1996,vocational + Abi,Westdeutschland,,,,,,,,,,,,
