year,level_1,0
1984,mean,
1984,mean_lower_confidence,
1984,mean_upper_confidence,
1984,lower_quartile,
1984,boxplot_median,
1984,upper_quartile,
1984,lower_whisker,
1984,upper_whisker,
1984,median,
1984,median_lower_confidence,
1984,median_upper_confidence,
1984,n,
1985,mean,35.05885102459142
1985,mean_lower_confidence,34.78557544285811
1985,mean_upper_confidence,35.33212660632473
1985,lower_quartile,30.0
1985,boxplot_median,40.0
1985,upper_quartile,40.0
1985,lower_whisker,15.0
1985,upper_whisker,55.0
1985,n,6210.0
1986,mean,35.080021125801935
1986,mean_lower_confidence,34.820650390702696
1986,mean_upper_confidence,35.33939186090117
1986,lower_quartile,30.0
1986,boxplot_median,40.0
1986,upper_quartile,40.0
1986,lower_whisker,15.0
1986,upper_whisker,55.0
1986,n,6110.0
1987,mean,35.785802482409494
1987,mean_lower_confidence,35.52936056094147
1987,mean_upper_confidence,36.04224440387752
1987,lower_quartile,35.0
1987,boxplot_median,40.0
1987,upper_quartile,40.0
1987,lower_whisker,27.5
1987,upper_whisker,47.5
1987,n,5952.0
1988,mean,35.30901566479113
1988,mean_lower_confidence,35.05202433018071
1988,mean_upper_confidence,35.56600699940156
1988,lower_quartile,30.0
1988,boxplot_median,38.0
1988,upper_quartile,40.0
1988,lower_whisker,15.0
1988,upper_whisker,55.0
1988,n,5782.0
1989,mean,35.16098123444606
1989,mean_lower_confidence,34.89613971771528
1989,mean_upper_confidence,35.425822751176845
1989,lower_quartile,30.0
1989,boxplot_median,38.0
1989,upper_quartile,40.0
1989,lower_whisker,15.0
1989,upper_whisker,55.0
1989,n,5382.0
1990,mean,34.41174904892967
1990,mean_lower_confidence,34.180833989652264
1990,mean_upper_confidence,34.64266410820708
1990,lower_quartile,30.0
1990,boxplot_median,37.0
1990,upper_quartile,40.0
1990,lower_whisker,15.0
1990,upper_whisker,55.0
1990,n,6335.0
1991,mean,35.23078065364593
1991,mean_lower_confidence,35.01886093266787
1991,mean_upper_confidence,35.44270037462399
