year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,,,,,,,,,,,,
1984,Direct migration background,,,,,,,,,,,,
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,4326,34.90286,34.56429,35.21235,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,Direct migration background,1823,36.29771,35.63208,36.92394,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1985,Indirect migration background,61,36.73855,33.51560,40.14144,35.61576,40.00000,40.00000,29.03939,46.57636,40.0,40.00000,40.00000
1986,No migration background,4203,34.94473,34.60633,35.26768,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,42.00000
1986,Direct migration background,1825,36.16779,35.45872,36.80251,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1986,Indirect migration background,82,34.86340,32.15132,38.13433,30.00000,40.00000,40.00000,15.00000,50.0,40.0,40.00000,45.00000
1987,No migration background,4115,35.65202,35.31639,35.96765,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,41.00000
1987,Direct migration background,1753,36.75538,36.21747,37.25327,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.02500
1987,Indirect migration background,84,36.91664,35.05278,38.76928,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,45.00000
1988,No migration background,3990,35.23672,34.92474,35.52704,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1988,Direct migration background,1682,35.92292,35.05988,36.67169,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,42.00000
1988,Indirect migration background,110,34.82894,32.27112,37.13171,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,41.00000
1989,No migration background,3785,35.02523,34.69188,35.35697,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1989,Direct migration background,1480,36.27267,35.53969,37.12110,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,38.00000
1989,Indirect migration background,117,35.31047,32.53977,37.35313,29.26280,38.00000,40.00000,13.15700,56.10580,38.0,38.00000,41.00000
1990,No migration background,4308,34.27591,34.01967,34.58731,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1990,Direct migration background,1806,35.36731,34.78452,35.99587,35.00000,37.00000,40.00000,27.50000,47.50000,37.0,36.00000,37.00000
1990,Indirect migration background,221,34.76152,32.85826,36.77802,31.86332,37.00000,40.00000,19.65829,52.20503,37.0,36.00000,39.00000
1991,No migration background,6560,35.20917,34.91422,35.51452,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1991,Direct migration background,1679,35.38156,34.69561,36.05160,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,39.00000
1991,Indirect migration background,202,35.41658,33.77701,37.11946,31.70175,37.00000,40.00000,19.25438,52.44737,37.0,36.00000,39.00000
1992,No migration background,3795,34.24141,33.87691,34.59244,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1992,Direct migration background,1508,35.20412,34.61794,35.77576,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,39.00000
1992,Indirect migration background,219,33.35240,31.38706,35.42947,30.00000,37.00000,40.00000,15.00000,50.0,37.0,36.00000,39.00000
1993,No migration background,5866,34.94805,34.64170,35.28157,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1993,Direct migration background,1422,35.06418,34.33980,35.73901,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,39.00000
1993,Indirect migration background,269,35.16919,33.72265,36.66281,35.00000,37.00000,40.00000,27.50000,47.50000,37.0,36.00000,38.00000
1994,No migration background,5596,35.17617,34.88757,35.45735,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1994,Direct migration background,1312,34.87458,33.99397,35.68234,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,39.00000
1994,Indirect migration background,282,35.32979,33.58164,36.96001,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,39.00000
1995,No migration background,5844,34.14544,33.80776,34.52104,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1995,Direct migration background,1508,34.14935,33.22536,34.90717,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1995,Indirect migration background,296,33.84689,31.82588,35.61185,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
1996,No migration background,,,,,,,,,,,,
1996,Direct migration background,,,,,,,,,,,,
1996,Indirect migration background,,,,,,,,,,,,
1997,No migration background,5566,35.35978,35.06341,35.68085,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1997,Direct migration background,1283,35.63244,34.94033,36.39025,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,38.02500
1997,Indirect migration background,338,34.64202,33.52475,35.94318,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1998,No migration background,6316,34.75369,34.46122,35.02066,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
1998,Direct migration background,1219,34.65781,33.88102,35.37705,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,39.00000
1998,Indirect migration background,343,34.53026,33.09828,36.02668,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
1999,No migration background,6356,34.82270,34.54015,35.18199,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1999,Direct migration background,1162,34.87216,33.86393,35.77856,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1999,Indirect migration background,370,34.11696,32.60963,35.67210,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
2000,No migration background,10985,34.79411,34.50707,35.04785,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2000,Direct migration background,1733,34.48355,33.84563,35.12094,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2000,Indirect migration background,463,35.09143,34.08106,36.25952,35.00000,37.50000,40.00000,27.50000,47.50000,37.5,37.00000,38.50000
2001,No migration background,10164,34.92888,34.64809,35.15220,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2001,Direct migration background,1570,34.72347,34.13069,35.30851,30.00000,37.97775,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2001,Indirect migration background,442,35.53413,34.02254,36.79364,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.51250
2002,No migration background,10922,34.69715,34.41872,34.92572,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2002,Direct migration background,1459,33.92871,33.23693,34.49217,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2002,Indirect migration background,449,34.21475,33.04552,35.21909,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,39.00000
2003,No migration background,10365,34.75215,34.50871,35.02659,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2003,Direct migration background,1349,33.76969,33.02039,34.54961,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2003,Indirect migration background,455,35.13358,33.97244,36.42149,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,39.00000
2004,No migration background,10081,34.97514,34.70426,35.25150,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2004,Direct migration background,1264,34.48361,33.86253,35.14532,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2004,Indirect migration background,457,34.94086,33.76865,36.10447,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,40.00000
2005,No migration background,9545,35.25535,34.92768,35.55562,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,38.50000
2005,Direct migration background,1181,34.15434,33.42311,34.79903,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
2005,Indirect migration background,461,36.16810,34.49307,37.66821,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2006,No migration background,10196,35.29293,35.05249,35.54105,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,38.50000
2006,Direct migration background,1217,34.07569,33.31471,34.71022,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2006,Indirect migration background,476,34.49996,33.26506,35.72837,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.02500
2007,No migration background,9723,35.47087,35.19566,35.74559,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2007,Direct migration background,1060,34.56691,33.94354,35.38393,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2007,Indirect migration background,494,34.66266,33.40510,35.80944,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,40.00000
2008,No migration background,9305,34.85125,34.59956,35.11415,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2008,Direct migration background,999,33.56955,32.76208,34.43947,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.98750,39.00000
2008,Indirect migration background,490,34.37332,33.18054,35.39127,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.50000,40.00000
2009,No migration background,8633,35.22023,34.91063,35.53559,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,39.00000
2009,Direct migration background,861,33.68035,32.69200,34.75159,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.50000,39.00000
2009,Indirect migration background,443,35.96264,34.79785,37.01417,35.00000,38.15436,40.00000,27.50000,47.50000,38.0,36.00000,39.00000
2010,No migration background,9180,34.91490,34.57948,35.27424,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2010,Direct migration background,1001,33.04740,31.91781,34.05522,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,32.00000,35.00000
2010,Indirect migration background,473,34.32134,32.71773,35.86656,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,41.00000
