year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1984,17-29 y.,Primary Level,,,,,,,,,,,,
1984,17-29 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Upper Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,17-29 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,17-29 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,30-45 y.,Primary Level,,,,,,,,,,,,
1984,30-45 y.,Lower Secondary Level,,,,,,,,,,,,
1984,30-45 y.,Upper Secondary Level,,,,,,,,,,,,
1984,30-45 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,30-45 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,30-45 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,46-65 y.,Primary Level,,,,,,,,,,,,
1984,46-65 y.,Lower Secondary Level,,,,,,,,,,,,
1984,46-65 y.,Upper Secondary Level,,,,,,,,,,,,
1984,46-65 y.,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,46-65 y.,First Stage of Tertiary Education,,,,,,,,,,,,
1984,46-65 y.,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,,,,,,,,,,,,
1984,66 and older,Upper Secondary Level,,,,,,,,,,,,
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,,,,,,,,,,,,
1984,66 and older,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Pre-primary Level,,,,,,,,,,,,
1985,17-29 y.,Primary Level,65,36.26716607758319,33.61187003500212,39.22170780019426,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,17-29 y.,Lower Secondary Level,552,36.08358301354943,35.1445465276676,37.188293348265866,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,17-29 y.,Upper Secondary Level,971,36.108684161694555,35.50524501530013,36.654049944917936,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,17-29 y.,Post-secondary Non-tertiary Level,66,32.770436369453634,30.5876039868796,35.10184934179597,30.0,35.0,40.0,15.0,55.0,35.0,30.0,40.0
1985,17-29 y.,First Stage of Tertiary Education,83,34.006628323486005,32.339807261795535,35.983533922266545,30.0,35.0,40.0,15.0,55.0,35.0,30.0,35.0
1985,17-29 y.,Second Stage of Tertiary Education,86,33.95734696439238,31.76913969105304,36.35594578852601,30.0,37.96536496330121,40.0,15.0,50.0,38.0,36.0,41.0
1985,30-45 y.,Primary Level,178,38.501237733956394,36.64895378373076,39.96435463479343,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,30-45 y.,Lower Secondary Level,420,31.693374573125645,30.295688802639255,33.30964271936966,20.0,35.405527015421754,40.0,0.0,60.0,35.0,30.0,35.0
1985,30-45 y.,Upper Secondary Level,1296,34.81541118854062,34.21342204660341,35.48372883398287,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,30-45 y.,Post-secondary Non-tertiary Level,68,33.73814773206569,30.72497924926784,36.623943688506614,30.0,39.10571807635509,40.0,15.0,55.0,40.0,40.0,45.0
1985,30-45 y.,First Stage of Tertiary Education,187,35.344737399099,34.1976446882727,36.50437685400075,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1985,30-45 y.,Second Stage of Tertiary Education,310,34.44746295459283,33.092710445578625,35.759752379735296,30.0,38.0,40.0,15.0,55.0,38.0,36.0,41.0
1985,46-65 y.,Primary Level,194,38.01547975165927,36.980903761242836,39.0934664566776,38.0,40.0,40.0,35.0,43.0,40.0,40.0,40.0
1985,46-65 y.,Lower Secondary Level,426,32.06777065118528,30.79233058542134,33.21545905673998,20.0,38.0,40.0,0.0,70.0,38.0,36.0,41.0
1985,46-65 y.,Upper Secondary Level,859,35.9243389547321,35.157819305559094,36.722003541171354,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
1985,46-65 y.,Post-secondary Non-tertiary Level,39,37.64505104126448,28.2346565457013,44.33469684667806,30.0,40.0,40.0,15.0,55.0,40.0,40.0,48.0
1985,46-65 y.,First Stage of Tertiary Education,137,37.482358955339556,35.6117278398273,39.12937323952088,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
