year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Pre-primary Level,,,,,,,,,,,,
1984,No migration background,Primary Level,,,,,,,,,,,,
1984,No migration background,Lower Secondary Level,,,,,,,,,,,,
1984,No migration background,Upper Secondary Level,,,,,,,,,,,,
1984,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,,,,,,,,,,,,
1984,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1984,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,,,,,,,,,,,,
1985,No migration background,Primary Level,32,35.82409289154196,34.3512538084858,37.29693197459812,35.0,40.0,40.0,27.5,47.5,40.0,40.0,45.0
1985,No migration background,Lower Secondary Level,822,33.3020234160451,32.900490063522696,33.70355676856751,25.0,40.0,40.0,2.5,62.5,40.0,40.0,42.0
1985,No migration background,Upper Secondary Level,2470,35.35398672665658,35.148098108001484,35.559875345311674,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,No migration background,Post-secondary Non-tertiary Level,102,33.69438757432695,32.45022399955304,34.93855114910087,30.0,35.0,40.0,15.0,55.0,35.0,30.0,38.0
1985,No migration background,First Stage of Tertiary Education,379,35.68220093014144,35.1819847608462,36.182417099436684,30.0,40.0,40.0,15.0,55.0,40.0,40.0,40.0
1985,No migration background,Second Stage of Tertiary Education,491,35.15200063337878,34.70572582401688,35.598275442740686,30.0,40.0,40.0,15.0,55.0,40.0,40.0,42.0
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,403,38.5879017156057,38.19208250824014,38.983720922971266,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
